# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, t_end(PM), wall_time, fate
3.93, 0.26, 0.0000, 1.0000, 5.3422e-02, 0.0000, 1.0000, 1.4395e-01, 0.0000, 1.0000, 1.8577e-02, 8.8189e+01, 0.08678, collision
6.50, 0.08, 0.0767, 0.0004, 3.4076e-03, 0.1097, 0.0002, -2.7340e-04, 0.1316, 0.0472, 2.6837e-03, 1.0000e+05, 71.64354, tmax
4.59, 0.02, 0.0431, 0.0007, 3.1590e-03, 0.0464, 0.0002, 8.5212e-04, 0.0433, 0.0014, 2.7856e-03, 1.0000e+05, 72.06878, tmax
7.29, 0.30, 0.3484, 0.0655, 2.3849e-03, 0.3921, 0.1711, 2.3260e-03, 0.4034, 0.2261, 2.3779e-03, 1.0000e+05, 83.91442, tmax
5.01, 0.04, 0.0522, 0.0006, 3.1386e-03, 0.0599, 0.0003, 1.3513e-02, 0.0754, 0.0162, 2.0476e-02, 1.0000e+05, 71.82281, tmax
6.18, 0.09, 0.2449, 0.0021, -4.6064e-03, 0.2326, 0.0012, 8.0168e-03, 0.1611, 0.0022, 4.1154e-02, 1.0000e+05, 77.21906, tmax
4.42, 0.23, 0.4617, 0.2448, -1.0751e-01, 0.3805, 0.0324, 1.1351e+00, 0.3716, 0.0118, -1.5950e-01, 4.6805e+03, 4.56054, collision
8.08, 0.22, 0.3799, 0.0066, 6.4409e-03, 0.3407, 0.1667, -2.4115e-03, 0.2509, 0.0954, 1.7599e-02, 1.0000e+05, 82.00740, tmax
9.75, 0.02, 0.0229, 0.0099, 3.1117e-03, 0.0311, 0.0041, -2.2993e-03, 0.2253, 0.0068, 6.6519e-02, 1.0000e+05, 70.88379, tmax
3.79, 0.09, 0.0000, 1.0000, 7.4370e-01, 0.0000, 1.0000, -3.6147e-01, 0.0000, 1.0000, 7.3278e-02, 4.1278e+02, 0.36276, collision
4.45, 0.07, 0.0951, 0.0012, 2.5496e-03, 0.1147, 0.0011, 7.0959e-03, 0.1215, 0.0469, -1.8714e-03, 1.0000e+05, 72.70753, tmax
8.05, 0.27, 0.4931, 0.0052, -2.9029e-03, 0.4184, 0.0109, 4.6590e-02, 0.3121, 0.1317, 8.2573e-03, 1.0000e+05, 85.44443, tmax
9.85, 0.12, 0.1181, 0.1168, 6.2810e-06, 0.1246, 0.1033, 1.6970e-02, 0.2587, 0.0661, 9.2145e-02, 1.0587e+03, 0.80460, a>0.4R_H
6.34, 0.00, 0.0057, 0.0001, 4.0782e-03, 0.0148, 0.0002, 1.3889e-02, 0.0267, 0.0002, -6.3030e-03, 1.0000e+05, 70.83140, tmax
5.14, 0.13, 0.2491, 0.0160, 2.7869e-01, 0.2893, 0.0333, 1.3760e+00, 0.2458, 0.0516, -5.8221e-01, 4.8735e+03, 3.87261, collision
8.11, 0.01, 0.0118, 0.0001, 3.1363e-03, 0.0216, 0.0005, 1.3953e-02, 0.0470, 0.0005, 1.5390e-03, 1.0000e+05, 70.73439, tmax
10.22, 0.13, 0.1280, 0.1280, 2.3742e-05, 0.1302, 0.1302, -1.9694e-03, 0.4304, 0.4304, 1.2863e-02, 8.5381e+02, 0.65287, a>0.4R_H
6.09, 0.20, 0.4179, 0.0142, 2.2659e+00, 0.5131, 0.0128, -5.5301e-01, 0.3797, 0.0073, 2.3959e-01, 2.6624e+04, 22.48740, collision
7.96, 0.17, 0.2960, 0.0052, 4.2077e-03, 0.2684, 0.1205, 8.3994e-03, 0.1926, 0.0461, 1.0019e-02, 1.0000e+05, 79.53512, tmax
9.40, 0.10, 0.1148, 0.0401, 3.2628e-03, 0.1286, 0.0790, 1.2833e-02, 0.1688, 0.0077, 4.0512e-02, 1.0000e+05, 72.96723, tmax
8.00, 0.28, 0.5120, 0.0199, -2.1689e-03, 0.4631, 0.0031, 2.2836e-02, 0.3329, 0.1197, 6.1035e-02, 7.0389e+04, 60.50301, d<R_roche
9.30, 0.23, 0.2703, 0.0682, 4.3975e-03, 0.3036, 0.1906, -6.4842e-04, 0.2842, 0.0868, 2.5730e-02, 1.0000e+05, 81.05578, tmax
6.98, 0.08, 0.0800, 0.0156, 3.0665e-03, 0.1078, 0.0443, 2.9427e-03, 0.1183, 0.0455, -3.1058e-03, 1.0000e+05, 71.77064, tmax
4.91, 0.15, 69214.2340, 0.0050, -1.0036e+00, 0.3314, 0.0088, -1.0020e+00, 0.4201, 0.0200, 4.6099e-01, 6.3524e+03, 4.96257, a<0
3.89, 0.03, 0.2712, 0.0023, -8.2708e-02, 0.2707, 0.0004, 3.3345e-01, 0.2006, 0.0032, 6.9697e-02, 4.1214e+04, 32.45041, collision
9.27, 0.18, 0.2033, 0.0566, 4.0852e-03, 0.2345, 0.1514, 1.5245e-02, 0.2280, 0.0509, 1.3204e-02, 1.0000e+05, 77.87836, tmax
10.64, 0.27, 0.2675, 0.2675, -1.1240e-04, 0.2634, 0.2634, 7.2382e-03, 152026.2870, 1.0000, -1.0010e+00, 8.5381e+02, 0.73737, a<0
10.55, 0.02, 0.0195, 0.0195, 1.4109e-05, 0.0249, 0.0249, -3.6036e-03, 218161.3378, 1.0000, -1.0008e+00, 8.5381e+02, 0.60050, a<0
6.01, 0.05, 0.0646, 0.0056, 2.9374e-03, 0.0716, 0.0002, 1.2485e-02, 0.0915, 0.0088, 1.2760e-02, 1.0000e+05, 71.50013, tmax
6.31, 0.29, 0.3530, 0.0100, 8.0842e-02, 0.3322, 0.0038, 2.4331e-02, 0.5516, 0.2832, 1.5438e-01, 5.4904e+03, 4.43582, collision
6.88, 0.03, 0.0306, 0.0003, 3.4215e-03, 0.0467, 0.0036, 1.3967e-02, 0.0593, 0.0039, -4.6700e-03, 1.0000e+05, 70.88524, tmax
7.62, 0.19, 0.4079, 0.0027, -2.1085e-03, 0.3189, 0.0027, 2.8862e-02, 0.3217, 0.0374, 3.6758e-03, 1.0000e+05, 80.23490, tmax
9.15, 0.09, 0.0990, 0.0221, 3.3678e-03, 0.1214, 0.0702, 1.4355e-02, 0.1437, 0.0156, 2.4195e-02, 1.0000e+05, 72.00078, tmax
9.85, 0.24, 0.2361, 0.2304, 2.3989e-05, 0.2401, 0.2149, -4.0887e-04, 0.2647, 0.0403, 8.4254e-02, 1.4344e+03, 1.24005, a>0.4R_H
8.37, 0.00, 0.0042, 0.0000, 3.0070e-03, 0.0149, 0.0002, 1.8195e-03, 0.0566, 0.0008, 6.2778e-03, 1.0000e+05, 70.75125, tmax
5.21, 0.15, 0.3430, 0.0591, -1.0124e-01, 0.3886, 0.0030, 1.1074e+00, 0.3355, 0.0395, -7.6666e-02, 3.8612e+03, 3.21037, collision
7.92, 0.14, 0.2371, 0.0092, 3.6140e-03, 0.2142, 0.1033, 6.5687e-03, 0.1558, 0.0311, -1.0178e-02, 1.0000e+05, 77.00858, tmax
9.09, 0.26, 0.3177, 0.0366, 4.4722e-03, 0.3621, 0.2338, 6.6650e-03, 0.3255, 0.1162, 6.1286e-02, 1.0000e+05, 82.22522, tmax
9.87, 0.08, 0.0790, 0.0790, -1.0172e-04, 0.0723, 0.0723, 7.0492e-03, 0.0935, 0.0935, 7.6246e-02, 8.5381e+02, 0.61986, a>0.4R_H
10.37, 0.27, 0.2654, 0.2654, 1.9397e-04, 0.2619, 0.2619, -3.2598e-03, 40876.0588, 1.0000, -1.0027e+00, 8.5381e+02, 0.74122, a<0
5.32, 0.28, 0.3270, 0.0755, -2.6640e-01, 0.7871, 0.0324, 8.4890e-01, 0.6610, 0.0402, 6.8176e-01, 8.0600e+03, 8.75792, d<R_roche
5.11, 0.19, 0.3624, 0.0124, -1.4775e-01, 0.5651, 0.0074, 1.3519e+00, 0.6000, 0.0550, -1.2103e-01, 7.0282e+03, 5.68159, collision
8.56, 0.24, 0.3652, 0.0077, 1.4074e-03, 0.3282, 0.1493, 2.6058e-02, 0.2522, 0.1203, -1.0323e-02, 1.0000e+05, 83.51806, tmax
5.99, 0.16, 0.5398, 0.0042, -5.1689e-02, 0.3971, 0.0039, 7.4399e-02, 0.3471, 0.0477, 1.2408e-01, 4.5252e+04, 35.45869, d<R_roche
7.67, 0.00, 0.0066, 0.0001, 3.2038e-03, 0.0158, 0.0000, -2.5490e-03, 0.0386, 0.0002, 1.2951e-02, 1.0000e+05, 70.75693, tmax
5.75, 0.07, 0.0822, 0.0008, 2.3186e-03, 0.0921, 0.0006, 6.1760e-03, 0.1202, 0.0443, 1.9755e-02, 1.0000e+05, 73.31021, tmax
5.56, 0.30, 0.5547, 0.0100, 8.2285e-01, 0.3842, 0.0445, 9.2487e+00, 0.4358, 0.0963, -7.5501e-01, 3.7122e+03, 3.22621, collision
5.09, 0.07, 0.0870, 0.0061, 1.9133e-03, 0.0927, 0.0006, 1.2355e-02, 0.1208, 0.0385, 1.2686e-02, 1.0000e+05, 73.18845, tmax
9.05, 0.22, 0.2351, 0.0281, 2.6958e-03, 0.2897, 0.1943, 1.3019e-02, 0.2491, 0.0967, 5.1799e-02, 1.0000e+05, 79.40505, tmax
3.68, 0.04, 0.0000, 1.0000, -2.0335e-01, 0.0000, 1.0000, 1.3624e+00, 0.0000, 1.0000, 1.2399e-01, 6.1339e+02, 0.53871, collision
8.76, 0.03, 0.0329, 0.0039, 2.9279e-03, 0.0453, 0.0145, 7.6090e-03, 0.0784, 0.0018, 1.3860e-02, 1.0000e+05, 71.47852, tmax
6.82, 0.22, 0.2128, 0.0081, 3.9676e-03, 0.2891, 0.0438, 4.0731e-03, 0.3240, 0.1622, -2.7267e-03, 1.0000e+05, 77.73484, tmax
8.86, 0.03, 0.0322, 0.0057, 3.0192e-03, 0.0459, 0.0142, 1.2828e-02, 0.0822, 0.0014, 4.4198e-03, 1.0000e+05, 70.78578, tmax
4.56, 0.16, 0.3060, 0.0347, -6.0607e-02, 0.3045, 0.0299, 5.8825e-01, 0.3769, 0.1024, -1.1315e-01, 4.0684e+03, 3.26966, collision
3.70, 0.02, 0.0000, 1.0000, -4.0951e-02, 0.0000, 1.0000, 6.4142e-01, 0.0000, 1.0000, -1.9665e-01, 7.6993e+01, 0.06157, collision
7.25, 0.11, 0.1351, 0.0377, 3.8761e-03, 0.1782, 0.1003, -2.9004e-03, 0.1294, 0.0202, 1.0867e-02, 1.0000e+05, 73.81229, tmax
4.62, 0.10, 0.3038, 0.0049, 3.9940e-01, 0.2576, 0.0040, -2.3626e-01, 0.2540, 0.0586, 1.0930e-01, 4.1428e+04, 30.96284, collision
5.14, 0.24, 0.3718, 0.3718, -1.1858e-01, 0.4312, 0.4312, 1.4145e+00, 0.4679, 0.4679, -1.8883e-01, 8.8013e+02, 0.76825, collision
5.29, 0.02, 0.0260, 0.0002, 2.2272e-03, 0.0328, 0.0005, 1.1477e-02, 0.0443, 0.0015, -5.0320e-03, 1.0000e+05, 72.02742, tmax
8.55, 0.10, 0.1040, 0.0016, 3.0969e-03, 0.1405, 0.0850, 8.6643e-03, 0.1331, 0.0421, 1.9075e-02, 1.0000e+05, 72.42489, tmax
6.23, 0.07, 0.1827, 0.0008, 2.6982e-03, 0.1934, 0.0004, 1.0109e-02, 0.1684, 0.0014, -1.1088e-03, 1.0000e+05, 72.83707, tmax
9.23, 0.15, 0.1682, 0.0453, 3.5732e-03, 0.2021, 0.1265, -2.5053e-03, 0.1964, 0.0415, 3.2324e-02, 1.0000e+05, 75.52492, tmax
10.85, 0.20, 0.1984, 0.1984, 1.3523e-05, 0.1940, 0.1940, 1.5306e-02, 302699.0701, 1.0000, -1.0006e+00, 8.5381e+02, 0.71530, a<0
3.77, 0.29, 0.0000, 1.0000, 1.1736e+00, 0.0000, 1.0000, -4.1418e-01, 0.0000, 1.0000, 7.6331e-02, 3.2627e+01, 0.03109, collision
6.97, 0.08, 0.0789, 0.0158, 3.7203e-03, 0.1085, 0.0388, 1.3653e-02, 0.1192, 0.0462, -9.4248e-03, 1.0000e+05, 71.57868, tmax
7.72, 0.10, 0.1383, 0.0022, 3.1686e-03, 0.1598, 0.0778, 3.6434e-03, 0.1247, 0.0270, 2.2149e-03, 1.0000e+05, 73.22766, tmax
8.84, 0.21, 0.2275, 0.0138, 3.9358e-03, 0.2788, 0.1850, -2.2061e-03, 0.2366, 0.1022, 1.3579e-02, 1.0000e+05, 78.42719, tmax
5.39, 0.06, 0.0762, 0.0012, 2.3063e-03, 0.0809, 0.0009, 5.2902e-03, 0.1071, 0.0256, 4.4582e-03, 1.0000e+05, 72.25382, tmax
6.39, 0.01, 0.0121, 0.0001, 3.3449e-03, 0.0206, 0.0002, -2.6832e-03, 0.0316, 0.0001, 5.2632e-03, 1.0000e+05, 71.18065, tmax
4.05, 0.16, 0.2075, 0.0892, 8.8128e-02, 0.2181, 0.1461, -7.4684e-02, 0.3052, 0.1076, 2.0667e-01, 1.1048e+03, 0.88105, collision
10.45, 0.05, 0.0529, 0.0529, -1.3512e-02, 0.0851, 0.0851, -1.0171e-02, 114.3867, 1.0000, -1.1001e+00, 8.5381e+02, 0.61111, a<0
3.68, 0.17, 0.0000, 1.0000, -3.5754e-02, 0.0000, 1.0000, 1.8364e+00, 0.0000, 1.0000, -3.7289e-01, 3.0197e+01, 0.02713, collision
10.29, 0.30, 0.2954, 0.2954, 4.7952e-04, 0.3114, 0.3114, -3.1566e-04, 0.6954, 0.6954, -4.2198e-02, 8.5381e+02, 0.74394, a>0.4R_H
4.99, 0.07, 0.0785, 0.0004, 2.5057e-03, 0.0900, 0.0014, 2.4271e-03, 0.1222, 0.0486, -2.8355e-03, 1.0000e+05, 72.63355, tmax
9.83, 0.27, 0.2714, 0.2581, 2.0146e-04, 0.2733, 0.2404, 1.1723e-02, 0.3308, 0.0832, 9.2253e-02, 2.5956e+03, 2.25989, a>0.4R_H
8.41, 0.24, 0.2400, 0.0296, 3.7542e-03, 0.3547, 0.2321, -3.2807e-04, 0.2986, 0.1308, 2.2237e-02, 1.0000e+05, 79.46303, tmax
8.35, 0.02, 0.0213, 0.0003, 3.2060e-03, 0.0339, 0.0064, -2.0595e-03, 0.0594, 0.0003, 1.4034e-02, 1.0000e+05, 70.55858, tmax
10.49, 0.01, 0.0097, 0.0097, 3.9710e-05, 0.0101, 0.0101, 1.5643e-02, 147700.2135, 1.0000, -1.0011e+00, 8.5381e+02, 0.61100, a<0
4.13, 0.26, 0.0000, 1.0000, -1.6108e-02, 0.0000, 1.0000, -1.5009e-01, 0.0000, 1.0000, 1.5102e+00, 1.5403e+02, 0.14732, collision
4.81, 0.27, 0.0000, 1.0000, 8.4292e-01, 0.0000, 1.0000, -3.9613e-01, 0.0000, 1.0000, 1.1015e-01, 8.4195e+02, 0.72428, collision
10.45, 0.23, 0.2276, 0.2276, -5.2320e-05, 0.2211, 0.2211, 4.4420e-03, 198751.0925, 1.0000, -1.0009e+00, 8.5381e+02, 0.73577, a<0
9.71, 0.25, 0.2754, 0.0942, 4.3396e-03, 0.3087, 0.2126, 1.6120e-03, 0.3145, 0.0547, 7.5079e-03, 1.0000e+05, 82.83792, tmax
4.50, 0.18, 0.0000, 1.0000, 5.6117e-02, 0.0000, 1.0000, 3.0057e-02, 0.0000, 1.0000, 8.9958e-02, 7.1200e+02, 0.55030, collision
3.53, 0.11, 0.0000, 1.0000, -9.4052e-02, 0.0000, 1.0000, 3.7860e-01, 0.0000, 1.0000, 1.3352e-02, 8.0108e+00, 0.00660, collision
9.09, 0.10, 0.1096, 0.0171, 3.1653e-03, 0.1364, 0.0789, 5.2494e-03, 0.1468, 0.0300, 2.3379e-02, 1.0000e+05, 72.38630, tmax
10.68, 0.17, 0.1886, 0.1886, -2.9237e-02, 0.1770, 0.1770, 1.4472e-02, 68041.7036, 1.0000, -1.0017e+00, 8.5381e+02, 0.73146, a<0
9.96, 0.01, 0.0097, 0.0095, -2.0537e-06, 0.0102, 0.0048, 1.3375e-02, 0.2760, 0.0594, 5.2165e-02, 9.9043e+02, 0.69760, a>0.4R_H
4.87, 0.08, 0.1080, 0.0014, 1.5719e-03, 0.1165, 0.0012, 1.3704e-02, 0.1384, 0.0459, 1.1876e-02, 1.0000e+05, 72.45996, tmax
5.59, 0.02, 0.0250, 0.0002, 3.1249e-03, 0.0340, 0.0003, 1.2859e-02, 0.0470, 0.0008, 3.7015e-03, 1.0000e+05, 73.84268, tmax
10.88, 0.04, 33604542.1986, 1.0000, -1.0010e+00, 0.0000, 1.0000, -1.0017e+00, 0.0000, 1.0000, -1.0000e+00, 8.5381e+02, 0.08100, a<0
10.31, 0.18, 0.1792, 0.1792, -2.0549e-04, 0.1811, 0.1811, 3.9121e-03, 12930.8351, 1.0000, -1.0065e+00, 8.5381e+02, 0.70822, a<0
10.72, 0.00, 0.0002, 0.0002, 1.4132e-05, 0.0113, 0.0113, 1.1390e-02, 209444.1755, 1.0000, -1.0008e+00, 8.5381e+02, 0.60164, a<0
10.56, 0.11, 0.1094, 0.1094, 3.4663e-05, 0.0992, 0.0992, 2.2523e-02, 207129.3082, 1.0000, -1.0008e+00, 8.5381e+02, 0.63697, a<0
8.06, 0.09, 0.0994, 0.0130, 2.9639e-03, 0.1329, 0.0715, 9.2899e-03, 0.1201, 0.0398, 1.4158e-02, 1.0000e+05, 74.21695, tmax
4.58, 0.22, 0.1875, 0.0954, 2.8495e-01, 0.3047, 0.0696, 9.1058e-01, 0.3311, 0.1481, -5.4060e-01, 1.1589e+03, 0.94013, collision
6.54, 0.09, 0.0853, 0.0014, 3.5685e-03, 0.1122, 0.0012, 1.2809e-02, 0.1485, 0.0604, -1.2417e-02, 1.0000e+05, 71.50432, tmax
8.01, 0.30, 0.5553, 0.0569, -3.4334e-02, 0.4631, 0.0510, 1.8045e-01, 0.3550, 0.0216, -3.6991e-02, 7.8483e+04, 67.05071, d<R_roche
4.87, 0.06, 0.1039, 0.0011, 2.5952e-03, 0.1113, 0.0012, 1.9476e-03, 0.1164, 0.0306, -8.0657e-04, 1.0000e+05, 72.25507, tmax
7.02, 0.19, 0.1856, 0.0186, 4.3101e-03, 0.2494, 0.0886, -2.9235e-03, 0.2630, 0.1297, 7.8393e-03, 1.0000e+05, 77.27734, tmax
5.89, 0.25, 0.5300, 0.0064, -4.4401e-02, 0.4971, 0.0238, 1.3991e-01, 0.4335, 0.0398, 1.6950e+00, 1.7301e+04, 14.79930, collision
3.77, 0.22, 0.0000, 1.0000, -2.5702e-01, 0.0000, 1.0000, 1.0070e+00, 0.0000, 1.0000, 3.3422e-01, 2.2686e+02, 0.24647, collision
7.57, 0.23, 0.4920, 0.0103, -1.2803e-03, 0.4320, 0.0004, 4.0600e-02, 0.3492, 0.0772, -1.8488e-02, 1.0000e+05, 85.32040, tmax
8.69, 0.19, 0.2744, 0.0087, 3.3522e-03, 0.2536, 0.0375, 5.8700e-03, 0.2158, 0.0938, 7.6221e-03, 1.0000e+05, 79.60379, tmax
9.90, 0.17, 0.1677, 0.1653, -8.5910e-05, 0.1655, 0.1501, 1.8890e-03, 0.3043, 0.0950, 8.9759e-02, 9.9043e+02, 0.80127, a>0.4R_H
7.16, 0.24, 0.2649, 0.0427, 5.3277e-03, 0.3199, 0.1263, -3.0228e-03, 0.3221, 0.1778, 7.0125e-03, 1.0000e+05, 81.24511, tmax
7.56, 0.23, 0.5426, 0.0022, 7.9131e-03, 0.3989, 0.0066, 1.4164e-02, 0.3233, 0.0085, -2.8426e-02, 6.5641e+04, 57.07429, d<R_roche
3.52, 0.26, 0.0000, 1.0000, -1.0411e-01, 0.0000, 1.0000, -4.9562e-02, 0.0000, 1.0000, 6.0525e+00, 6.2790e+01, 0.05949, collision
6.81, 0.16, 0.1794, 0.0009, 3.3198e-03, 0.2246, 0.0036, 5.0347e-03, 0.2551, 0.0837, -7.5628e-03, 1.0000e+05, 74.51357, tmax
6.11, 0.09, 0.3691, 0.0030, 2.9280e-03, 0.3405, 0.0017, 1.0735e-02, 0.2718, 0.0022, 2.9503e-02, 1.0000e+05, 79.10256, tmax
8.72, 0.13, 0.1396, 0.0066, 3.5383e-03, 0.1768, 0.1126, 1.3502e-02, 0.1642, 0.0564, 2.6250e-02, 1.0000e+05, 73.80982, tmax
9.23, 0.25, 0.2734, 0.0499, 4.3042e-03, 0.3256, 0.2159, 2.8945e-03, 0.3000, 0.0865, 2.8120e-02, 1.0000e+05, 80.92465, tmax
6.79, 0.22, 0.2139, 0.0021, 5.5215e-03, 0.2565, 0.0460, 1.5483e-02, 0.3289, 0.1801, 1.6967e-02, 1.0000e+05, 76.41368, tmax
7.27, 0.03, 0.0374, 0.0089, 2.8817e-03, 0.0541, 0.0171, 1.2475e-02, 0.0534, 0.0005, 2.2762e-02, 1.0000e+05, 71.06923, tmax
3.79, 0.19, 0.0000, 1.0000, 2.1067e-01, 0.0000, 1.0000, -9.8362e-02, 0.0000, 1.0000, 1.6934e-01, 1.6944e+02, 0.15393, collision
4.68, 0.23, 0.3070, 0.1003, 8.2467e-01, 0.3577, 0.0624, -3.8736e-01, 0.4791, 0.1734, 8.4853e-02, 2.1836e+03, 1.83168, collision
4.81, 0.08, 0.0924, 0.0007, 3.6570e-03, 0.1083, 0.0001, -3.0393e-03, 0.1329, 0.0454, 4.1944e-03, 1.0000e+05, 72.52160, tmax
7.97, 0.00, 0.0092, 0.0001, 2.9126e-03, 0.0164, 0.0003, 1.1590e-02, 0.0439, 0.0002, 2.2598e-02, 1.0000e+05, 70.72259, tmax
3.93, 0.04, 0.2395, 0.0099, -1.7084e-01, 0.2532, 0.0055, 1.0967e+00, 0.2165, 0.0108, 5.8636e-02, 5.7720e+03, 4.54972, collision
5.11, 0.06, 0.0749, 0.0010, 5.9800e-03, 0.0795, 0.0003, 1.3443e-02, 0.1055, 0.0331, 2.2590e-02, 1.0000e+05, 71.92772, tmax
4.38, 0.12, 0.2613, 0.0289, -9.6541e-02, 0.3329, 0.0236, -3.1776e-02, 0.2898, 0.1020, -1.0803e+01, 2.1814e+03, 1.71557, collision
5.16, 0.05, 0.0637, 0.0006, 2.4546e-03, 0.0724, 0.0001, 8.0777e-03, 0.0926, 0.0240, -2.8243e-03, 1.0000e+05, 72.09629, tmax
10.28, 0.29, 0.3111, 0.3111, -1.6071e-03, 0.4503, 0.4503, -1.5393e-01, 32450.1282, 1.0000, -1.0033e+00, 8.5381e+02, 0.74617, a<0
7.28, 0.29, 0.3214, 0.0522, 8.5351e-03, 0.3813, 0.1772, -6.4389e-03, 0.3793, 0.2137, 1.7215e-02, 1.0000e+05, 82.91549, tmax
7.15, 0.18, 0.1831, 0.0629, 4.0445e-03, 0.2370, 0.1520, 1.2437e-02, 0.2035, 0.1290, -3.5775e-03, 1.0000e+05, 77.29492, tmax
5.85, 0.10, 0.1259, 0.0016, 2.7721e-03, 0.1312, 0.0018, 6.8977e-04, 0.1701, 0.0731, 6.4024e-03, 1.0000e+05, 72.50937, tmax
7.26, 0.08, 0.0986, 0.0262, 3.0600e-03, 0.1326, 0.0695, 1.0111e-02, 0.0964, 0.0021, 8.0142e-03, 1.0000e+05, 72.27446, tmax
9.82, 0.14, 0.1378, 0.1340, 1.9380e-05, 0.1405, 0.1238, 1.4393e-02, 0.2327, 0.0414, 1.0019e-01, 1.6393e+03, 1.27499, a>0.4R_H
8.55, 0.25, 0.3976, 0.0030, 2.9853e-03, 0.3714, 0.1193, 7.6799e-03, 0.3390, 0.1336, 1.7797e-02, 1.0000e+05, 82.65425, tmax
3.59, 0.29, 0.0000, 1.0000, -9.7082e-02, 0.0000, 1.0000, 4.6301e-01, 0.0000, 1.0000, 2.9074e-02, 1.5015e+01, 0.01375, collision
10.50, 0.18, 0.1782, 0.1782, -2.8697e-05, 0.1741, 0.1741, -6.1352e-04, 214623.6459, 1.0000, -1.0008e+00, 8.5381e+02, 0.69990, a<0
10.64, 0.06, 0.0596, 0.0596, -2.1960e-05, 0.0463, 0.0463, 1.2434e-02, 215053.9610, 1.0000, -1.0008e+00, 8.5381e+02, 0.60987, a<0
4.28, 0.11, 0.2058, 0.0072, 2.4966e-01, 0.1842, 0.0138, -1.6903e-01, 0.1451, 0.0056, 2.2454e-02, 1.8612e+03, 1.44680, collision
9.97, 0.11, 0.1087, 0.1085, 2.8893e-05, 0.1120, 0.1077, -2.0779e-03, 0.2408, 0.1015, 9.9661e-02, 8.8797e+02, 0.66465, a>0.4R_H
10.93, 0.17, 0.1690, 0.1690, -6.3406e-05, 0.1604, 0.1604, 1.0048e-02, 345575.2154, 1.0000, -1.0005e+00, 8.5381e+02, 0.68961, a<0
4.58, 0.06, 0.0798, 0.0009, 2.2674e-03, 0.0938, 0.0011, 2.8696e-04, 0.1034, 0.0400, 9.6073e-03, 1.0000e+05, 72.56722, tmax
9.97, 0.05, 0.0493, 0.0493, -4.1105e-07, 0.0465, 0.0465, -1.3829e-03, 0.2763, 0.2763, 4.3131e-02, 8.5381e+02, 0.61597, a>0.4R_H
9.61, 0.11, 0.1152, 0.0408, 3.4350e-03, 0.1423, 0.0883, 1.4056e-02, 0.2011, 0.0050, 5.0690e-02, 1.0000e+05, 73.11810, tmax
8.50, 0.01, 0.0101, 0.0015, 3.3509e-03, 0.0200, 0.0002, 1.4814e-02, 0.0604, 0.0004, 7.9566e-04, 1.0000e+05, 70.50943, tmax
5.19, 0.17, 0.2188, 0.0200, -2.6150e-02, 0.2810, 0.0103, 4.6211e+00, 0.2728, 0.0155, -4.8443e-01, 7.5524e+03, 5.84115, collision
6.78, 0.20, 0.1878, 0.0008, 3.9488e-03, 0.2460, 0.0162, 5.5507e-03, 0.3063, 0.1442, -3.4479e-03, 1.0000e+05, 74.69503, tmax
6.74, 0.17, 0.1538, 0.0005, 3.0989e-03, 0.2086, 0.0162, 8.1702e-03, 0.2612, 0.1264, 1.8235e-02, 1.0000e+05, 73.26477, tmax
8.31, 0.27, 0.2820, 0.0515, 4.3931e-04, 0.3735, 0.2353, 1.5557e-02, 0.3160, 0.1608, -7.3609e-05, 1.0000e+05, 81.11988, tmax
6.03, 0.29, 0.0000, 1.0000, 9.7548e-02, 0.0000, 1.0000, 7.5391e-02, 0.0000, 1.0000, 2.4416e-02, 5.2039e+02, 0.45419, collision
5.18, 0.07, 0.1241, 0.0005, 1.3923e-03, 0.1205, 0.0032, 1.7342e-03, 0.1203, 0.0057, 7.2215e-03, 1.0000e+05, 72.43483, tmax
5.66, 0.18, 0.3000, 0.0028, 6.3858e-03, 0.2665, 0.0052, -2.0128e-02, 0.2890, 0.1483, 4.4748e-02, 1.0000e+05, 77.21660, tmax
9.85, 0.25, 0.2458, 0.2399, 4.8240e-05, 0.2512, 0.2237, -1.3676e-03, 0.2701, 0.0278, 8.5557e-02, 1.4344e+03, 1.25372, a>0.4R_H
8.80, 0.00, 0.0033, 0.0000, 2.9332e-03, 0.0154, 0.0002, 6.6584e-03, 0.0766, 0.0004, 3.2053e-03, 1.0000e+05, 70.80636, tmax
4.45, 0.08, 0.1150, 0.0005, 2.6423e-03, 0.1298, 0.0009, 7.1636e-03, 0.1410, 0.0581, 1.8311e-03, 1.0000e+05, 72.75171, tmax
5.06, 0.29, 0.2782, 0.0840, 5.2864e-01, 0.4503, 0.0494, -2.6656e-01, 0.4543, 0.2406, -4.7001e-02, 1.0637e+03, 0.93051, collision
6.14, 0.02, 0.1911, 0.0011, -5.4256e-03, 0.1546, 0.0019, 2.2334e-02, 0.1318, 0.0010, 2.5043e-02, 1.0000e+05, 73.35689, tmax
3.59, 0.10, 0.0000, 1.0000, -7.4007e-02, 0.0000, 1.0000, 1.1160e-01, 0.0000, 1.0000, 3.4439e-01, 4.9689e+01, 0.04171, collision
7.36, 0.19, 0.2364, 0.0666, 4.4617e-03, 0.3048, 0.1792, -1.7398e-03, 0.2012, 0.0585, 1.2171e-03, 1.0000e+05, 80.41902, tmax
