# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, eM4_max, eM4_min, dA4_over_A0, t_end(PM), wall_time, fate
4.70, 0.00, 0.2529, 0.0002, 2.0838e-01, 0.3130, 0.0000, 3.6734e-02, 0.2257, 0.0001, 1.1176e-02, 0.1442, 0.0000, 9.6640e-02, 6.9242e+05, 564.32698, collision
4.61, 0.00, 0.2453, 0.0001, 9.7479e-02, 0.2537, 0.0002, 1.6776e-02, 0.1942, 0.0002, -1.8478e-01, 0.2405, 0.0003, -1.2971e+01, 7.4734e+05, 610.06818, collision
4.83, 0.00, 0.2123, 0.0009, 1.5700e-01, 0.1814, 0.0002, 5.0987e-02, 0.2262, 0.0001, 1.4078e-01, 0.1180, 0.0002, 1.1067e-02, 6.2452e+05, 511.91883, collision
4.71, 0.00, 0.2872, 0.0004, -1.6384e-02, 0.2700, 0.0001, 3.0053e-01, 0.2127, 0.0001, 6.1571e-01, 0.1723, 0.0001, 5.5267e-02, 7.4438e+05, 606.33689, collision
4.63, 0.00, 0.3745, 0.0003, 1.5789e-01, 0.3393, 0.0002, 1.0430e+00, 0.3309, 0.0001, -3.7193e-01, 0.1951, 0.0001, 4.8020e-04, 8.0256e+05, 661.97487, collision
4.64, 0.00, 0.2291, 0.0004, 1.0271e+00, 0.2518, 0.0002, -3.1260e-01, 0.1935, 0.0003, -1.0818e-02, 0.1733, 0.0002, 3.4055e-02, 8.2024e+05, 663.06860, collision
4.90, 0.00, 0.2401, 0.0001, 8.5256e-01, 0.2156, 0.0002, -3.3971e-01, 0.1461, 0.0001, 4.3599e-02, 0.1437, 0.0002, 1.1182e-02, 5.9834e+05, 488.84972, collision
4.88, 0.00, 0.2643, 0.0001, 3.0131e-03, 0.2474, 0.0002, 2.5484e-01, 0.2522, 0.0002, 3.6721e-01, 0.1172, 0.0001, -8.0571e-03, 6.1090e+05, 502.62565, collision
4.87, 0.00, 0.3196, 0.0003, 2.0829e-01, 0.2922, 0.0001, -3.6772e-02, 0.3176, 0.0001, 1.7081e-01, 0.2163, 0.0000, 1.2950e-01, 6.6808e+05, 543.47477, collision
5.26, 0.00, 0.4456, 0.0003, 1.1826e+00, 0.4949, 0.0003, -5.2457e-01, 0.6272, 0.0003, 3.2464e+00, 0.6395, 0.0000, -4.5315e-01, 1.3606e+05, 119.76482, a>0.4R_H
5.21, 0.00, 0.4842, 0.0010, -7.2467e-02, 0.4308, 0.0001, 4.7033e-01, 0.4564, 0.0001, 7.2833e-01, 0.2803, 0.0006, -1.4184e-01, 1.9259e+05, 169.74705, collision
5.28, 0.00, 0.3051, 0.0002, -1.0982e-01, 0.3733, 0.0001, 9.7001e+00, 0.3709, 0.0001, -4.6766e-01, 0.1471, 0.0000, 2.5290e-02, 1.1706e+05, 102.02206, collision
4.80, 0.00, 0.2547, 0.0003, 9.8493e-02, 0.2127, 0.0002, -3.6352e-02, 0.1894, 0.0002, 6.9929e-01, 0.1230, 0.0002, 5.3085e-02, 7.4493e+05, 601.94355, collision
4.91, 0.00, 0.2095, 0.0003, 5.0423e-01, 0.2508, 0.0003, -2.3781e-01, 0.2015, 0.0001, 1.0341e-01, 0.1876, 0.0002, -1.1599e-02, 6.3864e+05, 522.52197, collision
4.67, 0.00, 0.3212, 0.0005, -3.7235e-02, 0.4442, 0.0001, 1.8308e+00, 0.2932, 0.0002, -3.2183e-01, 0.3306, 0.0002, 3.1942e-01, 8.7457e+05, 704.71475, collision
4.72, 0.00, 0.3126, 0.0003, 8.3153e-01, 0.2865, 0.0003, -2.3899e-01, 0.2033, 0.0001, 5.6006e-02, 0.2049, 0.0002, 7.7418e-02, 8.5719e+05, 688.81061, collision
4.66, 0.00, 0.3060, 0.0002, -9.0562e-02, 0.2579, 0.0003, 1.3290e+00, 0.1704, 0.0002, 2.8262e-02, 0.1745, 0.0002, 4.5799e-02, 9.0025e+05, 724.55116, collision
5.24, 0.00, 0.3410, 0.0001, -3.6886e-02, 0.2843, 0.0004, -6.3140e-02, 0.2555, 0.0004, 7.4622e+00, 0.1667, 0.0004, 4.7545e-02, 2.1506e+05, 185.22145, collision
4.69, 0.00, 0.2680, 0.0002, 3.0094e-01, 0.3682, 0.0002, -7.1465e-02, 0.1920, 0.0004, 7.5946e-02, 0.2148, 0.0001, 8.1102e-02, 8.8592e+05, 711.78027, collision
5.29, 0.00, 0.2068, 0.0001, 1.5958e-03, 0.2072, 0.0001, 1.2639e+00, 0.2717, 0.0001, -3.9094e-01, 0.1965, 0.0001, 2.9798e-02, 1.7477e+05, 152.73259, collision
4.92, 0.00, 0.5127, 0.0002, -1.8859e-02, 0.6096, 0.0000, 2.2916e+00, 0.6451, 0.0001, 2.7689e-02, 0.2558, 0.0002, -3.0226e-01, 6.8589e+05, 555.73758, collision
4.68, 0.00, 0.2455, 0.0005, 8.2741e-01, 0.2121, 0.0001, -2.9011e-01, 0.1789, 0.0001, 6.7834e-02, 0.1367, 0.0001, 4.2496e-03, 8.9395e+05, 720.02761, collision
4.84, 0.00, 0.2566, 0.0004, 2.6834e-02, 0.2818, 0.0004, 7.6503e-02, 0.4580, 0.0001, 3.7153e-01, 0.2304, 0.0002, 9.0901e-01, 8.0021e+05, 646.87700, collision
4.76, 0.00, 0.2062, 0.0002, 8.8539e-02, 0.2472, 0.0002, 9.6658e-01, 0.2035, 0.0001, -2.9945e-01, 0.1486, 0.0001, 3.4693e-02, 9.0622e+05, 725.80588, collision
5.30, 0.00, 0.2874, 0.0001, -1.8968e-01, 0.4444, 0.0000, 1.9314e+00, 0.1625, 0.0003, 1.4732e-01, 0.1613, 0.0003, 2.9420e-02, 2.3206e+05, 200.31271, collision
4.81, 0.00, 0.2678, 0.0000, 1.1103e-01, 0.2506, 0.0001, 1.5371e+00, 0.2096, 0.0000, -4.1977e-01, 0.2308, 0.0000, 7.9936e-02, 8.7727e+05, 700.22924, collision
4.65, 0.00, 0.2852, 0.0003, 5.3956e-01, 0.2426, 0.0003, -2.1931e-01, 0.3777, 0.0002, 2.1609e-01, 0.1631, 0.0002, 2.1645e-01, 9.9352e+05, 800.18501, collision
5.25, 0.00, 0.2017, 0.0002, -1.8521e-02, 0.2486, 0.0002, 5.2983e-01, 0.1756, 0.0002, -8.0893e-02, 0.1324, 0.0004, 1.3344e-02, 2.9101e+05, 246.34522, collision
4.93, 0.00, 0.3103, 0.0004, 1.0547e+00, 0.3032, 0.0002, -3.7835e-01, 0.2292, 0.0000, 1.6875e-01, 0.1637, 0.0001, 7.4752e-03, 7.5645e+05, 612.62464, collision
4.95, 0.00, 0.3885, 0.0000, -9.4206e-02, 0.4100, 0.0000, 1.4279e-01, 0.1478, 0.0001, 6.2537e+00, 0.0718, 0.0000, -3.0217e-03, 7.5005e+05, 607.89639, collision
5.32, 0.00, 0.2673, 0.0002, 5.0870e-01, 0.3870, 0.0001, -3.2087e-01, 0.3177, 0.0002, 2.6372e-01, 0.1669, 0.0002, 2.9924e-02, 2.3474e+05, 203.78336, collision
5.07, 0.00, 0.1653, 0.0000, 2.0417e-02, 0.2708, 0.0001, -1.6717e-01, 0.3497, 0.0001, -1.5674e+00, 0.1550, 0.0001, 9.3339e-02, 6.3229e+05, 519.65667, collision
4.82, 0.00, 0.0855, 0.0001, 1.3365e-01, 0.0727, 0.0001, 4.2527e-02, 0.0524, 0.0001, -6.3389e-03, 0.0486, 0.0001, -2.6543e-03, 1.0000e+06, 789.21065, tmax
4.85, 0.00, 0.1882, 0.0001, 1.3920e-01, 0.1791, 0.0001, 3.0693e-02, 0.1570, 0.0001, -2.7476e-02, 0.1064, 0.0001, 2.3808e-02, 1.0000e+06, 790.96781, tmax
4.97, 0.00, 0.3291, 0.0001, 6.2936e-01, 0.4211, 0.0001, -2.6727e-01, 0.2839, 0.0001, 1.1217e-01, 0.1820, 0.0001, 6.1640e-03, 8.6387e+05, 689.69418, collision
4.99, 0.00, 0.2509, 0.0000, 5.3187e-01, 0.3258, 0.0001, -2.2333e-01, 0.2531, 0.0001, 1.6203e-01, 0.0964, 0.0000, -4.4554e-02, 8.4616e+05, 674.55369, collision
5.02, 0.00, 0.2029, 0.0001, 1.1883e-01, 0.1963, 0.0002, 2.5770e-01, 0.2359, 0.0001, -6.1875e-02, 0.2535, 0.0002, 1.3785e-01, 8.4594e+05, 677.29115, collision
5.39, 0.00, 0.3675, 0.0002, -6.0022e-05, 0.2964, 0.0001, 1.1657e+00, 0.3091, 0.0003, -3.4941e-01, 0.2253, 0.0003, 1.2953e-01, 3.2406e+05, 274.66202, collision
5.00, 0.00, 0.2282, 0.0002, 8.3959e-02, 0.3054, 0.0001, 2.0501e-01, 0.2450, 0.0001, 1.1571e-01, 0.2533, 0.0002, 5.5211e-02, 8.8042e+05, 700.70781, collision
4.89, 0.00, 0.1492, 0.0002, 1.2725e-01, 0.1366, 0.0001, 6.3407e-02, 0.1207, 0.0003, -2.1751e-02, 0.0933, 0.0000, 2.0016e-02, 1.0000e+06, 791.38662, tmax
4.94, 0.00, 0.2449, 0.0001, 5.3432e-01, 0.2401, 0.0000, -1.8339e-01, 0.2325, 0.0001, -4.2952e-03, 0.1417, 0.0001, 6.5090e-02, 9.8843e+05, 782.25199, collision
5.04, 0.00, 0.2872, 0.0000, 6.7971e-01, 0.2729, 0.0001, -2.6136e-01, 0.1466, 0.0001, 4.1308e-02, 0.0819, 0.0001, 3.3549e-04, 8.7011e+05, 697.14011, collision
5.43, 0.00, 0.2301, 0.0002, -1.0597e-02, 0.2748, 0.0001, -2.2615e+01, 0.1999, 0.0002, 5.6847e-03, 0.1809, 0.0001, 3.0924e-02, 3.7803e+05, 318.95826, collision
4.98, 0.00, 0.1266, 0.0002, 1.2764e-01, 0.1030, 0.0001, 4.9290e-02, 0.0760, 0.0001, -1.4362e-02, 0.0670, 0.0001, -6.9504e-03, 1.0000e+06, 788.33913, tmax
5.22, 0.00, 0.3448, 0.0001, -2.2386e-03, 0.6268, 0.0000, 8.6449e+00, 0.2950, 0.0002, -4.4801e-01, 0.1963, 0.0002, -4.5557e-01, 6.2086e+05, 504.91266, a>0.4R_H
5.09, 0.00, 0.3434, 0.0002, 1.2129e-01, 0.4293, 0.0001, 7.6534e-02, 0.2521, 0.0001, 4.1253e-01, 0.1881, 0.0000, -6.2507e-02, 8.5966e+05, 692.05015, collision
5.01, 0.00, 0.2686, 0.0002, 5.4444e-02, 0.2832, 0.0001, 2.8283e+00, 0.2468, 0.0001, -4.4454e-01, 0.1556, 0.0001, 6.2051e-03, 9.8600e+05, 779.84178, collision
5.03, 0.00, 0.3126, 0.0002, -1.3208e-01, 0.3650, 0.0002, 1.9423e+00, 0.3312, 0.0001, 1.3136e-01, 0.2321, 0.0001, 1.1984e-01, 9.4748e+05, 750.20170, collision
5.41, 0.00, 0.4150, 0.0002, 1.1291e-02, 0.3647, 0.0001, 3.1242e-02, 0.3890, 0.0002, -6.6212e-02, 0.2623, 0.0004, -7.1069e+00, 4.8022e+05, 402.57989, collision
5.05, 0.00, 0.1344, 0.0000, 1.3727e-01, 0.1094, 0.0000, 3.9844e-02, 0.1042, 0.0003, 5.8312e-03, 0.0906, 0.0001, -1.2792e-02, 1.0000e+06, 788.12510, tmax
5.06, 0.00, 0.1063, 0.0001, 1.3682e-01, 0.0904, 0.0002, 2.5326e-02, 0.0861, 0.0001, 4.4626e-03, 0.0770, 0.0001, -1.6701e-02, 1.0000e+06, 787.54751, tmax
5.08, 0.00, 0.0978, 0.0002, 1.3864e-01, 0.0996, 0.0001, 1.8996e-02, 0.1059, 0.0001, 2.2307e-02, 0.0895, 0.0001, 7.9166e-03, 1.0000e+06, 784.32768, tmax
5.10, 0.00, 0.1284, 0.0001, 1.3704e-01, 0.1181, 0.0001, 2.5514e-02, 0.0814, 0.0001, 1.9252e-03, 0.0655, 0.0000, 5.7728e-03, 1.0000e+06, 786.82696, tmax
5.11, 0.00, 0.0590, 0.0001, 1.4078e-01, 0.0490, 0.0000, 2.1875e-02, 0.0498, 0.0000, -2.0488e-03, 0.0609, 0.0002, -5.9687e-03, 1.0000e+06, 787.15116, tmax
5.12, 0.00, 0.0785, 0.0001, 1.4450e-01, 0.0498, 0.0001, 1.0033e-02, 0.0496, 0.0000, 3.1437e-03, 0.0554, 0.0001, 1.6572e-03, 1.0000e+06, 784.83566, tmax
5.13, 0.00, 0.1026, 0.0001, 1.3877e-01, 0.0762, 0.0000, 2.4477e-02, 0.0727, 0.0001, 4.2574e-03, 0.0599, 0.0001, 6.4762e-03, 1.0000e+06, 787.82680, tmax
5.14, 0.00, 0.0844, 0.0001, 1.4624e-01, 0.0631, 0.0001, 5.6407e-03, 0.0560, 0.0000, 7.2778e-03, 0.0527, 0.0001, 7.1267e-03, 1.0000e+06, 781.87163, tmax
5.54, 0.00, 0.3216, 0.0002, 8.6714e-01, 0.2712, 0.0002, -3.5565e-01, 0.1628, 0.0002, 4.8452e-02, 0.1402, 0.0001, 3.3212e-03, 4.9776e+05, 416.51764, collision
5.15, 0.00, 0.1219, 0.0000, 1.4033e-01, 0.0895, 0.0000, 2.3245e-02, 0.0604, 0.0000, 2.0842e-02, 0.0630, 0.0001, 9.9786e-03, 1.0000e+06, 783.57675, tmax
5.52, 0.00, 0.3271, 0.0002, 5.6712e-02, 0.3108, 0.0002, 2.9606e-02, 0.3060, 0.0001, 2.2258e-01, 0.2820, 0.0001, 9.1597e-01, 5.6723e+05, 471.78157, collision
5.23, 0.00, 0.3849, 0.0002, 2.2391e-02, 0.2988, 0.0001, 2.4278e+00, 0.1765, 0.0001, -6.7093e-02, 0.0958, 0.0000, -3.2094e-03, 8.8075e+05, 696.89125, collision
5.16, 0.00, 0.1237, 0.0002, 1.4129e-01, 0.0812, 0.0001, 2.4368e-02, 0.0576, 0.0001, -9.6785e-04, 0.0574, 0.0000, -4.3857e-03, 1.0000e+06, 784.86782, tmax
5.17, 0.00, 0.1117, 0.0001, 1.4783e-01, 0.0725, 0.0001, 1.2694e-02, 0.0574, 0.0001, 4.3375e-03, 0.0577, 0.0001, -1.1064e-02, 1.0000e+06, 786.19707, tmax
5.18, 0.00, 0.0889, 0.0002, 1.3889e-01, 0.1000, 0.0001, 2.8574e-02, 0.0921, 0.0001, -9.8963e-03, 0.0568, 0.0001, 1.0378e-02, 1.0000e+06, 786.63526, tmax
5.19, 0.00, 0.1051, 0.0000, 1.4527e-01, 0.0632, 0.0001, 2.6264e-02, 0.0527, 0.0001, -8.3880e-03, 0.0507, 0.0001, 2.0489e-02, 1.0000e+06, 789.83388, tmax
5.20, 0.00, 0.0583, 0.0002, 1.3982e-01, 0.0635, 0.0001, 2.1294e-02, 0.0561, 0.0001, -7.6711e-03, 0.0537, 0.0000, 8.8605e-03, 1.0000e+06, 780.79432, tmax
5.27, 0.00, 0.0752, 0.0001, 1.5309e-01, 0.0740, 0.0001, 9.1499e-03, 0.0807, 0.0001, 6.3191e-03, 0.0903, 0.0003, 1.8354e-02, 1.0000e+06, 783.74340, tmax
5.57, 0.00, 0.6422, 0.0004, -7.5824e-02, 0.6131, 0.0001, 5.8135e-02, 0.4853, 0.0002, 1.5225e-01, 0.6082, 0.0003, 7.3595e-01, 6.6345e+05, 548.48244, d<R_roche
5.31, 0.00, 0.3357, 0.0000, 5.6115e-02, 0.3572, 0.0000, 1.9081e-01, 0.2132, 0.0001, 2.5672e+00, 0.1852, 0.0001, 2.1395e-02, 9.6328e+05, 761.92919, collision
5.33, 0.00, 0.0476, 0.0001, 1.4580e-01, 0.0498, 0.0000, 5.8526e-03, 0.0569, 0.0000, 1.6848e-03, 0.0628, 0.0001, 6.5893e-04, 1.0000e+06, 782.44837, tmax
5.35, 0.00, 0.0951, 0.0001, 1.5016e-01, 0.0467, 0.0000, 1.6325e-02, 0.0370, 0.0001, 1.6383e-02, 0.0466, 0.0001, 1.6073e-02, 1.0000e+06, 781.74164, tmax
5.65, 0.00, 0.3442, 0.0000, -5.5510e-02, 0.4961, 0.0001, 2.6226e+00, 0.3497, 0.0000, -3.6116e-01, 0.1411, 0.0002, 3.8643e-01, 6.2642e+05, 518.79977, collision
5.37, 0.00, 0.0877, 0.0001, 1.4898e-01, 0.0441, 0.0001, 1.6659e-02, 0.0387, 0.0001, 1.6722e-02, 0.0478, 0.0001, 1.1834e-02, 1.0000e+06, 781.36373, tmax
5.34, 0.00, 0.0999, 0.0002, 1.5453e-01, 0.0609, 0.0000, 1.1936e-02, 0.0408, 0.0001, 1.9668e-03, 0.0481, 0.0001, -5.9715e-03, 1.0000e+06, 795.76333, tmax
5.36, 0.00, 0.1075, 0.0002, 1.4242e-01, 0.1230, 0.0001, 1.6246e-02, 0.0834, 0.0003, 7.5725e-03, 0.0928, 0.0003, 1.0657e-02, 1.0000e+06, 787.72277, tmax
5.38, 0.00, 0.0847, 0.0001, 1.4453e-01, 0.0670, 0.0002, 1.9725e-02, 0.0543, 0.0001, 1.3311e-02, 0.0618, 0.0001, 1.6864e-02, 1.0000e+06, 783.78209, tmax
5.40, 0.00, 0.0653, 0.0001, 1.5019e-01, 0.0485, 0.0000, 1.5077e-02, 0.0397, 0.0001, 8.1964e-03, 0.0481, 0.0000, -1.7120e-02, 1.0000e+06, 781.36120, tmax
5.61, 0.00, 0.2246, 0.0001, 2.1076e-01, 0.2406, 0.0002, 3.3560e-01, 0.1550, 0.0001, 8.1485e-02, 0.1299, 0.0002, -2.0590e-02, 7.4662e+05, 608.45604, collision
5.42, 0.00, 0.1926, 0.0002, 1.3221e-01, 0.2028, 0.0000, 2.9940e-02, 0.1925, 0.0002, 8.0595e-03, 0.1837, 0.0003, 2.2548e-02, 1.0000e+06, 790.95868, tmax
5.44, 0.00, 0.0353, 0.0000, 1.4831e-01, 0.0348, 0.0001, 8.7550e-05, 0.0377, 0.0000, 3.4808e-03, 0.0499, 0.0000, 1.0642e-05, 1.0000e+06, 780.63754, tmax
5.45, 0.00, 0.0776, 0.0001, 1.4827e-01, 0.0737, 0.0003, 2.3153e-02, 0.0701, 0.0002, 9.7647e-04, 0.0764, 0.0000, -4.2436e-03, 1.0000e+06, 782.93659, tmax
5.62, 0.00, 0.3655, 0.0001, 4.4156e-01, 0.2874, 0.0002, -1.0066e-01, 0.2011, 0.0002, 9.1735e-02, 0.1504, 0.0001, 1.6909e-02, 7.5453e+05, 612.79598, collision
5.46, 0.00, 0.0933, 0.0001, 1.4760e-01, 0.0850, 0.0000, 2.8465e-02, 0.0762, 0.0002, 7.8266e-03, 0.0827, 0.0002, 1.5936e-02, 1.0000e+06, 784.61702, tmax
5.47, 0.00, 0.0868, 0.0001, 1.4583e-01, 0.0793, 0.0002, 2.5610e-02, 0.0707, 0.0000, 1.5995e-02, 0.0655, 0.0002, 2.3277e-02, 1.0000e+06, 784.33438, tmax
5.49, 0.00, 0.0834, 0.0000, 1.4293e-01, 0.0900, 0.0002, 1.6468e-02, 0.0871, 0.0002, 1.0019e-03, 0.0922, 0.0002, 8.1294e-04, 1.0000e+06, 782.33671, tmax
5.50, 0.00, 0.0834, 0.0002, 1.4776e-01, 0.0772, 0.0002, 1.0574e-02, 0.0601, 0.0001, 1.8047e-03, 0.0639, 0.0001, -8.1547e-03, 1.0000e+06, 782.19505, tmax
5.48, 0.00, 0.0921, 0.0004, 1.4396e-01, 0.0746, 0.0001, 2.5081e-02, 0.0440, 0.0001, 9.9783e-03, 0.0498, 0.0001, 1.5904e-02, 1.0000e+06, 786.64076, tmax
5.51, 0.00, 0.0976, 0.0000, 1.4406e-01, 0.0812, 0.0001, 2.1437e-02, 0.0705, 0.0000, 1.7060e-03, 0.0831, 0.0002, -1.7858e-02, 1.0000e+06, 788.23626, tmax
5.53, 0.00, 0.0759, 0.0001, 1.4427e-01, 0.0827, 0.0002, 1.2878e-02, 0.0630, 0.0001, 5.1251e-03, 0.0677, 0.0001, 2.4029e-03, 1.0000e+06, 781.52173, tmax
5.55, 0.00, 0.0811, 0.0002, 1.5154e-01, 0.0779, 0.0000, 1.5774e-02, 0.0705, 0.0001, -3.9212e-03, 0.0729, 0.0001, 1.1187e-02, 1.0000e+06, 781.43957, tmax
5.56, 0.00, 0.0735, 0.0002, 1.4739e-01, 0.0623, 0.0001, 1.8254e-02, 0.0487, 0.0000, 7.3564e-04, 0.0641, 0.0001, -6.8211e-03, 1.0000e+06, 786.84976, tmax
5.58, 0.00, 0.1192, 0.0001, 1.4395e-01, 0.1211, 0.0002, 2.8438e-02, 0.0863, 0.0000, -1.5469e-03, 0.0957, 0.0002, -8.4446e-04, 1.0000e+06, 787.25717, tmax
5.59, 0.00, 0.0736, 0.0001, 1.4055e-01, 0.0969, 0.0001, 3.1638e-02, 0.0592, 0.0001, -6.0125e-03, 0.0692, 0.0001, 1.1638e-02, 1.0000e+06, 785.74693, tmax
5.68, 0.00, 0.3938, 0.0001, -7.6029e-04, 0.4085, 0.0002, 1.7565e-01, 0.3823, 0.0003, 1.2650e+00, 0.1253, 0.0003, 1.0915e-02, 7.9230e+05, 641.09713, collision
5.60, 0.00, 0.1097, 0.0001, 1.4957e-01, 0.0894, 0.0002, 2.4614e-02, 0.0797, 0.0001, -9.7794e-03, 0.0790, 0.0002, 1.5089e-02, 1.0000e+06, 785.40842, tmax
6.16, 0.00, 0.5875, 0.0022, -9.3539e-02, 0.6200, 0.0024, 1.5089e-01, 0.5367, 0.0015, 7.0237e-01, 0.3878, 0.0008, -2.0879e-01, 1.0154e+05, 93.33761, d<R_roche
5.70, 0.00, 0.4306, 0.0000, 1.9847e-01, 0.2775, 0.0001, 1.5770e-01, 0.2671, 0.0001, 2.0970e-01, 0.1708, 0.0001, 7.4495e-03, 8.0249e+05, 647.74574, collision
6.17, 0.00, 0.6048, 0.0020, -8.4098e-02, 0.5059, 0.0016, 1.4662e+00, 0.3894, 0.0011, -4.3633e-01, 0.2544, 0.0004, 2.0747e-01, 1.2274e+05, 114.38546, d<R_roche
6.15, 0.00, 0.4844, 0.0025, -4.1939e-02, 0.4371, 0.0020, 1.8604e-01, 0.3753, 0.0025, -3.5912e-02, 0.3496, 0.0009, 2.4917e-01, 1.4026e+05, 133.24979, d<R_roche
6.14, 0.00, 0.3428, 0.0009, -7.6169e-03, 0.3069, 0.0028, 1.5627e-01, 0.6538, 0.0017, 3.4570e-01, 0.4952, 0.0009, 2.9550e-01, 1.4935e+05, 142.60428, collision
5.77, 0.00, 0.4383, 0.0001, -6.5308e-02, 0.3858, 0.0001, 4.4599e+01, 0.5871, 0.0001, -2.8785e-01, 0.1227, 0.0001, -4.1299e-01, 7.7039e+05, 638.94657, collision
5.63, 0.00, 0.1225, 0.0002, 1.4327e-01, 0.1267, 0.0000, 3.3263e-02, 0.0889, 0.0000, 2.9936e-02, 0.0987, 0.0001, -1.7046e-02, 1.0000e+06, 788.35257, tmax
6.18, 0.00, 0.5379, 0.0043, -2.4148e-02, 0.4675, 0.0049, 1.2446e+01, 0.4294, 0.0008, -5.5038e-01, 0.5135, 0.0032, 3.2669e-01, 1.5005e+05, 144.85814, collision
5.64, 0.00, 0.1346, 0.0000, 1.5242e-01, 0.1208, 0.0001, 2.2208e-02, 0.0854, 0.0001, -2.5865e-03, 0.0948, 0.0002, -1.2362e-02, 1.0000e+06, 794.12805, tmax
6.19, 0.00, 0.6696, 0.0022, 5.7416e-01, 0.6185, 0.0008, -3.3948e-01, 0.6052, 0.0011, -6.4965e-04, 0.3177, 0.0007, 2.6509e-01, 1.4890e+05, 141.52639, collision
6.21, 0.00, 0.4747, 0.0035, -1.8112e-02, 0.4688, 0.0059, 6.3111e-01, 0.2549, 0.0014, 5.9876e-02, 0.1657, 0.0016, 4.1790e-02, 1.2682e+05, 127.14449, collision
6.20, 0.00, 0.4173, 0.0031, -2.0458e-01, 0.7007, 0.0025, 1.1466e+00, 0.4371, 0.0029, 2.1953e-01, 0.1426, 0.0005, 4.9684e-02, 1.3893e+05, 136.96746, d<R_roche
5.66, 0.00, 0.0455, 0.0000, 1.4300e-01, 0.0512, 0.0001, 1.4464e-02, 0.0591, 0.0000, -2.2401e-03, 0.0643, 0.0000, 1.1273e-03, 1.0000e+06, 780.73876, tmax
6.25, 0.00, 0.5416, 0.0002, -7.3746e-02, 0.4529, 0.0011, 1.7222e-01, 0.4043, 0.0018, 4.5354e-01, 0.3062, 0.0015, -1.9052e-01, 1.2722e+05, 118.66901, d<R_roche
5.67, 0.00, 0.0899, 0.0000, 1.4521e-01, 0.0762, 0.0001, 1.7434e-02, 0.0632, 0.0001, 8.8112e-03, 0.0656, 0.0002, 2.4222e-02, 1.0000e+06, 781.25501, tmax
5.69, 0.00, 0.0763, 0.0001, 1.4589e-01, 0.0738, 0.0001, 3.0772e-02, 0.0715, 0.0000, -6.2125e-03, 0.0830, 0.0004, 2.2002e-02, 1.0000e+06, 783.84697, tmax
6.23, 0.00, 0.3953, 0.0017, 2.3017e-02, 0.3451, 0.0018, -4.6662e-02, 0.3942, 0.0027, 3.4306e+00, 0.2484, 0.0019, 6.3569e-02, 1.6620e+05, 158.15012, collision
6.13, 0.00, 0.5070, 0.0012, -3.0794e-02, 0.4337, 0.0011, 6.6355e-02, 0.6531, 0.0004, -4.9962e-04, 0.4480, 0.0010, -1.9142e+00, 2.8205e+05, 261.51142, collision
5.71, 0.00, 0.1130, 0.0001, 1.4481e-01, 0.1002, 0.0001, 3.8548e-02, 0.0807, 0.0001, 8.3064e-03, 0.0815, 0.0002, -2.5465e-03, 1.0000e+06, 785.17659, tmax
5.72, 0.00, 0.0636, 0.0001, 1.4674e-01, 0.0718, 0.0001, 6.1438e-03, 0.0688, 0.0002, -1.3937e-03, 0.0742, 0.0002, -4.2650e-03, 1.0000e+06, 780.47837, tmax
5.73, 0.00, 0.1005, 0.0000, 1.3937e-01, 0.0915, 0.0001, 3.0039e-02, 0.0752, 0.0001, -8.1490e-03, 0.0878, 0.0002, -1.3320e-02, 1.0000e+06, 781.46660, tmax
6.22, 0.00, 0.7118, 0.0004, 2.1247e+00, 0.6461, 0.0019, 1.6938e+00, 0.6005, 0.0022, -8.0718e-01, 0.6362, 0.0010, 5.7518e-01, 2.1516e+05, 207.83263, a>0.4R_H
6.29, 0.00, 0.4770, 0.0001, 5.7699e-01, 0.4295, 0.0004, -3.4753e-01, 0.2494, 0.0008, 6.5292e-02, 0.1793, 0.0016, 5.8669e-02, 1.5947e+05, 147.68587, collision
6.24, 0.00, 0.4742, 0.0024, -8.1436e-02, 0.6193, 0.0019, 1.0065e-01, 0.7330, 0.0016, 6.7489e-01, 0.3723, 0.0010, 2.5246e-01, 2.0696e+05, 200.86194, d<R_roche
5.74, 0.00, 0.0604, 0.0000, 1.4652e-01, 0.0588, 0.0000, 2.1075e-02, 0.0566, 0.0001, -4.1927e-03, 0.0645, 0.0002, 5.2560e-03, 1.0000e+06, 779.93525, tmax
5.75, 0.00, 0.0923, 0.0001, 1.4211e-01, 0.0902, 0.0001, 2.1422e-02, 0.0662, 0.0001, -3.8673e-03, 0.0908, 0.0001, 1.4677e-02, 1.0000e+06, 781.94779, tmax
5.76, 0.00, 0.1105, 0.0001, 1.4316e-01, 0.1033, 0.0003, 2.5457e-02, 0.1040, 0.0001, 1.1863e-02, 0.0854, 0.0002, -2.3541e-02, 1.0000e+06, 782.32018, tmax
6.26, 0.00, 0.6897, 0.0012, -1.6893e-01, 0.5489, 0.0008, 1.4849e+00, 0.6836, 0.0001, -3.7334e-01, 0.6303, 0.0007, -1.3100e-01, 2.3162e+05, 215.93242, d<R_roche
5.78, 0.00, 0.1131, 0.0001, 1.4348e-01, 0.0965, 0.0001, 1.2545e-02, 0.0816, 0.0001, 6.7507e-03, 0.0732, 0.0002, -1.8063e-03, 1.0000e+06, 782.59160, tmax
