# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, eM4_max, eM4_min, dA4_over_A0, eM5_max, eM5_min, dA5_over_A0, t_end(PM), wall_time, fate
6.50, 0.00, 0.1385, 0.0000, 3.6671e-01, 0.2394, 0.0000, -2.1460e-01, 0.1721, 0.0000, 4.4505e-02, 0.0814, 0.0000, -1.0233e-02, 0.0619, 0.0001, 5.6430e-03, 3.4254e+06, 3462.46134, collision
11.00, 0.00, 0.3358, 0.0000, 2.6906e-01, 0.2758, 0.0000, -1.9093e-01, 0.3069, 0.0000, 8.3289e-02, 0.2694, 0.0000, 8.4334e-03, 0.0281, 0.0000, -7.3909e-04, 5.2284e+06, 5106.94058, collision
13.12, 0.00, 0.4641, 0.0000, -8.7745e-02, 0.4725, 0.0000, 4.8672e-01, 0.3030, 0.0000, 4.5200e-02, 0.0257, 0.0000, 2.9991e-03, 0.0932, 0.0001, -4.9915e-02, 3.0723e+06, 3110.67360, collision
10.58, 0.00, 0.3816, 0.0000, 4.6735e-02, 0.3448, 0.0000, 4.8732e-01, 0.2447, 0.0000, 2.7516e-02, 0.0701, 0.0000, -1.6014e-03, 0.0196, 0.0000, 9.5697e-04, 3.1955e+06, 3188.22736, collision
6.87, 0.00, 0.1415, 0.0000, -1.6806e-02, 0.2456, 0.0001, 3.8648e-02, 0.2565, 0.0000, 4.2488e-01, 0.1662, 0.0000, -2.4841e-01, 0.0818, 0.0000, 1.5498e-01, 3.2362e+06, 3276.93813, collision
10.01, 0.00, 0.3359, 0.0001, 2.0967e-01, 0.3337, 0.0001, -1.6533e-01, 0.3659, 0.0001, -2.2369e-02, 0.2546, 0.0001, 6.4949e-02, 0.0670, 0.0000, -1.3458e-02, 1.8632e+06, 1947.42107, collision
9.64, 0.00, 0.3593, 0.0008, 6.2112e-02, 0.3928, 0.0005, -1.8747e-01, 0.5327, 0.0007, 3.2280e-01, 0.3763, 0.0010, 5.6201e-02, 0.3739, 0.0003, 1.3977e-01, 6.7917e+05, 768.31256, collision
5.86, 0.00, 0.2158, 0.0013, 7.5851e-01, 0.1691, 0.0015, 7.5498e-02, 0.2508, 0.0005, -4.6210e-01, 0.1353, 0.0006, 4.3484e-02, 0.1547, 0.0007, 4.2865e-02, 1.0261e+05, 109.04821, collision
8.35, 0.00, 0.1935, 0.0001, 4.1191e-01, 0.2137, 0.0000, -2.8195e-01, 0.1402, 0.0000, 8.3846e-02, 0.0676, 0.0000, -5.4037e-03, 0.0577, 0.0000, -1.6879e-03, 2.3945e+06, 2412.52500, collision
11.29, 0.00, 0.3870, 0.0000, 7.6754e-02, 0.4805, 0.0000, 7.1270e-02, 0.3538, 0.0000, 8.1558e-02, 0.1261, 0.0000, -9.9189e-03, 0.0291, 0.0000, -1.3371e-02, 6.5621e+06, 6309.99776, collision
11.99, 0.00, 0.3781, 0.0000, -2.8573e-02, 0.4713, 0.0000, 4.8498e-01, 0.3184, 0.0000, 3.1018e-02, 0.0537, 0.0000, 6.2480e-03, 0.0446, 0.0000, -3.5830e-03, 9.5610e+06, 8918.32593, collision
12.83, 0.00, 0.1899, 0.0000, 1.5553e-01, 0.1799, 0.0000, 6.6929e-03, 0.1227, 0.0000, -8.7525e-05, 0.0155, 0.0000, 4.2930e-03, 0.0769, 0.0000, -8.4635e-03, 1.0000e+07, 9768.77050, tmax
11.46, 0.00, 0.3458, 0.0000, -6.9386e-02, 0.4923, 0.0000, 5.8868e-01, 0.4103, 0.0000, 7.4252e-03, 0.2446, 0.0000, -1.5643e-02, 0.0327, 0.0000, 9.7296e-04, 7.3423e+06, 7054.06192, collision
13.80, 0.00, 0.0002, 0.0001, 6.4146e-05, 0.0004, 0.0002, 8.6829e-04, 0.0022, 0.0001, 1.6672e-03, 0.0164, 0.0113, 4.4310e-04, 0.1461, 0.0793, -3.1681e-02, 8.8797e+02, 0.90302, a>0.4R_H
8.07, 0.00, 0.1726, 0.0000, 2.3743e-01, 0.1914, 0.0000, -1.8166e-01, 0.1871, 0.0000, 8.7125e-02, 0.1108, 0.0000, 6.4235e-03, 0.1031, 0.0000, 4.8963e-04, 3.5178e+06, 3509.67606, collision
9.65, 0.00, 0.3963, 0.0058, -4.6012e-02, 0.3747, 0.0012, 7.2140e-01, 0.2763, 0.0005, -3.0587e-01, 0.3072, 0.0003, -4.7501e-02, 0.1550, 0.0006, 1.9832e-02, 5.3016e+05, 613.23244, collision
11.27, 0.00, 0.3736, 0.0000, 1.8258e-01, 0.3453, 0.0000, -7.8421e-02, 0.2237, 0.0000, 7.6122e-03, 0.0568, 0.0000, 3.9362e-03, 0.0288, 0.0000, -1.6509e-02, 5.8363e+06, 5646.96233, collision
9.31, 0.00, 0.2037, 0.0000, 5.6551e-01, 0.2257, 0.0000, -2.9197e-01, 0.0900, 0.0000, 4.6615e-02, 0.0918, 0.0000, -6.1608e-04, 0.0504, 0.0000, -1.1705e-03, 5.7004e+06, 5524.19186, collision
13.24, 0.00, 0.1396, 0.0000, 1.4649e-01, 0.2319, 0.0000, 5.6967e-04, 0.1226, 0.0000, 5.6177e-04, 0.0177, 0.0000, 4.0264e-03, 0.1040, 0.0001, -5.5358e-02, 1.0000e+07, 9355.00822, tmax
13.62, 0.00, 0.0002, 0.0000, -3.0676e-06, 0.0008, 0.0002, 1.3070e-04, 0.0022, 0.0004, 2.1580e-03, 0.0154, 0.0065, -3.0514e-03, 0.1135, 0.0150, -1.3151e-03, 1.0587e+03, 1.08607, a>0.4R_H
10.31, 0.00, 0.4762, 0.0000, -7.9360e-02, 0.3907, 0.0000, 1.6878e-01, 0.3248, 0.0000, 1.6630e-01, 0.3514, 0.0000, 8.2455e-02, 0.0277, 0.0000, -3.0440e-02, 3.6299e+06, 3672.76277, d<R_roche
13.94, 0.00, 0.0004, 0.0001, 1.0289e-06, 0.0007, 0.0002, -2.7320e-04, 0.0030, 0.0011, 1.5328e-03, 0.0169, 0.0031, 3.8972e-03, 0.1144, 0.0661, -7.5071e-02, 9.2212e+02, 0.93982, a>0.4R_H
5.97, 0.00, 0.1278, 0.0003, 7.9184e-03, 0.1667, 0.0001, -1.3481e-03, 0.1637, 0.0001, 2.6045e-01, 0.1169, 0.0004, -2.2799e-01, 0.1724, 0.0003, 9.7946e-02, 2.8648e+05, 300.03468, collision
9.05, 0.00, 0.2329, 0.0000, 3.9566e-02, 0.2254, 0.0000, 1.2564e-01, 0.1657, 0.0000, 4.6993e-02, 0.1357, 0.0000, 1.4569e-03, 0.0923, 0.0000, 3.1357e-03, 6.5534e+06, 6375.75821, collision
10.44, 0.00, 0.3352, 0.0000, 1.4362e-01, 0.3231, 0.0000, -7.9938e-02, 0.2226, 0.0000, 1.2231e-02, 0.1445, 0.0000, 8.1407e-04, 0.0204, 0.0000, -1.9210e-03, 3.4810e+06, 3472.22988, collision
10.34, 0.00, 0.4499, 0.0000, -1.4404e-01, 0.5261, 0.0000, 3.9493e-01, 0.3307, 0.0000, -4.4623e-02, 0.1587, 0.0000, 6.3912e-02, 0.0860, 0.0000, -1.7866e-02, 3.0573e+06, 3130.28718, d<R_roche
12.48, 0.00, 0.0085, 0.0000, 1.4131e-01, 0.0060, 0.0000, 5.1800e-03, 0.0068, 0.0000, 2.4532e-03, 0.0119, 0.0000, 4.9291e-03, 0.0605, 0.0000, -2.2048e-02, 1.0000e+07, 9240.84387, tmax
10.68, 0.00, 0.3028, 0.0000, 3.5493e-02, 0.3141, 0.0000, -4.1229e-03, 0.2907, 0.0000, 4.8787e-03, 0.3591, 0.0000, 2.7409e-01, 0.0386, 0.0000, 2.6438e-02, 3.3863e+06, 3358.69326, collision
9.51, 0.00, 0.5035, 0.0019, -3.1726e-02, 0.4833, 0.0028, -1.2528e-02, 0.4460, 0.0007, 1.2730e-01, 0.3801, 0.0009, 6.3968e-02, 0.1983, 0.0006, 6.8315e-02, 3.3572e+05, 399.91869, collision
13.32, 0.00, 0.3894, 0.0000, 5.2813e-02, 0.4652, 0.0000, -6.3888e-02, 0.5596, 0.0000, 1.8288e-01, 0.5934, 0.0000, 1.0282e+00, 0.3931, 0.0001, -4.0972e-01, 4.1295e+06, 4205.73213, a>0.4R_H
7.69, 0.00, 0.3218, 0.0001, 3.2107e-01, 0.2519, 0.0002, -2.7891e-01, 0.2156, 0.0002, -2.8804e-03, 0.2809, 0.0001, 1.0876e-01, 0.3110, 0.0001, 7.6732e-02, 3.0485e+05, 321.88809, collision
9.94, 0.00, 0.4213, 0.0000, 1.8871e-01, 0.3844, 0.0001, -2.0345e-01, 0.2760, 0.0000, 2.1793e-01, 0.2558, 0.0001, -6.5549e-02, 0.1342, 0.0000, -2.5062e-02, 1.4886e+06, 1589.89679, collision
6.17, 0.00, 0.2115, 0.0001, -4.6342e-02, 0.2064, 0.0001, 5.5255e-02, 0.1633, 0.0001, 8.1768e-02, 0.1437, 0.0000, 1.7015e-02, 0.0952, 0.0001, -4.6765e-03, 8.4639e+05, 887.62400, collision
11.03, 0.00, 0.3109, 0.0000, 9.9649e-02, 0.3008, 0.0000, -9.1287e-03, 0.2591, 0.0000, -3.5002e-02, 0.4156, 0.0000, -2.5783e-02, 0.3464, 0.0000, 5.4352e-01, 5.9891e+06, 5844.64007, collision
12.65, 0.00, 0.2452, 0.0000, 1.4521e-01, 0.4367, 0.0000, 1.1390e-02, 0.2358, 0.0000, 9.8050e-03, 0.0716, 0.0000, 3.4566e-03, 0.0675, 0.0000, -4.6487e-03, 1.0000e+07, 9519.77619, tmax
13.75, 0.00, 0.0004, 0.0004, 7.7466e-05, 0.0003, 0.0003, 9.4363e-04, 0.0012, 0.0012, 5.3578e-04, 0.0127, 0.0127, -3.0915e-03, 0.1526, 0.1526, -3.4636e-02, 8.5381e+02, 0.87508, a>0.4R_H
9.36, 0.00, 0.2710, 0.0000, 4.3528e-01, 0.2800, 0.0001, -2.1103e-01, 0.1297, 0.0000, 7.6094e-02, 0.1046, 0.0000, 1.1749e-03, 0.0474, 0.0000, 8.6028e-04, 5.2556e+06, 5118.18914, collision
8.13, 0.00, 0.0991, 0.0000, 1.3957e-01, 0.0930, 0.0000, 1.9998e-02, 0.0698, 0.0000, 4.1372e-03, 0.0497, 0.0000, 2.1392e-03, 0.0390, 0.0000, -2.8253e-03, 1.0000e+07, 9369.14844, tmax
10.35, 0.00, 0.3376, 0.0000, 2.2280e-02, 0.2756, 0.0000, -4.5183e-03, 0.3088, 0.0000, 1.6465e-01, 0.2485, 0.0000, 3.5447e-02, 0.0492, 0.0000, -5.6514e-04, 3.2064e+06, 3241.12855, collision
13.21, 0.00, 0.0335, 0.0000, 1.3977e-01, 0.0264, 0.0000, 6.6737e-03, 0.0243, 0.0000, 2.8749e-04, 0.0177, 0.0000, 4.6039e-03, 0.1002, 0.0001, -1.7004e-02, 1.0000e+07, 9195.16409, tmax
6.54, 0.00, 0.1683, 0.0000, -8.5438e-03, 0.1681, 0.0000, 5.5984e-01, 0.1813, 0.0000, -2.6650e-01, 0.0973, 0.0001, 3.2710e-02, 0.0857, 0.0000, -6.1115e-03, 2.6779e+06, 2722.88020, collision
7.37, 0.00, 0.2225, 0.0000, -4.6959e-02, 0.1857, 0.0000, 2.3782e-01, 0.1869, 0.0000, -9.5199e-02, 0.2095, 0.0000, 1.8029e-04, 0.1389, 0.0000, 9.6570e-03, 1.0135e+06, 1054.40177, collision
9.62, 0.00, 0.4513, 0.0020, 3.3599e-02, 0.3836, 0.0007, -1.6161e-02, 0.3678, 0.0014, 6.5587e-03, 0.2855, 0.0003, 2.6751e-02, 0.1583, 0.0006, 2.5456e-02, 5.0490e+05, 587.71794, collision
6.45, 0.00, 0.1654, 0.0001, 1.6016e-01, 0.1530, 0.0000, -1.4653e-01, 0.2020, 0.0000, 8.4474e-02, 0.1464, 0.0000, 3.0518e-02, 0.1047, 0.0000, -2.8491e-03, 1.7964e+06, 1865.50246, collision
8.98, 0.00, 0.2018, 0.0000, 1.6126e-01, 0.2375, 0.0000, -4.8839e-02, 0.1209, 0.0000, 4.5179e-02, 0.0799, 0.0000, -1.2217e-03, 0.0691, 0.0000, -3.6812e-03, 7.1201e+06, 6809.79932, collision
9.56, 0.00, 0.3879, 0.0010, 4.4907e-01, 0.3932, 0.0012, -3.0789e-01, 0.2447, 0.0018, -2.3819e-02, 0.2726, 0.0024, 4.1843e-02, 0.1930, 0.0013, 2.3917e-03, 2.5249e+05, 287.72930, collision
10.54, 0.00, 0.3029, 0.0000, 2.2179e-01, 0.2933, 0.0000, -1.7589e-01, 0.1830, 0.0000, 4.0174e-02, 0.1379, 0.0000, 1.8306e-03, 0.0224, 0.0000, -6.2851e-03, 2.7631e+06, 2767.23009, collision
7.55, 0.00, 0.2650, 0.0000, 8.7433e-03, 0.3541, 0.0000, 1.2031e-01, 0.5532, 0.0000, -2.6474e-01, 0.6578, 0.0000, 1.2696e+00, 0.3131, 0.0000, 2.8848e-01, 1.6033e+06, 1645.83286, collision
6.81, 0.00, 0.2887, 0.0000, 1.9949e-01, 0.1631, 0.0000, 3.8282e-01, 0.1912, 0.0000, 4.7374e-01, 0.1944, 0.0000, -5.5040e-01, 0.1434, 0.0000, 1.3016e-02, 3.0498e+06, 3088.82347, collision
6.58, 0.00, 0.2335, 0.0000, -4.1704e-02, 0.3019, 0.0001, 3.9998e-02, 1424.1869, 0.0000, -1.0293e+00, 0.1815, 0.0000, -2.6390e-01, 0.2385, 0.0001, -1.0125e+00, 1.3785e+06, 1433.84063, a<0
12.15, 0.00, 0.2393, 0.0000, 1.4441e-01, 0.2122, 0.0000, 2.4720e-03, 0.0775, 0.0000, -4.2811e-04, 0.0153, 0.0000, -1.9203e-03, 0.0492, 0.0000, -2.6887e-02, 1.0000e+07, 9212.87271, tmax
7.83, 0.00, 0.1810, 0.0001, -7.9059e-03, 0.1702, 0.0001, -4.3843e-03, 0.1851, 0.0002, 1.8002e-01, 0.1908, 0.0003, -9.8220e-02, 0.1368, 0.0001, 1.0043e-03, 5.1284e+05, 540.19711, collision
8.11, 0.00, 0.2159, 0.0001, 1.4078e-02, 0.1749, 0.0001, -5.5174e-03, 0.1985, 0.0000, 5.9461e-02, 0.1941, 0.0000, 6.6093e-02, 0.1337, 0.0000, -8.4184e-03, 1.8831e+06, 1931.51798, collision
12.27, 0.00, 0.0169, 0.0000, 1.4059e-01, 0.0103, 0.0000, 6.5522e-03, 0.0110, 0.0000, 1.7507e-03, 0.0239, 0.0000, -2.2068e-03, 0.0527, 0.0000, -9.3265e-03, 1.0000e+07, 9253.40819, tmax
9.11, 0.00, 0.0924, 0.0000, 1.3742e-01, 0.0930, 0.0000, 2.1659e-02, 0.0522, 0.0000, -7.9405e-04, 0.0484, 0.0000, 3.6520e-04, 0.0435, 0.0000, -1.5721e-03, 1.0000e+07, 9642.44679, tmax
9.10, 0.00, 0.1079, 0.0000, 1.3258e-01, 0.0985, 0.0000, 3.1399e-02, 0.0746, 0.0000, -2.3264e-03, 0.0657, 0.0000, -1.4484e-03, 0.0485, 0.0000, -2.6891e-03, 1.0000e+07, 9335.46258, tmax
7.87, 0.00, 0.3901, 0.0001, -8.5621e-02, 0.4600, 0.0000, 2.9554e-01, 0.3992, 0.0000, -5.6525e-02, 0.2397, 0.0000, 1.5396e-01, 0.1843, 0.0000, 6.5100e-02, 1.7556e+06, 1811.71784, collision
6.36, 0.00, 0.0999, 0.0000, 1.2422e-02, 0.1597, 0.0001, -5.9924e-03, 0.2379, 0.0000, 1.2336e-02, 0.1762, 0.0000, 4.9331e-02, 0.0849, 0.0000, 7.3194e-02, 1.7930e+06, 1841.08580, collision
5.99, 0.00, 0.2181, 0.0003, 2.5682e-01, 0.2454, 0.0008, 3.9829e-01, 0.3011, 0.0003, -4.6471e-01, 0.3683, 0.0005, 1.6511e-01, 0.1948, 0.0001, 1.7348e-01, 2.0877e+05, 219.87359, collision
5.98, 0.00, 0.1237, 0.0000, 3.7777e-01, 0.1465, 0.0003, -2.4633e-01, 0.1204, 0.0002, 7.0962e-03, 0.0958, 0.0001, 4.9749e-03, 0.0813, 0.0002, 4.8106e-03, 2.3509e+05, 247.89798, collision
9.27, 0.00, 0.0955, 0.0000, 1.4178e-01, 0.0937, 0.0001, 1.3803e-02, 0.0653, 0.0000, 3.5717e-03, 0.0537, 0.0000, 6.5615e-05, 0.0356, 0.0000, -3.5942e-03, 1.0000e+07, 9338.10313, tmax
11.49, 0.00, 0.3487, 0.0000, 1.4558e-01, 0.3919, 0.0000, -2.8324e-02, 0.2820, 0.0000, 3.0137e-02, 0.1569, 0.0000, 6.8205e-03, 0.0351, 0.0000, -7.0192e-03, 7.3239e+06, 7006.25295, collision
7.67, 0.00, 0.2550, 0.0000, -3.5078e-02, 0.2079, 0.0000, 4.1001e-02, 0.2269, 0.0000, 1.9952e-01, 0.2156, 0.0000, 6.1667e-02, 0.1442, 0.0000, 2.4543e-02, 2.0780e+06, 2117.04482, collision
9.53, 0.00, 0.3537, 0.0010, 4.1040e-01, 0.3868, 0.0011, -3.1128e-01, 0.2797, 0.0004, 6.2892e-02, 0.2690, 0.0010, 7.5131e-03, 0.2119, 0.0023, 3.9468e-03, 5.8349e+05, 653.24665, collision
11.82, 0.00, 0.4447, 0.0000, -4.5072e-02, 0.6065, 0.0000, 2.0425e+00, 0.4613, 0.0000, -3.8771e-01, 0.2787, 0.0000, 4.0084e-02, 0.0423, 0.0000, -2.8802e-02, 8.5705e+06, 8041.37109, collision
12.11, 0.00, 0.0282, 0.0000, 1.3941e-01, 0.0131, 0.0000, 1.0375e-02, 0.0084, 0.0000, 2.5738e-03, 0.0105, 0.0000, -1.7474e-03, 0.0484, 0.0000, -2.6729e-02, 1.0000e+07, 9236.94246, tmax
9.75, 0.00, 0.3560, 0.0003, 4.0339e-02, 0.3207, 0.0003, -5.2396e-02, 0.3596, 0.0001, -5.9295e-02, 0.4995, 0.0001, 2.2898e-01, 0.2407, 0.0002, 1.2603e-01, 8.8756e+05, 986.71755, collision
5.96, 0.00, 0.1705, 0.0004, -8.1276e-03, 0.1395, 0.0004, -9.2150e-02, 0.2001, 0.0002, 4.6439e-01, 0.1089, 0.0004, 8.9177e-03, 0.1608, 0.0003, 5.2499e-02, 1.6417e+05, 172.64784, collision
12.57, 0.00, 0.0607, 0.0001, 1.4107e-01, 0.0720, 0.0000, 7.6400e-03, 0.0485, 0.0000, 6.8949e-04, 0.0291, 0.0000, 4.2353e-03, 0.0649, 0.0000, -8.3923e-03, 1.0000e+07, 9261.28754, tmax
7.80, 0.00, 0.3657, 0.0000, -4.3313e-02, 0.2808, 0.0000, 5.9683e-01, 0.2599, 0.0000, -2.7451e-01, 0.1912, 0.0000, 1.7012e-01, 0.2246, 0.0000, -9.8205e-02, 2.0817e+06, 2113.97212, collision
7.09, 0.00, 0.1699, 0.0003, -1.0951e-02, 0.1986, 0.0002, 2.4928e-01, 0.2248, 0.0000, -2.5368e-01, 0.3492, 0.0002, 1.7248e-01, 0.3318, 0.0002, 2.2393e-02, 8.2915e+04, 88.70084, collision
12.95, 0.00, 0.3813, 0.0000, -1.1504e-01, 0.7423, 0.0000, 9.8887e-01, 0.6735, 0.0000, -2.0371e-01, 0.5400, 0.0000, 1.1543e+00, 0.5269, 0.0001, -2.6244e-01, 5.4597e+06, 5751.16241, a>0.4R_H
10.52, 0.00, 0.4449, 0.0000, 1.5512e-01, 0.3920, 0.0000, -1.5612e-01, 0.4060, 0.0000, 1.1574e-01, 0.1491, 0.0000, 7.2950e-02, 0.0209, 0.0000, -1.5211e-02, 3.1489e+06, 3176.59058, collision
12.63, 0.00, 0.3424, 0.0000, 1.3415e-01, 0.3032, 0.0000, 2.6188e-02, 0.2405, 0.0000, 9.9438e-03, 0.0801, 0.0000, 3.7859e-03, 0.1021, 0.0000, -1.0275e-02, 1.0000e+07, 9509.28262, tmax
11.88, 0.00, 0.3963, 0.0000, 1.0475e-01, 0.3318, 0.0000, 9.2684e-02, 0.2003, 0.0000, -1.3724e-02, 0.0334, 0.0000, 2.9956e-03, 0.0423, 0.0000, -1.4972e-02, 9.1737e+06, 8625.90077, collision
13.89, 0.00, 0.0003, 0.0003, 1.8096e-05, 0.0003, 0.0003, -2.1811e-04, 0.0021, 0.0021, 7.6938e-04, 0.0182, 0.0182, 3.6989e-03, 0.0112, 0.0112, -3.3430e-03, 8.5381e+02, 0.89929, a>0.4R_H
9.85, 0.00, 0.3171, 0.0001, -2.8288e-02, 0.3088, 0.0000, 1.1654e-01, 0.2988, 0.0000, 1.4000e-02, 0.3099, 0.0001, 1.6466e-02, 0.1511, 0.0001, -1.1286e-02, 1.1925e+06, 1280.42900, collision
7.10, 0.00, 0.2452, 0.0008, -1.5301e-02, 0.2759, 0.0006, -3.7295e-02, 0.2337, 0.0003, 1.0798e-01, 0.1399, 0.0005, 3.3745e-02, 0.1483, 0.0002, 1.7072e-02, 1.0059e+05, 108.69525, collision
13.25, 0.00, 0.1402, 0.0000, 1.4471e-01, 0.1188, 0.0000, 1.0154e-02, 0.0854, 0.0000, 1.0332e-03, 0.0175, 0.0000, -2.8873e-03, 0.1031, 0.0001, -1.0913e-02, 1.0000e+07, 9461.95378, tmax
8.81, 0.00, 0.2637, 0.0000, 3.8572e-02, 0.2452, 0.0000, 4.2390e-02, 0.1587, 0.0000, 5.0129e-02, 0.1151, 0.0000, 6.6045e-03, 0.0867, 0.0000, 2.3377e-04, 3.9907e+06, 3941.95220, collision
13.45, 0.00, 0.4147, 0.0000, -1.2317e-02, 0.5412, 0.0000, 2.2299e-01, 0.3663, 0.0000, 3.6982e-02, 0.0279, 0.0000, 1.1210e-03, 0.1191, 0.0000, -4.5801e-02, 4.3150e+06, 4329.82866, collision
11.71, 0.00, 0.2537, 0.0000, 1.4270e-01, 0.2203, 0.0000, 8.9810e-03, 0.1612, 0.0000, 4.2554e-03, 0.0778, 0.0000, -1.4857e-03, 0.0375, 0.0000, -5.3716e-05, 1.0000e+07, 9322.73711, tmax
5.73, 0.00, 0.2186, 0.0019, -7.1111e-02, 0.2765, 0.0017, 1.5944e-01, 0.2807, 0.0013, -1.7378e-01, 0.2909, 0.0004, 1.0578e-01, 0.2138, 0.0010, 2.6032e-01, 1.2969e+05, 140.24632, collision
12.46, 0.00, 0.0117, 0.0000, 1.4100e-01, 0.0089, 0.0000, 5.5346e-03, 0.0076, 0.0000, 1.7469e-03, 0.0117, 0.0000, -1.2550e-03, 0.0599, 0.0000, -2.5414e-02, 1.0000e+07, 9244.73751, tmax
6.82, 0.00, 0.2094, 0.0000, -3.2556e-02, 0.1952, 0.0001, 5.9881e-02, 0.2046, 0.0000, 1.1605e-01, 0.1418, 0.0000, 3.3195e-03, 0.0887, 0.0000, 4.5662e-03, 2.4404e+06, 2485.57541, collision
8.76, 0.00, 0.1830, 0.0000, 7.1918e-02, 0.1841, 0.0000, 3.1866e-01, 0.2145, 0.0000, -1.7578e-01, 0.0940, 0.0000, 1.2195e-02, 0.0556, 0.0000, -2.1031e-03, 8.0638e+06, 7642.04204, collision
6.90, 0.00, 0.2034, 0.0000, 1.0308e-01, 0.1941, 0.0000, -6.9970e-02, 0.1552, 0.0000, 8.5668e-02, 0.1124, 0.0000, 6.3513e-05, 0.0578, 0.0000, -2.2091e-03, 3.3566e+06, 3376.93786, collision
9.84, 0.00, 0.3664, 0.0001, -8.1100e-02, 0.3273, 0.0002, 2.6985e-01, 0.3225, 0.0003, -2.8476e-04, 0.3061, 0.0002, 1.5309e-02, 0.2118, 0.0001, 1.3903e-02, 1.3525e+06, 1462.72935, collision
12.59, 0.00, 0.3821, 0.0000, 2.9016e-01, 0.4037, 0.0000, -2.2361e-01, 0.2857, 0.0000, 1.8386e-02, 0.1308, 0.0000, 1.8731e-02, 0.0650, 0.0001, -2.8114e-02, 2.1850e+06, 2376.82827, collision
7.88, 0.00, 0.3054, 0.0000, -1.1147e-01, 0.3821, 0.0000, 1.2729e-01, 0.2583, 0.0000, 3.6112e-01, 0.3220, 0.0000, -8.2638e-02, 0.1424, 0.0000, 5.4841e-02, 1.3239e+06, 1366.15913, collision
7.46, 0.00, 0.3270, 0.0000, 8.8189e-02, 0.3623, 0.0000, -1.6512e-01, 0.4329, 0.0000, 6.5657e-02, 0.3682, 0.0000, 1.0900e-01, 0.3721, 0.0000, 1.8462e-01, 1.2494e+06, 1296.61086, collision
8.05, 0.00, 0.1748, 0.0000, 1.8845e-02, 0.1899, 0.0000, -4.6029e-03, 0.2091, 0.0000, 1.3143e-01, 0.3039, 0.0000, -7.9787e-02, 0.1167, 0.0000, 5.8630e-02, 1.5128e+06, 1557.07211, collision
9.97, 0.00, 0.4075, 0.0001, 3.4545e-02, 0.3334, 0.0001, -9.8602e-02, 0.3696, 0.0001, 3.3415e-01, 0.2060, 0.0001, 4.6433e-03, 0.0539, 0.0000, 1.5938e-02, 1.5305e+06, 1619.83143, collision
9.93, 0.00, 0.3747, 0.0003, -1.8673e-02, 0.3471, 0.0001, 1.4525e-01, 0.2624, 0.0000, 1.6867e-03, 0.1365, 0.0000, -8.6750e-03, 0.0376, 0.0001, -2.8334e-03, 9.0239e+05, 948.14021, collision
13.35, 0.00, 0.4046, 0.0000, 2.3356e-01, 0.5043, 0.0000, -1.3768e-01, 0.3007, 0.0000, 2.9068e-02, 0.0274, 0.0001, 5.2006e-04, 0.1099, 0.0001, -5.8668e-02, 5.2672e+06, 5422.51281, collision
7.59, 0.00, 0.2834, 0.0000, 4.4283e-01, 0.2539, 0.0000, -2.6979e-01, 0.2089, 0.0000, -2.2183e-02, 0.1333, 0.0000, 8.0251e-03, 0.1539, 0.0000, 2.2709e-02, 1.5157e+06, 1564.39291, collision
9.24, 0.00, 0.2209, 0.0000, 4.5185e-01, 0.2111, 0.0000, -2.0456e-01, 0.1074, 0.0000, 7.0027e-03, 0.0915, 0.0000, 6.5973e-04, 0.0572, 0.0000, -5.2246e-03, 9.8048e+06, 9161.71817, collision
6.08, 0.00, 0.1425, 0.0000, 8.4723e-03, 0.2289, 0.0001, -4.7479e-02, 0.2009, 0.0002, 8.2469e-02, 0.1683, 0.0001, 5.7720e-02, 0.1111, 0.0000, -2.0693e-02, 7.0502e+05, 735.60887, collision
12.61, 0.00, 0.3429, 0.0000, 4.5159e-01, 0.4571, 0.0000, -3.2029e-01, 0.3454, 0.0000, 1.1523e-02, 0.1113, 0.0000, 4.7860e-03, 0.0788, 0.0001, 1.3989e-03, 1.7029e+06, 1910.46893, collision
12.43, 0.00, 0.0084, 0.0000, 1.4092e-01, 0.0049, 0.0000, 5.2982e-03, 0.0054, 0.0000, 6.5053e-04, 0.0117, 0.0000, 3.2448e-03, 0.0589, 0.0000, -3.2309e-02, 1.0000e+07, 9272.28151, tmax
10.84, 0.00, 0.3484, 0.0000, 3.9433e-01, 0.3321, 0.0000, -2.6379e-01, 0.4113, 0.0000, 7.1647e-02, 0.1566, 0.0000, 2.5135e-02, 0.0420, 0.0000, -1.5749e-03, 4.2786e+06, 4223.70680, collision
7.57, 0.00, 0.1553, 0.0000, 2.8760e-01, 0.2372, 0.0000, -2.4115e-01, 0.3267, 0.0000, 1.3386e-01, 0.1242, 0.0000, 7.0003e-02, 0.0584, 0.0000, 3.1791e-03, 3.7934e+06, 3785.30336, collision
9.44, 0.00, 0.3303, 0.0002, 2.2845e-03, 0.2977, 0.0001, 1.9639e-01, 0.3210, 0.0001, -1.2679e-01, 0.2660, 0.0001, 5.1439e-02, 0.2072, 0.0001, 1.9476e-02, 2.3714e+06, 2467.04889, collision
