# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, t_end(PM), wall_time, fate
5.78, 0.17, 0.2347, 0.0030, -4.4121e-03, 0.2272, 0.0142, 3.5106e-03, 0.2742, 0.1075, 5.8629e-03, 1.0000e+05, 36.65472, tmax
10.71, 0.15, 0.1506, 0.1506, 4.4130e-03, 0.0859, 0.0859, -4.2078e-02, 129360.3317, 1.0000, -1.0011e+00, 8.5381e+02, 0.32761, a<0
6.48, 0.21, 0.2921, 0.0140, 2.0370e-03, 0.2106, 0.0116, -4.8396e-03, 0.3240, 0.1758, 3.7734e-03, 1.0000e+05, 37.74114, tmax
10.74, 0.15, 0.0000, 1.0000, -4.5455e-03, 0.0000, 1.0000, -1.6398e-03, 0.0000, 1.0000, -2.6752e-01, 1.1648e+02, 0.04359, collision
10.28, 0.26, 0.2612, 0.2612, -5.2033e-03, 0.2376, 0.2376, 1.8075e-02, 0.7932, 0.7932, 4.7737e-01, 8.5381e+02, 0.34575, a>0.4R_H
10.04, 0.18, 0.1813, 0.1803, 5.6522e-05, 0.1699, 0.1694, -1.6354e-03, 0.3842, 0.2173, 7.1432e-02, 8.8797e+02, 0.34320, a>0.4R_H
8.56, 0.28, 0.4352, 0.2624, -9.4309e-05, 0.3108, 0.0130, 5.5730e-03, 0.3257, 0.1657, -7.2951e-03, 1.0000e+05, 40.99442, tmax
7.96, 0.09, 0.1287, 0.0784, -1.5380e-04, 0.1163, 0.0466, 7.7149e-03, 0.1115, 0.0317, 1.8068e-02, 1.0000e+05, 34.71641, tmax
6.86, 0.09, 0.1093, 0.0802, 3.4934e-04, 0.1121, 0.0743, -1.3131e-03, 0.1048, 0.0388, 9.9731e-03, 1.0000e+05, 34.36766, tmax
6.03, 0.21, 0.4751, 0.0240, -5.0945e-03, 0.4424, 0.0057, 2.2242e-01, 0.3696, 0.0298, 6.0929e-02, 1.6154e+04, 6.32975, collision
8.13, 0.00, 0.0062, 0.0000, 8.9398e-06, 0.0158, 0.0001, 3.0210e-05, 0.0473, 0.0000, 1.1578e-02, 1.0000e+05, 31.69393, tmax
6.32, 0.19, 0.3713, 0.0007, -4.3422e-02, 0.3736, 0.0022, 1.3292e+00, 0.2695, 0.0025, -2.7237e-01, 7.9093e+04, 30.40182, collision
8.35, 0.11, 0.1529, 0.1062, 2.0145e-04, 0.1229, 0.0575, -1.7247e-03, 0.1304, 0.0528, 2.7691e-03, 1.0000e+05, 36.73069, tmax
5.78, 0.18, 0.1935, 0.0032, -2.4388e-04, 0.1937, 0.0492, 5.4062e-04, 0.2723, 0.1506, 8.1575e-04, 1.0000e+05, 35.96265, tmax
5.31, 0.22, 0.4063, 0.0564, 7.6010e-02, 0.4551, 0.0735, 1.6193e+00, 0.5334, 0.1743, -4.2200e-01, 7.2221e+04, 27.96898, collision
9.66, 0.03, 0.0452, 0.0294, -7.3342e-05, 0.0368, 0.0004, 4.1405e-03, 0.1889, 0.0011, 3.5850e-02, 1.0000e+05, 31.80334, tmax
9.97, 0.09, 0.0907, 0.0907, -8.8046e-05, 0.0818, 0.0818, 5.5076e-03, 0.2679, 0.2679, 5.7603e-02, 8.5381e+02, 0.31886, a>0.4R_H
3.92, 0.11, 0.0000, 1.0000, -1.9577e-02, 0.0000, 1.0000, 6.6416e+00, 0.0000, 1.0000, -4.3631e-01, 4.2216e+02, 0.15975, collision
7.29, 0.09, 0.1395, 0.0775, -2.0182e-04, 0.1104, 0.0759, 7.2999e-03, 0.1024, 0.0077, 2.6263e-03, 1.0000e+05, 35.14236, tmax
10.50, 0.04, 0.0401, 0.0401, -3.6032e-05, 0.0322, 0.0322, 1.3353e-02, 183317.7677, 1.0000, -1.0009e+00, 8.5381e+02, 0.30100, a<0
6.44, 0.05, 0.0513, 0.0130, -1.1978e-04, 0.0606, 0.0150, 2.2701e-03, 0.0855, 0.0250, 1.6845e-02, 1.0000e+05, 32.30057, tmax
5.09, 0.01, 0.0185, 0.0001, -8.4186e-04, 0.0252, 0.0002, 9.3311e-03, 0.0297, 0.0003, 2.0657e-02, 1.0000e+05, 32.68481, tmax
5.51, 0.01, 0.0146, 0.0001, -3.1972e-04, 0.0221, 0.0001, 2.8677e-03, 0.0303, 0.0005, 1.2618e-02, 1.0000e+05, 32.49098, tmax
5.70, 0.06, 0.0646, 0.0004, -4.9758e-04, 0.0707, 0.0082, 4.4926e-03, 0.1058, 0.0361, 6.9366e-03, 1.0000e+05, 32.69910, tmax
6.59, 0.01, 0.0126, 0.0005, 2.0680e-04, 0.0210, 0.0001, -2.6254e-03, 0.0330, 0.0002, 5.4257e-03, 1.0000e+05, 32.07261, tmax
5.19, 0.22, 0.2349, 0.0478, -1.2717e-02, 0.2812, 0.1103, 2.4399e+00, 0.3085, 0.2326, -4.6008e-01, 1.8043e+03, 0.72649, collision
7.08, 0.30, 0.5236, 0.2930, -1.3807e-05, 0.3110, 0.2342, 2.3161e-02, 0.3226, 0.0647, -1.8900e-02, 8.6440e+04, 36.05045, d<R_roche
7.01, 0.19, 0.2612, 0.1849, -6.8750e-05, 0.2248, 0.1710, 1.7892e-03, 0.2037, 0.0724, 1.8941e-02, 1.0000e+05, 40.48869, tmax
7.85, 0.16, 0.2744, 0.1004, 9.3121e-06, 0.2364, 0.0522, 1.1055e-02, 0.1813, 0.0624, 5.2435e-03, 1.0000e+05, 39.33566, tmax
10.09, 0.06, 0.0602, 0.0601, -7.0523e-05, 0.0557, 0.0506, 3.9859e-03, 0.2215, 0.2044, 2.6503e-02, 8.8797e+02, 0.28506, a>0.4R_H
8.61, 0.01, 0.0104, 0.0088, 1.6415e-04, 0.0181, 0.0001, 1.4692e-02, 0.0640, 0.0001, 1.0425e-02, 1.0000e+05, 31.64811, tmax
7.52, 0.07, 0.1095, 0.0489, 2.0022e-04, 0.0931, 0.0464, -2.5387e-03, 0.0922, 0.0146, 8.7603e-03, 1.0000e+05, 33.56148, tmax
8.04, 0.10, 0.1399, 0.0914, -7.3033e-05, 0.1259, 0.0542, 1.2213e-02, 0.1197, 0.0412, 2.5619e-02, 1.0000e+05, 35.52775, tmax
7.86, 0.09, 0.1391, 0.0675, 2.9700e-04, 0.1267, 0.0393, 1.3811e-02, 0.1106, 0.0315, -9.1596e-03, 1.0000e+05, 34.86596, tmax
3.97, 0.18, 0.0000, 1.0000, -1.8803e-02, 0.0000, 1.0000, 1.7950e-01, 0.0000, 1.0000, 5.6484e-02, 1.4394e+02, 0.05431, collision
6.15, 0.21, 0.4680, 0.0076, 1.4722e+00, 0.3897, 0.0213, -5.1310e-01, 0.3330, 0.0011, 3.0912e-02, 1.3817e+04, 5.49645, collision
3.91, 0.26, 0.0000, 1.0000, -7.4592e-02, 0.0000, 1.0000, 4.1047e-02, 0.0000, 1.0000, 5.9557e-01, 2.9397e+02, 0.12573, collision
9.67, 0.08, 0.1262, 0.0790, 4.6876e-05, 0.0833, 0.0050, -1.0920e-03, 0.2035, 0.0058, 3.2576e-02, 1.0000e+05, 34.70933, tmax
8.77, 0.04, 0.0556, 0.0390, 9.4877e-05, 0.0472, 0.0105, -2.7246e-03, 0.0859, 0.0042, 1.7269e-02, 1.0000e+05, 32.23075, tmax
5.73, 0.19, 0.2338, 0.0038, -1.8877e-03, 0.2201, 0.0512, 9.8564e-03, 0.2997, 0.1513, -1.1617e-02, 1.0000e+05, 37.27009, tmax
6.19, 0.30, 0.3209, 0.2440, -2.1845e-01, 0.3218, 0.1318, 7.2961e-01, 0.9139, 0.5855, 2.4253e+00, 1.2892e+03, 0.55645, collision
7.62, 0.21, 0.4051, 0.0023, 3.9982e-03, 0.3554, 0.0235, 2.2200e-03, 0.3438, 0.0036, -6.6101e-03, 1.0000e+05, 38.46151, tmax
9.23, 0.14, 0.2241, 0.1380, -1.3515e-04, 0.1470, 0.0108, 8.3083e-03, 0.1878, 0.0372, 2.9115e-02, 1.0000e+05, 38.92223, tmax
5.69, 0.20, 0.3236, 0.0072, -9.7498e-02, 3842.0736, 0.0091, -1.0094e+00, 0.3167, 0.0325, -1.0024e+00, 4.8360e+04, 18.13655, a<0
6.89, 0.26, 0.2782, 0.1952, -3.1130e-04, 0.2606, 0.1910, 5.4631e-03, 0.3207, 0.2145, -8.5026e-03, 1.0000e+05, 40.54188, tmax
6.49, 0.11, 0.1109, 0.0171, 9.6822e-04, 0.1228, 0.0285, -3.7561e-03, 0.1741, 0.0785, 4.1077e-03, 1.0000e+05, 33.61634, tmax
4.36, 0.11, 0.1939, 0.0122, 9.0128e-03, 0.3492, 0.0330, 1.1751e-01, 0.1820, 0.0714, 7.3498e-02, 2.6725e+03, 0.95557, collision
10.91, 0.13, 0.1304, 0.1304, 4.8823e-05, 0.1195, 0.1195, -3.4100e-03, 236699.3835, 1.0000, -1.0007e+00, 8.5381e+02, 0.30461, a<0
6.77, 0.18, 0.1825, 0.1262, 1.1326e-04, 0.1853, 0.1266, 2.8199e-03, 0.2346, 0.1402, 6.9382e-03, 1.0000e+05, 37.87408, tmax
6.39, 0.10, 0.1076, 0.0165, 1.1965e-03, 0.1081, 0.0010, 1.4647e-02, 0.1586, 0.0697, -9.5044e-03, 1.0000e+05, 33.53664, tmax
6.42, 0.08, 0.0810, 0.0038, -3.1911e-04, 0.0911, 0.0110, 5.3792e-03, 0.1325, 0.0521, -7.4078e-03, 1.0000e+05, 32.72339, tmax
6.41, 0.30, 0.4420, 0.0263, -2.4555e-02, 0.3464, 0.0123, 1.6145e+00, 0.3399, 0.1516, -4.1005e-01, 5.5203e+03, 2.11132, collision
9.28, 0.21, 0.3471, 0.1737, -3.3157e-04, 0.2444, 0.0005, 6.6113e-03, 0.2611, 0.0781, 9.8286e-03, 1.0000e+05, 40.50668, tmax
4.35, 0.11, 0.2344, 0.0266, 3.5642e-01, 0.3109, 0.0137, -2.6824e-01, 0.3525, 0.0269, 2.5532e-01, 3.4968e+03, 1.25506, collision
5.13, 0.23, 0.2292, 0.0559, 1.3776e+00, 0.6009, 0.0148, -4.8797e-01, 0.3412, 0.2118, 2.5078e-01, 1.1939e+03, 0.48115, collision
6.01, 0.09, 0.1035, 0.0039, 2.0932e-04, 0.1034, 0.0034, 1.3374e-02, 0.1581, 0.0641, -1.1608e-02, 1.0000e+05, 33.46761, tmax
7.63, 0.14, 0.2343, 0.0031, 6.6617e-04, 0.1945, 0.0033, 4.1918e-03, 0.2030, 0.0478, 1.9974e-03, 1.0000e+05, 37.48754, tmax
4.60, 0.14, 0.2837, 0.0152, -1.6832e-01, 0.4733, 0.0293, 8.9852e-01, 0.2555, 0.0252, 2.2564e-01, 4.2715e+03, 1.62018, collision
3.52, 0.18, 0.0000, 1.0000, -1.0591e-01, 0.0000, 1.0000, 4.6001e-01, 0.0000, 1.0000, 4.9222e-02, 1.8559e+01, 0.00767, collision
10.68, 0.17, 0.2962, 0.2962, -1.2645e-01, 0.1832, 0.1832, 2.5720e-02, 16887.9871, 1.0000, -1.0043e+00, 8.5381e+02, 0.38197, a<0
8.70, 0.29, 0.4521, 0.2433, -1.9905e-03, 0.3099, 0.0065, 2.8424e-02, 0.2851, 0.1390, -1.6102e-02, 1.0000e+05, 41.30282, tmax
10.35, 0.06, 0.0599, 0.0599, 4.6801e-05, 0.0494, 0.0494, -5.1656e-03, 152247.7692, 1.0000, -1.0012e+00, 8.5381e+02, 0.27297, a<0
10.36, 0.16, 0.1593, 0.1593, 4.6913e-04, 0.1551, 0.1551, 2.6943e-02, 0.7752, 0.7752, -5.1807e-02, 8.5381e+02, 0.33458, a>0.4R_H
6.18, 0.10, 0.2596, 0.0016, 3.0338e-03, 0.2187, 0.0051, -1.2805e-02, 0.1611, 0.0027, 1.1142e-02, 1.0000e+05, 37.20656, tmax
9.60, 0.09, 0.1431, 0.0886, 9.4687e-06, 0.0977, 0.0017, 1.3132e-02, 0.1856, 0.0092, -1.5383e-02, 1.0000e+05, 35.45288, tmax
6.56, 0.12, 0.1211, 0.0422, 1.6043e-04, 0.1283, 0.0507, 8.2470e-03, 0.1818, 0.0859, -4.8012e-03, 1.0000e+05, 34.10589, tmax
4.95, 0.30, 0.3466, 0.2355, -1.5461e-01, 0.2111, 0.0628, 9.3150e-01, 0.4591, 0.3847, 1.8778e-01, 1.0922e+03, 0.44376, collision
4.16, 0.22, 0.0000, 1.0000, -1.5514e-01, 0.0000, 1.0000, 1.9505e-01, 0.0000, 1.0000, 8.9322e-01, 2.5072e+02, 0.10343, collision
9.89, 0.20, 0.2014, 0.1993, -4.9631e-05, 0.1929, 0.1909, 1.4133e-02, 0.2278, 0.1125, 6.9230e-02, 9.2212e+02, 0.36426, a>0.4R_H
3.81, 0.27, 0.0000, 1.0000, -1.8525e-02, 0.0000, 1.0000, -8.1065e-02, 0.0000, 1.0000, 7.4447e-01, 1.9556e+02, 0.08391, collision
6.30, 0.27, 0.3044, 0.0105, -5.2379e-03, 0.3659, 0.0267, -8.7468e-02, 0.3389, 0.1709, 2.5187e+00, 5.1413e+03, 1.98392, collision
5.19, 0.01, 0.0172, 0.0002, 3.6079e-04, 0.0243, 0.0002, -3.4214e-03, 0.0299, 0.0003, 7.3838e-03, 1.0000e+05, 32.68911, tmax
6.99, 0.00, 0.0090, 0.0001, -3.1456e-05, 0.0157, 0.0001, 1.1027e-03, 0.0311, 0.0004, 1.1298e-02, 1.0000e+05, 31.90580, tmax
4.38, 0.16, 0.3265, 0.0317, -1.3269e-01, 0.3865, 0.1053, -2.6815e-02, 0.2445, 0.1458, 2.8043e+00, 1.0744e+03, 0.39199, collision
4.22, 0.21, 0.0000, 1.0000, -2.7129e-02, 0.0000, 1.0000, -2.6331e-01, 0.0000, 1.0000, -3.4301e+01, 2.8381e+02, 0.10525, collision
10.82, 0.29, 0.2914, 0.2914, 7.3184e-05, 0.2736, 0.2736, 1.2874e-02, 420617.3642, 1.0000, -1.0005e+00, 8.5381e+02, 0.34501, a<0
4.24, 0.19, 0.2945, 0.2945, 1.5353e-01, 0.0607, 0.0607, -5.2691e-02, 0.1852, 0.1852, 8.9605e-02, 8.6404e+02, 0.33697, collision
8.41, 0.19, 0.2832, 0.1684, 1.3112e-05, 0.2137, 0.0787, 3.0079e-03, 0.2144, 0.1000, 1.8090e-02, 1.0000e+05, 40.28556, tmax
8.99, 0.29, 0.4644, 0.2850, -3.8811e-04, 0.3046, 0.0225, 5.2563e-03, 0.3147, 0.1453, -4.9417e-03, 1.0000e+05, 41.11874, tmax
5.35, 0.17, 0.5354, 0.0239, -8.5135e-02, 0.3714, 0.0125, 1.9783e-01, 0.4205, 0.0345, 8.8988e-01, 5.8630e+04, 21.74425, collision
5.89, 0.19, 0.4317, 0.0075, -1.7925e-01, 0.6399, 0.0068, 1.5645e+00, 0.5982, 0.0836, 9.3527e-01, 3.7816e+04, 14.31183, collision
6.40, 0.10, 0.1018, 0.0065, -5.4135e-05, 0.1138, 0.0008, 8.3509e-03, 0.1588, 0.0706, 1.8238e-02, 1.0000e+05, 33.47718, tmax
7.44, 0.27, 0.5405, 0.0142, -3.5473e-02, 0.4251, 0.0348, -1.4919e-02, 0.5633, 0.0761, 3.6207e-01, 3.9412e+04, 16.15653, d<R_roche
10.86, 0.23, 0.2311, 0.2311, 3.2915e-05, 0.2126, 0.2126, 1.3332e-02, 370766.9218, 1.0000, -1.0005e+00, 8.5381e+02, 0.35834, a<0
4.53, 0.15, 0.2534, 0.0102, 1.2883e-01, 0.2458, 0.0335, -7.1703e-02, 0.2943, 0.1166, 1.0808e-01, 5.2530e+03, 1.90491, collision
4.27, 0.03, 0.1152, 0.0017, 3.5570e-03, 0.0996, 0.0010, -1.4778e-02, 0.0819, 0.0009, 1.4959e-02, 1.0000e+05, 33.67511, tmax
4.76, 0.06, 0.0745, 0.0006, -1.9700e-04, 0.0846, 0.0008, -6.3653e-04, 0.1040, 0.0379, 7.1305e-04, 1.0000e+05, 33.13460, tmax
7.08, 0.01, 0.0151, 0.0033, 4.9490e-04, 0.0205, 0.0002, 1.3809e-02, 0.0349, 0.0005, 1.2766e-02, 1.0000e+05, 31.90331, tmax
10.28, 0.11, 0.1106, 0.1106, 6.6218e-05, 0.1152, 0.1152, 1.5261e-02, 0.1669, 0.1669, 3.6607e-02, 8.5381e+02, 0.29494, a>0.4R_H
10.04, 0.15, 0.1509, 0.1501, -2.2609e-05, 0.1438, 0.1416, 3.2447e-03, 0.3668, 0.2496, 2.8795e-02, 8.8797e+02, 0.33015, a>0.4R_H
4.38, 0.14, 0.2265, 0.0158, -3.2186e-02, 0.1904, 0.0176, 2.6837e-01, 0.2099, 0.1210, 6.4730e-02, 1.8682e+03, 0.68940, collision
7.45, 0.12, 0.2019, 0.0906, 6.1001e-04, 0.1469, 0.0868, 1.6370e-02, 0.1358, 0.0315, 2.8528e-02, 1.0000e+05, 37.63599, tmax
5.17, 0.13, 0.3204, 0.0102, -8.3413e-02, 0.3582, 0.0109, 7.1794e-01, 0.3369, 0.0632, -8.5805e-02, 5.4480e+04, 19.75907, collision
4.79, 0.16, 0.3205, 0.0118, 5.2105e-01, 0.3666, 0.0145, -3.1819e-01, 0.3925, 0.1370, 2.0304e-01, 3.3467e+03, 1.23459, collision
7.37, 0.24, 0.4244, 0.2339, 1.0386e-03, 0.2451, 0.1653, 4.2072e-04, 0.2536, 0.0660, 1.1374e-02, 1.0000e+05, 40.91932, tmax
6.69, 0.22, 0.2700, 0.0358, 1.7263e-03, 0.2450, 0.0627, 8.0263e-04, 0.3268, 0.1703, 7.4146e-03, 1.0000e+05, 37.90843, tmax
4.71, 0.18, 0.4574, 0.0481, -1.5330e-01, 0.3753, 0.0378, 4.4952e-01, 0.3362, 0.1314, 1.8997e-02, 3.0054e+03, 1.16042, d<R_roche
9.17, 0.00, 0.0053, 0.0000, 1.9226e-05, 0.0153, 0.0001, -1.3313e-03, 0.0956, 0.0008, 1.4577e-02, 1.0000e+05, 31.68729, tmax
9.96, 0.12, 0.1207, 0.1207, 1.0759e-04, 0.1058, 0.1058, 1.4913e-02, 0.2445, 0.2445, 7.1334e-02, 8.5381e+02, 0.30008, a>0.4R_H
4.95, 0.01, 0.0210, 0.0002, -8.7906e-04, 0.0287, 0.0002, 8.7964e-03, 0.0293, 0.0001, -7.7680e-03, 1.0000e+05, 32.75830, tmax
8.91, 0.11, 0.1667, 0.1082, 1.4189e-04, 0.1189, 0.0328, 1.3600e-02, 0.1509, 0.0355, 2.5933e-02, 1.0000e+05, 36.78649, tmax
4.83, 0.03, 0.0494, 0.0004, 3.8023e-04, 0.0528, 0.0004, 2.7326e-04, 0.0601, 0.0101, 1.8581e-03, 1.0000e+05, 32.87381, tmax
9.82, 0.08, 0.0822, 0.0799, -1.0056e-04, 0.0783, 0.0684, 6.9028e-03, 0.2411, 0.0298, 9.9526e-02, 1.7418e+03, 0.57777, a>0.4R_H
10.88, 0.01, 0.0738, 0.0738, -7.1107e-02, 0.0158, 0.0158, -3.6653e-03, 28802.0325, 1.0000, -1.0028e+00, 8.5381e+02, 0.30522, a<0
4.03, 0.03, 0.4253, 0.0032, -1.1129e-01, 0.4649, 0.0031, -6.0417e+00, 0.3655, 0.0030, -5.2790e-01, 4.2550e+04, 15.41602, collision
3.66, 0.06, 0.0000, 1.0000, -4.3643e-02, 0.0000, 1.0000, 1.5684e-01, 0.0000, 1.0000, 1.4009e-01, 7.6756e+01, 0.02847, collision
6.39, 0.01, 0.0119, 0.0001, 1.0389e-03, 0.0208, 0.0003, 1.4133e-02, 0.0312, 0.0005, -8.1928e-03, 1.0000e+05, 32.13662, tmax
7.09, 0.08, 0.1181, 0.0706, 4.8945e-04, 0.1074, 0.0643, -3.2718e-03, 0.0995, 0.0007, 8.0802e-03, 1.0000e+05, 34.49855, tmax
9.49, 0.05, 0.0783, 0.0492, 6.5397e-05, 0.0565, 0.0007, 1.5592e-02, 0.1576, 0.0017, 2.6539e-02, 1.0000e+05, 32.63310, tmax
3.80, 0.14, 0.0000, 1.0000, -6.1449e-02, 0.0000, 1.0000, 7.5983e+00, 0.0000, 1.0000, -4.6486e-01, 2.2564e+02, 0.09366, collision
10.06, 0.06, 0.0602, 0.0602, 3.2278e-05, 0.0454, 0.0454, 1.5263e-02, 0.3427, 0.3427, 6.3375e-02, 8.5381e+02, 0.27316, a>0.4R_H
10.27, 0.10, 0.1000, 0.1000, 1.5146e-05, 0.0765, 0.0765, 1.4669e-02, 0.5558, 0.5558, -3.3446e-02, 8.5381e+02, 0.30648, a>0.4R_H
7.52, 0.00, 0.0149, 0.0002, -2.1294e-04, 0.0224, 0.0002, 1.1763e-02, 0.0368, 0.0003, 2.0283e-02, 1.0000e+05, 31.90429, tmax
5.30, 0.16, 0.3369, 0.0174, -2.1707e-01, 0.6979, 0.0097, 1.0443e+00, 0.7491, 0.0101, 1.8556e+00, 1.2287e+04, 4.93906, collision
9.25, 0.25, 0.4040, 0.2239, 3.2487e-05, 0.2693, 0.0001, 1.6865e-02, 0.2822, 0.0985, 3.2268e-02, 1.0000e+05, 40.87787, tmax
9.59, 0.03, 0.0453, 0.0294, -1.0970e-04, 0.0368, 0.0002, 1.1142e-02, 0.1739, 0.0029, -8.6801e-03, 1.0000e+05, 32.32794, tmax
5.88, 0.03, 0.0338, 0.0003, -5.4701e-04, 0.0397, 0.0007, 5.9963e-03, 0.0613, 0.0077, 3.4761e-03, 1.0000e+05, 32.44491, tmax
5.74, 0.12, 0.1279, 0.0021, -1.5506e-03, 0.1326, 0.0250, 1.0945e-02, 0.1971, 0.0908, 9.3822e-03, 1.0000e+05, 34.31486, tmax
8.90, 0.25, 0.3944, 0.2460, -2.3576e-04, 0.2611, 0.0505, 7.2768e-03, 0.2771, 0.1241, 1.1825e-02, 1.0000e+05, 40.98796, tmax
6.60, 0.13, 0.1306, 0.0532, 1.3038e-03, 0.1382, 0.0617, -4.3005e-03, 0.1912, 0.0948, 2.1206e-03, 1.0000e+05, 34.59446, tmax
6.21, 0.19, 0.3621, 0.0024, -1.2040e-01, 0.5154, 0.0024, 1.8585e-01, 0.3960, 0.0617, 2.2628e+00, 1.7383e+04, 6.52125, collision
9.90, 0.22, 0.2215, 0.2193, 1.3957e-04, 0.2081, 0.1998, -4.1631e-04, 0.3085, 0.1541, 9.8490e-02, 9.9043e+02, 0.39753, a>0.4R_H
8.39, 0.13, 0.1859, 0.1246, 3.1383e-05, 0.1486, 0.0643, 1.4984e-02, 0.1530, 0.0597, 1.8045e-02, 1.0000e+05, 37.77280, tmax
6.90, 0.12, 0.1495, 0.1103, 1.2817e-04, 0.1458, 0.1048, 2.3125e-03, 0.1388, 0.0535, 2.3075e-02, 1.0000e+05, 36.42568, tmax
9.02, 0.21, 0.3320, 0.2077, -9.0371e-05, 0.2185, 0.0374, 1.1394e-02, 0.2387, 0.0892, -6.8017e-03, 1.0000e+05, 40.93747, tmax
5.09, 0.28, 0.0000, 1.0000, 3.2730e-01, 0.0000, 1.0000, -1.8649e-01, 0.0000, 1.0000, 5.1797e-02, 6.9735e+02, 0.28934, collision
10.73, 0.11, 0.1214, 0.1214, -1.4436e-02, 0.0961, 0.0961, -8.0114e-03, 102667.9276, 1.0000, -1.0013e+00, 8.5381e+02, 0.30567, a<0
6.44, 0.28, 0.6543, 0.0489, -2.4230e-01, 0.4788, 0.0372, -9.1826e+00, 0.5494, 0.2795, 5.1530e-01, 5.3772e+03, 2.19284, collision
10.86, 0.21, 0.2110, 0.2110, 2.4217e-05, 0.1929, 0.1929, 1.3329e-02, 334811.3477, 1.0000, -1.0006e+00, 8.5381e+02, 0.33905, a<0
5.15, 0.28, 0.4852, 0.1768, -1.0520e-01, 0.4349, 0.0964, 2.6980e-01, 0.4684, 0.0716, 4.1242e-01, 3.6454e+03, 1.54786, collision
10.37, 0.01, 0.0128, 0.0128, 7.1208e-04, 0.0213, 0.0213, -5.8928e-04, 0.7394, 0.7394, 3.1248e-01, 8.5381e+02, 0.26703, a>0.4R_H
5.55, 0.00, 0.0096, 0.0001, 3.4623e-04, 0.0170, 0.0001, -3.1370e-03, 0.0236, 0.0001, 4.9154e-03, 1.0000e+05, 32.54652, tmax
6.52, 0.23, 0.3435, 0.0015, -6.0485e-03, 0.3489, 0.0044, 5.0854e-03, 0.4089, 0.1780, 2.6858e-02, 1.0000e+05, 38.32291, tmax
3.50, 0.05, 0.0000, 1.0000, -1.4015e-01, 0.0000, 1.0000, 1.8846e+00, 0.0000, 1.0000, -2.9749e-01, 2.0725e+01, 0.00942, collision
8.94, 0.12, 0.1833, 0.1181, 2.0630e-04, 0.1234, 0.0336, 1.3339e-02, 0.1564, 0.0410, 6.5964e-03, 1.0000e+05, 37.61729, tmax
7.27, 0.05, 0.0756, 0.0402, 5.1595e-04, 0.0667, 0.0364, 1.3682e-02, 0.0655, 0.0011, -4.9818e-03, 1.0000e+05, 32.77307, tmax
5.34, 0.12, 0.1308, 0.0016, 1.9011e-03, 0.1395, 0.0396, 1.4155e-02, 0.1930, 0.0962, -6.9247e-03, 1.0000e+05, 34.53433, tmax
7.39, 0.08, 0.1259, 0.0613, 2.8440e-04, 0.0987, 0.0614, 1.5476e-02, 0.0948, 0.0125, 2.9575e-02, 1.0000e+05, 34.53891, tmax
10.49, 0.28, 0.2805, 0.2805, 6.2319e-04, 0.2707, 0.2707, -1.2888e-02, 213054.7117, 1.0000, -1.0009e+00, 8.5381e+02, 0.46906, a<0
7.81, 0.26, 0.5133, 0.0893, -5.0500e-04, 0.3828, 0.0091, 1.4563e-02, 0.2671, 0.0547, 2.1367e-03, 1.0000e+05, 40.73747, tmax
9.60, 0.00, 0.0045, 0.0000, 2.6590e-06, 0.0166, 0.0000, 2.4430e-04, 0.1693, 0.0020, 5.0072e-02, 1.0000e+05, 31.62308, tmax
4.96, 0.09, 0.1008, 0.0005, -1.3357e-03, 0.1108, 0.0135, 7.9695e-03, 0.1490, 0.0658, -1.6375e-03, 1.0000e+05, 33.74716, tmax
5.84, 0.06, 0.0650, 0.0004, -3.8685e-04, 0.0722, 0.0087, 4.6991e-03, 0.1037, 0.0359, -1.3648e-03, 1.0000e+05, 32.76096, tmax
5.62, 0.10, 0.1153, 0.0007, -1.0013e-03, 0.1198, 0.0149, 1.2229e-02, 0.1675, 0.0739, 1.5623e-02, 1.0000e+05, 33.84017, tmax
7.61, 0.07, 0.1287, 0.0025, -2.5064e-04, 0.1061, 0.0007, 1.6310e-02, 0.1095, 0.0083, -1.6278e-02, 1.0000e+05, 33.92129, tmax
4.20, 0.23, 0.0000, 1.0000, -2.7973e-01, 0.0000, 1.0000, 3.6917e+00, 0.0000, 1.0000, 4.6195e-01, 3.7053e+02, 0.14314, collision
6.44, 0.08, 0.0816, 0.0097, -2.2568e-04, 0.0917, 0.0155, 5.0462e-03, 0.1260, 0.0524, 1.2079e-02, 1.0000e+05, 32.82441, tmax
9.61, 0.26, 0.4168, 0.2592, -9.9871e-05, 0.2552, 0.0064, 9.0606e-03, 0.3065, 0.0661, 8.0409e-02, 1.0000e+05, 41.02287, tmax
6.59, 0.03, 0.0316, 0.0155, 4.8941e-05, 0.0403, 0.0109, 5.6954e-04, 0.0552, 0.0049, 5.8466e-03, 1.0000e+05, 32.15245, tmax
6.05, 0.11, 0.4016, 0.0015, 2.6760e-01, 0.4975, 0.0014, -2.4861e-01, 0.3503, 0.0038, 3.4067e-01, 6.5582e+04, 24.80338, collision
6.03, 0.15, 0.4291, 0.0130, 3.0721e-01, 0.3462, 0.0292, -2.1272e-01, 0.4081, 0.0613, 2.1481e-01, 1.0897e+04, 4.23640, collision
4.89, 0.10, 0.1873, 0.0025, 4.5382e-01, 0.2526, 0.0011, -3.1533e-01, 0.3643, 0.0366, 2.3681e-01, 7.0781e+04, 24.71651, collision
