5.08, 0.1024, 0.1282, 0.1108, 0.0270, 0.0111, 1.0068e+04, 21.42913
5.63, 0.1580, 0.1554, 0.1612, 0.1292, 0.1108, 7.0878e+04, 164.86889
5.18, 0.0326, 0.0545, 0.0620, 0.0169, 0.0127, 1.5965e+04, 33.96181
5.25, 0.0775, 0.0720, 0.0448, 0.0354, 0.0249, 1.7224e+04, 36.38815
5.26, 0.0594, 0.0616, 0.0415, 0.0335, 0.0242, 2.4029e+03, 5.05047
5.84, 0.1650, 0.1520, 0.1339, 0.1261, 0.1131, 8.2871e+04, 182.20640
5.27, 0.2120, 0.0804, 0.1025, 0.0620, 0.0878, 1.3343e+04, 29.12095
5.64, 0.1341, 0.1294, 0.1792, 0.1342, 0.1073, 2.2554e+04, 48.96803
5.28, 0.0750, 0.0477, 0.0656, 0.1662, 0.1276, 4.9361e+03, 10.58024
5.09, 0.1415, 0.0506, 0.1321, 0.0892, 0.0795, 2.9098e+04, 61.25246
5.29, 0.0416, 0.0506, 0.0510, 0.0509, 0.0588, 7.5350e+03, 16.24219
5.75, 0.1522, 0.1277, 0.1194, 0.1430, 0.1212, 1.1655e+05, 255.73209
5.10, 0.0347, 0.0439, 0.0370, 0.0354, 0.0186, 3.8810e+04, 82.82246
5.19, 0.0964, 0.1237, 0.0892, 0.0313, 0.1092, 6.7091e+04, 142.79384
5.66, 0.1427, 0.1654, 0.1956, 0.1537, 0.1891, 1.8753e+05, 416.22683
5.11, 0.0255, 0.0453, 0.0264, 0.0205, 0.0129, 4.0527e+04, 85.86507
5.20, 0.1008, 0.1276, 0.0549, 0.0655, 0.0255, 4.4012e+04, 91.90545
5.85, 0.1176, 0.1217, 0.1132, 0.0998, 0.0749, 9.9420e+04, 203.90943
5.65, 0.1684, 0.1541, 0.1412, 0.2876, 0.1281, 9.8619e+04, 213.46811
5.93, 0.0969, 0.1235, 0.1919, 0.1000, 0.0755, 1.9051e+05, 395.66372
5.76, 0.1646, 0.1342, 0.1231, 0.1247, 0.1122, 1.3034e+05, 229.22656
5.67, 0.1630, 0.1362, 0.1595, 0.1424, 0.1227, 7.7779e+04, 114.97446
5.86, 0.1024, 0.1105, 0.1421, 0.1078, 0.2138, 7.3695e+04, 104.44713
5.68, 0.3599, 0.4824, 304940.4784, 0.1740, 0.1665, 4.4000e+04, 58.73558
5.69, 0.1555, 0.3791, 0.1714, 0.1386, 0.1089, 6.2201e+04, 103.08119
5.94, 0.1395, 0.1340, 0.0887, 0.0992, 0.1051, 1.2221e+05, 175.79867
5.87, 0.1247, 0.0940, 0.1105, 0.1633, 0.1056, 1.1412e+05, 170.93155
5.77, 0.1623, 0.1687, 0.1358, 0.1360, 0.1432, 1.6530e+05, 261.63513
5.70, 0.1508, 0.1505, 0.2233, 0.3145, 0.1279, 7.8524e+04, 110.23106
5.95, 0.1529, 0.1170, 0.1280, 0.0979, 0.1133, 1.4628e+05, 198.11029
5.78, 0.1292, 0.1173, 0.1730, 0.1398, 0.1181, 1.3320e+05, 178.10585
5.88, 0.1145, 0.1124, 0.1504, 0.1326, 0.1164, 1.9681e+05, 266.77417
5.96, 0.1138, 0.1033, 0.0951, 0.0895, 0.0646, 1.3221e+05, 191.13605
5.71, 0.2878, 0.2525, 0.2455, 0.1570, 0.1742, 1.3687e+05, 291.28454
5.79, 0.1560, 0.1703, 0.1314, 0.1220, 0.1027, 1.1929e+05, 159.35832
5.72, 0.1160, 0.1134, 0.2478, 0.2179, 0.1361, 4.0241e+04, 66.12852
5.89, 0.1454, 0.1316, 0.0862, 0.0983, 0.0829, 1.4228e+05, 199.67572
5.80, 0.1184, 0.1283, 0.1502, 0.1209, 0.1136, 6.3806e+04, 90.57517
5.73, 0.1581, 0.1378, 0.1611, 0.1316, 0.1216, 8.3114e+04, 133.83389
6.02, 0.4044, 7781.2514, 0.4234, 0.1670, 0.1083, 5.6300e+05, 1037.34456
5.81, 0.1401, 0.1024, 0.1311, 0.1117, 0.1280, 1.2659e+05, 168.78264
5.90, 0.3230, 0.3702, 0.2713, 0.2124, 0.2061, 1.3208e+05, 205.94117
5.97, 0.1420, 0.2436, 0.1924, 0.2172, 0.1237, 2.1804e+05, 315.61207
5.74, 0.1192, 0.1231, 0.1296, 0.1160, 0.0825, 1.0894e+05, 151.84131
5.91, 0.1606, 0.1445, 0.1464, 0.1417, 0.1271, 1.4546e+05, 208.93108
5.82, 0.1948, 0.2861, 0.3518, 0.2439, 0.3055, 2.3117e+05, 303.85789
5.92, 0.0884, 0.1845, 0.1759, 0.1653, 0.1468, 7.5462e+04, 98.31974
5.83, 0.1291, 0.1093, 0.1140, 0.0866, 0.0857, 8.4548e+04, 109.94075
5.98, 0.1345, 0.1295, 0.0911, 0.1839, 0.1556, 3.3821e+05, 435.29557
6.03, 0.2608, 0.3170, 0.2613, 0.2604, 0.1526, 6.3400e+05, 849.58619
5.99, 0.1141, 0.1103, 0.0768, 0.0849, 0.0572, 3.1057e+05, 393.59359
6.00, 0.1362, 0.1518, 0.1270, 0.1097, 0.0930, 2.2062e+05, 280.07982
6.04, 0.0872, 0.1390, 0.1153, 0.0815, 0.0824, 3.4274e+05, 434.80637
6.01, 0.1372, 0.1341, 0.1306, 0.1913, 0.1326, 4.5589e+05, 582.22684
6.05, 0.1240, 0.1283, 0.1116, 0.1164, 0.1112, 5.3289e+05, 681.31711
6.06, 0.1467, 0.0921, 0.2409, 0.2457, 0.0698, 7.8307e+05, 1001.75521
6.07, 0.1962, 0.1962, 0.2062, 0.1265, 0.1726, 8.9712e+05, 1144.87428
6.08, 0.1426, 0.1255, 0.0873, 0.0896, 0.0835, 6.9466e+05, 881.52230
6.09, 0.0905, 0.1981, 0.1548, 0.0889, 0.0865, 6.3551e+05, 805.51581
