# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, eM4_max, eM4_min, dA4_over_A0, eM5_max, eM5_min, dA5_over_A0, t_end(PM), wall_time, fate
7.96, 0.00, 0.0080, 0.0000, 8.2619e-05, 0.0084, 0.0000, -3.3672e-04, 0.0083, 0.0000, 9.2490e-04, 0.0081, 0.0000, -2.4111e-04, 0.0077, 0.0000, -1.8606e-03, 1.0000e+07, 5120.41770, tmax
12.51, 0.00, 0.0011, 0.0000, -6.0270e-05, 0.0015, 0.0000, 3.5779e-04, 0.0032, 0.0000, 1.5504e-03, 0.0122, 0.0000, -1.1654e-03, 0.0624, 0.0000, -2.0743e-02, 1.0000e+07, 4979.88353, tmax
10.94, 0.00, 0.0027, 0.0000, -9.8893e-06, 0.0031, 0.0000, -1.0967e-04, 0.0039, 0.0000, 7.0188e-04, 0.0082, 0.0000, 8.2931e-04, 0.0241, 0.0000, 8.7685e-04, 1.0000e+07, 5001.32702, tmax
6.08, 0.00, 0.1674, 0.0000, 1.8872e-01, 0.2268, 0.0002, -2.1927e-01, 391.1937, 0.0001, -1.0029e+00, 0.1306, 0.0000, -1.0027e+00, 0.1039, 0.0001, 2.0887e-02, 1.6035e+06, 845.36724, a<0
11.11, 0.00, 0.0023, 0.0000, -8.8957e-05, 0.0028, 0.0000, 8.5690e-04, 0.0035, 0.0000, 6.9667e-04, 0.0084, 0.0000, 4.0092e-04, 0.0260, 0.0000, -8.2639e-03, 1.0000e+07, 5002.62979, tmax
10.54, 0.00, 0.0044, 0.0000, -9.9003e-05, 0.0043, 0.0000, 5.6974e-04, 0.0054, 0.0000, 5.7237e-05, 0.0090, 0.0000, -8.5272e-04, 0.0192, 0.0000, 1.1364e-04, 1.0000e+07, 5019.06977, tmax
13.64, 0.00, 0.0002, 0.0002, -5.3928e-05, 0.0006, 0.0006, 6.5352e-04, 0.0004, 0.0004, 1.5029e-03, 0.0085, 0.0085, 8.4184e-05, 0.0078, 0.0078, -2.8222e-03, 8.5381e+02, 0.46173, a>0.4R_H
8.23, 0.00, 0.0065, 0.0000, 5.2904e-05, 0.0064, 0.0000, 9.8040e-05, 0.0066, 0.0000, 5.7193e-04, 0.0071, 0.0000, -3.6419e-04, 0.0070, 0.0000, -9.7541e-04, 1.0000e+07, 5120.62487, tmax
7.77, 0.00, 0.0060, 0.0000, 9.1596e-06, 0.0060, 0.0000, 6.5246e-05, 0.0064, 0.0000, 5.7074e-04, 0.0065, 0.0000, -5.6134e-05, 0.0066, 0.0000, 9.9567e-04, 1.0000e+07, 5143.96250, tmax
12.47, 0.00, 0.0010, 0.0000, 1.3390e-05, 0.0014, 0.0000, 4.8027e-05, 0.0033, 0.0000, 1.5434e-03, 0.0120, 0.0000, 3.4333e-03, 0.0606, 0.0000, -2.7364e-02, 1.0000e+07, 4994.82113, tmax
10.11, 0.00, 0.0119, 0.0000, -9.2766e-07, 0.0105, 0.0000, 9.3879e-04, 0.0107, 0.0000, -1.8904e-04, 0.0122, 0.0000, 6.6072e-04, 0.0164, 0.0000, -5.5760e-03, 1.0000e+07, 5039.48318, tmax
10.47, 0.00, 0.0049, 0.0000, 1.5726e-04, 0.0046, 0.0000, 1.1321e-03, 0.0060, 0.0000, 1.6891e-03, 0.0091, 0.0000, 3.1914e-03, 0.0186, 0.0000, -3.9418e-04, 1.0000e+07, 5031.68680, tmax
9.29, 0.00, 0.0220, 0.0000, 8.0040e-05, 0.0217, 0.0000, 3.0891e-04, 0.0202, 0.0000, 7.5565e-04, 0.0187, 0.0000, 1.3406e-03, 0.0178, 0.0000, 1.3315e-03, 1.0000e+07, 5083.95240, tmax
13.97, 0.00, 0.0000, 0.0000, -2.2231e-05, 0.0001, 0.0001, 1.4962e-04, 0.0001, 0.0001, 2.2488e-03, 0.0169, 0.0169, -1.5867e-03, 0.0430, 0.0430, -5.7137e-02, 8.5381e+02, 0.42300, a>0.4R_H
11.13, 0.00, 0.0024, 0.0000, 1.1478e-04, 0.0029, 0.0000, 9.7672e-04, 0.0035, 0.0000, 4.8186e-05, 0.0084, 0.0000, 9.1846e-04, 0.0268, 0.0000, -2.2671e-03, 1.0000e+07, 5006.90207, tmax
10.74, 0.00, 0.0033, 0.0000, -2.1304e-05, 0.0035, 0.0000, 8.8627e-04, 0.0044, 0.0000, -2.6837e-06, 0.0085, 0.0000, -1.7577e-03, 0.0215, 0.0000, 1.5995e-03, 1.0000e+07, 5023.74659, tmax
12.98, 0.00, 0.0011, 0.0000, 1.2921e-04, 0.0016, 0.0000, 8.9275e-04, 0.0034, 0.0000, 1.5153e-03, 0.0147, 0.0000, 6.8725e-04, 0.0855, 0.0000, -2.8649e-03, 1.0000e+07, 4976.31635, tmax
6.16, 0.00, 0.0170, 0.0000, 5.0770e-04, 0.0174, 0.0000, 8.0738e-04, 0.0198, 0.0000, 2.3178e-03, 0.0170, 0.0000, 6.5884e-04, 0.0113, 0.0000, -1.8231e-03, 1.0000e+07, 5235.26458, tmax
9.04, 0.00, 0.0114, 0.0000, 2.4399e-04, 0.0108, 0.0000, 8.4045e-04, 0.0106, 0.0000, -7.1192e-04, 0.0101, 0.0000, 4.1021e-04, 0.0110, 0.0000, -8.3134e-04, 1.0000e+07, 5096.09850, tmax
13.72, 0.00, 0.0004, 0.0001, 4.8394e-06, 0.0007, 0.0003, -1.6671e-04, 0.0025, 0.0011, 3.9394e-04, 0.0177, 0.0014, 5.1609e-03, 0.1339, 0.0507, -1.2950e-02, 1.0246e+03, 0.52979, a>0.4R_H
11.26, 0.00, 0.0027, 0.0000, -8.9586e-05, 0.0033, 0.0000, 5.1593e-04, 0.0033, 0.0000, 3.3806e-04, 0.0084, 0.0000, -6.4770e-04, 0.0289, 0.0000, -1.4724e-02, 1.0000e+07, 5042.98060, tmax
12.04, 0.00, 0.0012, 0.0000, 3.4309e-05, 0.0017, 0.0000, -1.6586e-04, 0.0032, 0.0000, 1.0815e-03, 0.0102, 0.0000, 1.2890e-03, 0.0457, 0.0001, -1.6489e-02, 1.0000e+07, 5019.76216, tmax
11.16, 0.00, 0.0023, 0.0000, 3.0214e-05, 0.0029, 0.0000, -1.7803e-04, 0.0035, 0.0000, 4.1946e-04, 0.0084, 0.0000, -1.5492e-03, 0.0273, 0.0000, -2.5755e-03, 1.0000e+07, 5016.30084, tmax
13.90, 0.00, 0.0003, 0.0003, 6.4214e-06, 0.0005, 0.0005, -6.7808e-05, 0.0009, 0.0009, 1.2257e-03, 0.0172, 0.0172, -2.4799e-03, 0.0074, 0.0074, -1.5304e-02, 8.5381e+02, 0.44555, a>0.4R_H
10.52, 0.00, 0.0045, 0.0000, 3.0092e-05, 0.0043, 0.0000, 8.6281e-04, 0.0055, 0.0000, 8.4614e-04, 0.0089, 0.0000, 7.8765e-04, 0.0192, 0.0000, -6.3496e-03, 1.0000e+07, 5026.58161, tmax
12.29, 0.00, 0.0033, 0.0000, -9.0518e-05, 0.0020, 0.0000, 8.3849e-04, 0.0065, 0.0000, 1.4277e-03, 0.0110, 0.0000, 3.5984e-03, 0.0535, 0.0001, 2.1547e-03, 1.0000e+07, 4987.35152, tmax
10.64, 0.00, 0.0038, 0.0000, -9.8812e-05, 0.0039, 0.0000, 5.1404e-04, 0.0049, 0.0000, 2.5349e-05, 0.0084, 0.0000, -7.1994e-04, 0.0204, 0.0000, 8.4072e-04, 1.0000e+07, 5019.81860, tmax
11.80, 0.00, 0.0014, 0.0000, -8.3864e-05, 0.0019, 0.0000, 6.9331e-04, 0.0031, 0.0000, 1.4317e-03, 0.0095, 0.0000, 1.6622e-03, 0.0396, 0.0000, 1.2581e-05, 1.0000e+07, 4992.38984, tmax
9.41, 0.00, 0.3459, 0.0001, -1.3933e-02, 0.2830, 0.0002, -9.8097e-02, 0.3476, 0.0001, 2.5985e-01, 0.2655, 0.0001, 6.2860e-02, 0.2018, 0.0001, 2.8216e-02, 3.3851e+06, 1792.41893, collision
12.14, 0.00, 0.0012, 0.0000, -5.9451e-05, 0.0016, 0.0000, 3.1173e-04, 0.0032, 0.0000, 2.8271e-04, 0.0108, 0.0000, -8.8110e-04, 0.0493, 0.0000, -2.7979e-02, 1.0000e+07, 4980.29488, tmax
11.10, 0.00, 0.0024, 0.0000, -5.4481e-05, 0.0029, 0.0000, 2.8671e-04, 0.0035, 0.0000, 3.2532e-04, 0.0083, 0.0000, -1.9538e-03, 0.0261, 0.0000, 2.1566e-03, 1.0000e+07, 5012.26466, tmax
13.56, 0.00, 0.0004, 0.0001, -2.6003e-05, 0.0010, 0.0000, 3.3441e-05, 0.0031, 0.0001, 3.9575e-04, 0.0173, 0.0009, -2.2225e-03, 0.1206, 0.0015, 2.9463e-03, 4.4057e+03, 2.21263, a>0.4R_H
10.04, 0.00, 0.0132, 0.0000, -1.2022e-04, 0.0118, 0.0000, 4.1006e-04, 0.0120, 0.0000, -1.8502e-04, 0.0135, 0.0000, -3.7067e-04, 0.0162, 0.0000, 1.8498e-03, 1.0000e+07, 5045.93010, tmax
11.43, 0.00, 0.0022, 0.0000, 5.6217e-05, 0.0029, 0.0000, 8.4689e-04, 0.0035, 0.0000, 3.5016e-04, 0.0087, 0.0000, 1.9140e-05, 0.0316, 0.0000, -1.4877e-02, 1.0000e+07, 5004.32856, tmax
13.66, 0.00, 0.0003, 0.0003, -2.7551e-05, 0.0004, 0.0004, 1.8366e-04, 0.0020, 0.0020, 1.1932e-03, 0.0138, 0.0138, -1.4152e-03, 0.0366, 0.0366, -5.7638e-03, 8.5381e+02, 0.40132, a>0.4R_H
10.44, 0.00, 0.0051, 0.0000, 2.9977e-04, 0.0048, 0.0000, 8.0939e-04, 0.0062, 0.0000, 9.3056e-05, 0.0092, 0.0000, -1.9730e-03, 0.0184, 0.0000, 4.0568e-04, 1.0000e+07, 5027.49688, tmax
13.24, 0.00, 0.0019, 0.0000, -5.2513e-05, 0.0024, 0.0000, 3.3540e-04, 0.0040, 0.0000, 7.2512e-04, 0.0166, 0.0000, 5.2896e-03, 0.1029, 0.0001, -4.5842e-02, 1.0000e+07, 4960.51454, tmax
12.15, 0.00, 0.0012, 0.0000, -4.5596e-06, 0.0016, 0.0000, -3.0132e-05, 0.0032, 0.0000, 1.2083e-03, 0.0109, 0.0000, 1.9905e-04, 0.0494, 0.0000, -1.3732e-02, 1.0000e+07, 4998.14870, tmax
11.44, 0.00, 0.0022, 0.0000, -1.0326e-04, 0.0028, 0.0000, 8.0198e-04, 0.0034, 0.0000, 7.9664e-04, 0.0088, 0.0000, 4.0448e-05, 0.0319, 0.0000, 2.6316e-04, 1.0000e+07, 4995.85176, tmax
11.33, 0.00, 0.0040, 0.0000, -6.9246e-05, 0.0048, 0.0000, 4.5543e-04, 0.0035, 0.0000, 9.8054e-04, 0.0085, 0.0000, 7.2537e-05, 0.0300, 0.0000, -4.1892e-03, 1.0000e+07, 5006.28988, tmax
10.56, 0.00, 0.0043, 0.0000, -1.1829e-04, 0.0041, 0.0000, 8.1890e-04, 0.0053, 0.0000, -1.0943e-04, 0.0087, 0.0000, -4.0942e-04, 0.0194, 0.0000, 6.8870e-04, 1.0000e+07, 5023.08645, tmax
12.10, 0.00, 0.0012, 0.0000, -3.3430e-05, 0.0016, 0.0000, 2.0017e-04, 0.0032, 0.0000, 7.3603e-04, 0.0105, 0.0000, -1.2972e-03, 0.0484, 0.0000, -7.5865e-03, 1.0000e+07, 4982.64680, tmax
13.93, 0.00, 0.0001, 0.0001, -1.5229e-05, 0.0002, 0.0002, 2.0127e-04, 0.0023, 0.0023, 1.0687e-03, 0.0043, 0.0043, 6.1159e-03, 0.0542, 0.0542, -7.2692e-02, 8.5381e+02, 0.43407, a>0.4R_H
6.05, 0.00, 0.1367, 0.0002, -5.8435e-02, 0.1403, 0.0003, 6.6412e-02, 0.1194, 0.0002, 4.9147e-02, 0.1275, 0.0001, 1.1956e-02, 0.0917, 0.0001, 1.9788e-02, 7.2966e+05, 380.80487, collision
10.20, 0.00, 0.0086, 0.0000, 3.6265e-06, 0.0075, 0.0000, 9.2258e-04, 0.0091, 0.0000, 8.2947e-04, 0.0111, 0.0000, 8.2083e-05, 0.0167, 0.0000, -1.5636e-03, 1.0000e+07, 5049.34824, tmax
7.26, 0.00, 0.0064, 0.0000, 1.6321e-04, 0.0069, 0.0000, 1.8279e-03, 0.0068, 0.0000, 1.6417e-03, 0.0067, 0.0000, 6.7387e-04, 0.0060, 0.0000, 9.2808e-04, 1.0000e+07, 5166.40319, tmax
11.71, 0.00, 0.0019, 0.0000, -2.8230e-05, 0.0020, 0.0000, 3.3507e-05, 0.0039, 0.0000, 3.7477e-04, 0.0094, 0.0000, 1.0254e-03, 0.0374, 0.0000, -2.1487e-03, 1.0000e+07, 4998.73771, tmax
10.06, 0.00, 0.0126, 0.0000, 1.9816e-04, 0.0110, 0.0000, 9.5720e-04, 0.0116, 0.0000, 1.4637e-03, 0.0131, 0.0000, 1.8840e-04, 0.0165, 0.0000, -3.8433e-03, 1.0000e+07, 5049.27666, tmax
10.22, 0.00, 0.0081, 0.0000, 2.9094e-05, 0.0071, 0.0000, 7.5886e-04, 0.0085, 0.0000, 8.8767e-04, 0.0109, 0.0000, -3.4305e-04, 0.0167, 0.0000, -2.5338e-04, 1.0000e+07, 5044.58895, tmax
6.20, 0.00, 0.0183, 0.0000, 9.0270e-06, 0.0199, 0.0000, -5.3907e-05, 0.0204, 0.0000, 1.2235e-04, 0.0176, 0.0000, -4.6117e-04, 0.0104, 0.0000, 3.7259e-04, 1.0000e+07, 5230.57561, tmax
7.89, 0.00, 0.0060, 0.0000, 1.2467e-05, 0.0061, 0.0000, 9.8490e-04, 0.0064, 0.0000, -7.9189e-04, 0.0065, 0.0000, 9.8871e-04, 0.0067, 0.0000, -1.6165e-03, 1.0000e+07, 5138.13828, tmax
6.31, 0.00, 0.0139, 0.0000, -2.1741e-05, 0.0136, 0.0000, 7.5311e-04, 0.0149, 0.0000, 7.3223e-04, 0.0127, 0.0000, -1.3229e-03, 0.0086, 0.0000, 7.9491e-04, 1.0000e+07, 5219.78045, tmax
9.30, 0.00, 0.0301, 0.0000, 1.0823e-04, 0.0303, 0.0000, -2.4648e-04, 0.0235, 0.0000, 2.2568e-04, 0.0215, 0.0000, -1.7221e-04, 0.0170, 0.0000, 7.0206e-04, 1.0000e+07, 5087.66213, tmax
8.41, 0.00, 0.0072, 0.0000, -4.1072e-05, 0.0069, 0.0000, 1.0707e-04, 0.0068, 0.0000, 3.1070e-04, 0.0075, 0.0000, 1.1599e-04, 0.0076, 0.0000, 1.5119e-04, 1.0000e+07, 5123.71548, tmax
5.70, 0.00, 0.1744, 0.0007, -1.4437e-02, 0.1608, 0.0015, -2.1184e-02, 0.1572, 0.0004, 1.1079e-01, 0.1474, 0.0006, -5.0479e-02, 0.1481, 0.0010, 3.6178e-02, 2.5082e+05, 133.82840, collision
11.28, 0.00, 0.0029, 0.0000, 3.3662e-05, 0.0036, 0.0000, -1.1935e-04, 0.0033, 0.0000, 2.3629e-04, 0.0085, 0.0000, 1.6888e-03, 0.0291, 0.0000, -2.8576e-03, 1.0000e+07, 5003.80724, tmax
8.29, 0.00, 0.0067, 0.0000, -2.6562e-05, 0.0065, 0.0000, -9.1178e-06, 0.0067, 0.0000, 1.1872e-04, 0.0074, 0.0000, 7.3057e-04, 0.0072, 0.0000, -1.0509e-04, 1.0000e+07, 5133.32548, tmax
9.82, 0.00, 0.0374, 0.0000, 2.7382e-04, 0.0388, 0.0000, -5.2894e-08, 0.0365, 0.0000, 3.4303e-04, 0.0342, 0.0000, 5.5911e-05, 0.0277, 0.0000, -5.6078e-03, 1.0000e+07, 5052.49158, tmax
10.03, 0.00, 0.0135, 0.0000, -1.2644e-04, 0.0121, 0.0000, 3.2198e-04, 0.0121, 0.0000, 2.6193e-04, 0.0137, 0.0000, -1.4699e-04, 0.0163, 0.0000, -3.6890e-03, 1.0000e+07, 5049.10255, tmax
7.27, 0.00, 0.0064, 0.0000, 3.2535e-04, 0.0068, 0.0000, 7.1917e-04, 0.0069, 0.0000, 1.2755e-03, 0.0067, 0.0000, 1.5946e-03, 0.0060, 0.0000, -1.3016e-04, 1.0000e+07, 5166.73072, tmax
9.14, 0.00, 0.0163, 0.0000, -1.1637e-04, 0.0146, 0.0000, 1.0015e-03, 0.0162, 0.0000, 1.4637e-03, 0.0163, 0.0000, 1.9607e-03, 0.0162, 0.0000, -1.5893e-03, 1.0000e+07, 5082.17468, tmax
12.48, 0.00, 0.0011, 0.0000, -4.1592e-05, 0.0016, 0.0000, 9.6668e-04, 0.0032, 0.0000, 9.7146e-05, 0.0120, 0.0000, -2.7514e-03, 0.0610, 0.0000, -2.2596e-02, 1.0000e+07, 4994.73476, tmax
12.94, 0.00, 0.0011, 0.0000, -6.2503e-05, 0.0016, 0.0000, 5.3173e-04, 0.0033, 0.0000, -1.1788e-04, 0.0144, 0.0000, 2.7661e-03, 0.0832, 0.0001, -4.4158e-02, 1.0000e+07, 4969.51907, tmax
9.91, 0.00, 0.0218, 0.0000, -1.3370e-04, 0.0201, 0.0000, 1.7465e-04, 0.0172, 0.0000, 2.1959e-04, 0.0181, 0.0000, -2.7430e-04, 0.0184, 0.0000, -5.2024e-03, 1.0000e+07, 5052.30261, tmax
7.72, 0.00, 0.0060, 0.0000, 9.2513e-06, 0.0060, 0.0000, 2.4185e-04, 0.0064, 0.0000, 1.0830e-03, 0.0065, 0.0000, 8.0927e-04, 0.0061, 0.0000, 6.1122e-04, 1.0000e+07, 5149.35408, tmax
10.30, 0.00, 0.0068, 0.0000, 2.7305e-04, 0.0060, 0.0000, 9.0755e-04, 0.0075, 0.0000, -7.5557e-04, 0.0101, 0.0000, 5.7463e-04, 0.0172, 0.0000, -4.7790e-03, 1.0000e+07, 5031.07651, tmax
8.72, 0.00, 0.0083, 0.0000, 3.0292e-05, 0.0080, 0.0000, -5.4631e-05, 0.0082, 0.0000, 9.5548e-04, 0.0082, 0.0000, 7.3322e-04, 0.0089, 0.0000, -7.6556e-04, 1.0000e+07, 5096.62286, tmax
7.92, 0.00, 0.0061, 0.0000, -1.4576e-05, 0.0061, 0.0000, 3.4259e-05, 0.0063, 0.0000, 9.6227e-04, 0.0065, 0.0000, 8.3862e-04, 0.0068, 0.0000, 7.1344e-04, 1.0000e+07, 5135.15791, tmax
11.08, 0.00, 0.0024, 0.0000, 2.4163e-04, 0.0029, 0.0000, 1.0842e-03, 0.0036, 0.0000, 1.9403e-03, 0.0082, 0.0000, 5.1995e-05, 0.0261, 0.0000, -1.8895e-03, 1.0000e+07, 5003.23257, tmax
11.17, 0.00, 0.0024, 0.0000, 2.1588e-04, 0.0029, 0.0000, 9.2160e-04, 0.0033, 0.0000, 1.8682e-03, 0.0085, 0.0000, -5.8569e-04, 0.0274, 0.0000, -1.0799e-02, 1.0000e+07, 5004.27846, tmax
13.17, 0.00, 0.0013, 0.0000, 8.7588e-06, 0.0018, 0.0000, -2.6896e-04, 0.0034, 0.0000, 1.1607e-03, 0.0159, 0.0000, 3.0900e-03, 0.0974, 0.0000, -5.3531e-02, 1.0000e+07, 4954.97079, tmax
13.13, 0.00, 0.0012, 0.0000, 1.2828e-04, 0.0018, 0.0000, 9.3030e-04, 0.0034, 0.0000, 8.9785e-04, 0.0158, 0.0000, 7.7726e-05, 0.0941, 0.0001, -4.2823e-02, 1.0000e+07, 4957.34923, tmax
7.85, 0.00, 0.0060, 0.0000, -1.1485e-04, 0.0061, 0.0000, 5.7162e-04, 0.0065, 0.0000, 1.1838e-03, 0.0066, 0.0000, -1.2217e-03, 0.0064, 0.0000, -4.4911e-04, 1.0000e+07, 5136.99144, tmax
7.10, 0.00, 0.0465, 0.0000, 5.1636e-04, 0.0448, 0.0000, -1.5859e-03, 0.0425, 0.0000, 5.5314e-03, 0.0324, 0.0000, -3.7580e-03, 0.0352, 0.0000, 1.1866e-03, 1.0000e+07, 5182.12954, tmax
6.38, 0.00, 0.0656, 0.0000, -4.5483e-04, 0.0641, 0.0000, -3.7111e-03, 0.0502, 0.0000, 4.2900e-03, 0.0467, 0.0000, 3.9357e-03, 0.0316, 0.0000, 2.8109e-04, 1.0000e+07, 5220.61393, tmax
8.40, 0.00, 0.0069, 0.0000, -1.1880e-04, 0.0068, 0.0000, 1.2323e-03, 0.0068, 0.0000, 1.1242e-03, 0.0076, 0.0000, -1.9399e-03, 0.0075, 0.0000, -9.2420e-04, 1.0000e+07, 5106.55425, tmax
6.79, 0.00, 0.0083, 0.0000, 1.2559e-04, 0.0084, 0.0000, -1.7141e-04, 0.0089, 0.0000, 4.5940e-04, 0.0083, 0.0000, -8.4960e-04, 0.0064, 0.0000, 2.7602e-04, 1.0000e+07, 5187.64448, tmax
13.15, 0.00, 0.0013, 0.0000, -6.9721e-05, 0.0019, 0.0000, 5.1351e-04, 0.0035, 0.0000, 5.8178e-04, 0.0159, 0.0000, -3.5076e-03, 0.0962, 0.0001, -4.7195e-03, 1.0000e+07, 4951.76743, tmax
9.97, 0.00, 0.0167, 0.0000, -6.8519e-05, 0.0152, 0.0000, 2.0760e-04, 0.0137, 0.0000, 2.4083e-04, 0.0165, 0.0000, -1.0879e-03, 0.0176, 0.0000, -6.0405e-03, 1.0000e+07, 5038.10058, tmax
8.86, 0.00, 0.0092, 0.0000, -3.2270e-05, 0.0087, 0.0000, 1.0508e-04, 0.0089, 0.0000, 1.8165e-04, 0.0091, 0.0000, 1.2090e-03, 0.0093, 0.0000, -1.5104e-03, 1.0000e+07, 5093.02499, tmax
11.54, 0.00, 0.0017, 0.0000, -3.0776e-05, 0.0023, 0.0000, 2.7198e-04, 0.0034, 0.0000, 1.0587e-03, 0.0089, 0.0000, -6.8927e-04, 0.0338, 0.0000, -9.9480e-05, 1.0000e+07, 4988.01777, tmax
8.30, 0.00, 0.0067, 0.0000, -1.4046e-04, 0.0065, 0.0000, 7.8426e-04, 0.0067, 0.0000, -4.6998e-04, 0.0072, 0.0000, -1.5712e-04, 0.0072, 0.0000, 1.6937e-04, 1.0000e+07, 5111.27553, tmax
9.75, 0.00, 0.3264, 0.0002, -2.1810e-02, 0.2912, 0.0002, 5.8955e-02, 0.2871, 0.0003, 1.1847e-02, 0.1965, 0.0001, -3.5322e-03, 0.1885, 0.0000, 1.4245e-02, 5.9455e+06, 3156.69127, collision
12.06, 0.00, 0.0012, 0.0000, -6.2218e-05, 0.0017, 0.0000, 4.9132e-04, 0.0031, 0.0000, 9.9718e-04, 0.0105, 0.0000, -1.4293e-03, 0.0465, 0.0000, 1.3148e-03, 1.0000e+07, 4979.54518, tmax
11.85, 0.00, 0.0049, 0.0000, 3.2984e-05, 0.0047, 0.0000, 9.1051e-04, 0.0058, 0.0000, 6.7094e-04, 0.0095, 0.0000, -1.9684e-03, 0.0408, 0.0000, -1.5020e-02, 1.0000e+07, 4983.48295, tmax
12.40, 0.00, 0.0011, 0.0000, 9.8440e-05, 0.0015, 0.0000, 7.8806e-04, 0.0033, 0.0000, 1.2189e-03, 0.0116, 0.0000, 2.5727e-03, 0.0581, 0.0000, -1.6361e-02, 1.0000e+07, 5000.20101, tmax
13.26, 0.00, 0.0013, 0.0000, -4.1236e-05, 0.0019, 0.0000, 3.1254e-04, 0.0035, 0.0000, -4.1168e-04, 0.0173, 0.0000, 4.6100e-03, 0.1042, 0.0000, -1.5878e-02, 1.0000e+07, 4991.46977, tmax
6.66, 0.00, 0.0088, 0.0000, 2.7826e-05, 0.0092, 0.0000, 7.1712e-04, 0.0097, 0.0000, 2.7053e-03, 0.0090, 0.0000, 7.0466e-04, 0.0070, 0.0000, -1.0249e-04, 1.0000e+07, 5198.12997, tmax
13.61, 0.00, 0.0004, 0.0003, -6.0531e-05, 0.0007, 0.0003, 5.2782e-04, 0.0028, 0.0010, 1.7050e-03, 0.0138, 0.0073, -1.0580e-03, 0.1025, 0.0267, -3.5312e-03, 9.9043e+02, 0.51177, a>0.4R_H
7.46, 0.00, 0.0060, 0.0000, 7.4579e-05, 0.0062, 0.0000, -2.5741e-04, 0.0064, 0.0000, 2.3832e-04, 0.0068, 0.0000, 2.9772e-04, 0.0062, 0.0000, -6.2862e-04, 1.0000e+07, 5190.73219, tmax
13.74, 0.00, 0.0004, 0.0000, 1.7811e-05, 0.0007, 0.0003, -1.7840e-04, 0.0024, 0.0003, 5.6549e-04, 0.0157, 0.0061, -1.8471e-03, 0.1446, 0.0063, -1.2397e-02, 1.0929e+03, 0.54395, a>0.4R_H
10.59, 0.00, 0.0041, 0.0000, 6.5403e-06, 0.0040, 0.0000, -1.3930e-04, 0.0052, 0.0000, 2.7463e-04, 0.0087, 0.0000, 5.2672e-05, 0.0198, 0.0000, -1.0056e-02, 1.0000e+07, 5026.66964, tmax
9.83, 0.00, 0.0374, 0.0001, -1.0108e-04, 0.0392, 0.0000, 6.5649e-04, 0.0371, 0.0000, 3.7203e-04, 0.0369, 0.0000, -1.4451e-03, 0.0271, 0.0000, -1.7719e-03, 1.0000e+07, 5080.17486, tmax
11.07, 0.00, 0.0024, 0.0000, -6.0041e-05, 0.0029, 0.0000, 2.9915e-04, 0.0036, 0.0000, 2.9753e-04, 0.0085, 0.0000, 2.4086e-04, 0.0257, 0.0000, -1.3997e-02, 1.0000e+07, 5007.37793, tmax
10.38, 0.00, 0.0057, 0.0000, 2.7959e-04, 0.0051, 0.0000, 9.0977e-04, 0.0066, 0.0000, -4.2761e-04, 0.0097, 0.0000, -6.8636e-04, 0.0179, 0.0000, -8.9007e-03, 1.0000e+07, 5032.03439, tmax
12.25, 0.00, 0.0031, 0.0000, 1.3621e-04, 0.0029, 0.0000, 9.3235e-04, 0.0034, 0.0000, -4.8633e-04, 0.0142, 0.0000, -1.3377e-03, 0.0533, 0.0001, -2.1475e-02, 1.0000e+07, 4983.84880, tmax
13.10, 0.00, 0.0012, 0.0000, 6.5588e-05, 0.0018, 0.0000, 1.0157e-03, 0.0034, 0.0000, 2.0206e-03, 0.0155, 0.0000, 3.2843e-03, 0.0927, 0.0000, -7.8879e-03, 1.0000e+07, 4959.27990, tmax
8.79, 0.00, 0.0086, 0.0000, -1.3027e-04, 0.0084, 0.0000, 3.8778e-04, 0.0083, 0.0000, 1.3659e-03, 0.0086, 0.0000, 1.5105e-03, 0.0089, 0.0000, -7.0666e-04, 1.0000e+07, 5102.36476, tmax
8.26, 0.00, 0.0066, 0.0000, 2.0937e-04, 0.0065, 0.0000, 7.3039e-04, 0.0065, 0.0000, 2.5770e-04, 0.0072, 0.0000, -1.4963e-03, 0.0072, 0.0000, 6.9961e-05, 1.0000e+07, 5128.94850, tmax
6.90, 0.00, 0.0074, 0.0000, 2.5707e-04, 0.0076, 0.0000, 5.1559e-04, 0.0085, 0.0000, 1.0417e-03, 0.0079, 0.0000, 9.6413e-04, 0.0062, 0.0000, 2.5322e-04, 1.0000e+07, 5191.06533, tmax
7.50, 0.00, 0.0069, 0.0000, -2.0436e-04, 0.0070, 0.0000, 8.3462e-04, 0.0076, 0.0000, 7.9194e-04, 0.0073, 0.0000, -1.1541e-03, 0.0063, 0.0000, -8.3207e-04, 1.0000e+07, 5157.67481, tmax
12.74, 0.00, 0.0010, 0.0000, 5.8440e-06, 0.0015, 0.0000, -4.3708e-05, 0.0033, 0.0000, 6.3715e-04, 0.0140, 0.0000, -2.3233e-03, 0.0723, 0.0000, -4.0151e-02, 1.0000e+07, 4977.06802, tmax
12.05, 0.00, 0.0012, 0.0000, -7.9826e-05, 0.0017, 0.0000, 5.1634e-04, 0.0031, 0.0000, 1.9456e-04, 0.0103, 0.0000, 1.8020e-03, 0.0464, 0.0000, -2.6839e-02, 1.0000e+07, 4986.73562, tmax
