# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, eM4_max, eM4_min, dA4_over_A0, eM5_max, eM5_min, dA5_over_A0, t_end(PM), wall_time, fate
13.21, 0.00, 0.0024, 0.0000, 2.6708e-02, 0.0023, 0.0000, 6.1810e-04, 0.0035, 0.0000, 1.1453e-03, 0.0164, 0.0000, 3.0712e-03, 0.0998, 0.0001, -4.9206e-02, 1.0000e+07, 10053.70370, tmax
9.34, 0.00, 0.0591, 0.0000, 2.7491e-02, 0.0596, 0.0000, 2.0121e-03, 0.0531, 0.0000, -1.5510e-03, 0.0491, 0.0000, 6.1932e-03, 0.0444, 0.0000, -1.0863e-03, 1.0000e+07, 10180.06633, tmax
9.06, 0.00, 0.0121, 0.0000, 2.7700e-02, 0.0130, 0.0000, 1.1434e-03, 0.0125, 0.0000, 1.2315e-03, 0.0129, 0.0000, 2.5860e-04, 0.0129, 0.0000, -1.5263e-03, 1.0000e+07, 10189.16782, tmax
5.93, 0.00, 0.1785, 0.0013, -1.9320e-01, 0.2013, 0.0011, 7.1418e-01, 0.1664, 0.0006, -2.5264e-02, 0.2129, 0.0004, 4.5346e-01, 0.1409, 0.0004, -2.3683e-01, 7.9339e+04, 84.21849, collision
6.84, 0.00, 0.0343, 0.0000, 2.6139e-02, 0.0303, 0.0000, 3.6979e-03, 0.0320, 0.0000, 4.1887e-03, 0.0273, 0.0000, 6.1646e-04, 0.0245, 0.0000, -1.0700e-03, 1.0000e+07, 10319.17555, tmax
10.78, 0.00, 0.0066, 0.0000, 2.7463e-02, 0.0057, 0.0000, 1.1184e-03, 0.0060, 0.0000, 5.2837e-04, 0.0080, 0.0000, 8.0237e-04, 0.0219, 0.0000, -7.6527e-03, 1.0000e+07, 10114.39694, tmax
11.59, 0.00, 0.0098, 0.0000, 2.7206e-02, 0.0087, 0.0000, 2.2286e-03, 0.0086, 0.0000, -5.7257e-05, 0.0091, 0.0000, -3.6363e-04, 0.0348, 0.0000, -5.2757e-03, 1.0000e+07, 10147.33360, tmax
9.20, 0.00, 0.0181, 0.0000, 2.7428e-02, 0.0207, 0.0000, 2.5638e-03, 0.0190, 0.0000, 1.4492e-03, 0.0199, 0.0000, 3.4855e-04, 0.0160, 0.0000, 2.2998e-03, 1.0000e+07, 10164.96991, tmax
13.38, 0.00, 0.0022, 0.0000, 2.6764e-02, 0.0027, 0.0000, 1.5641e-03, 0.0037, 0.0000, 2.6713e-04, 0.0176, 0.0000, -3.0510e-03, 0.1132, 0.0000, -3.3851e-02, 1.0000e+07, 10036.36690, tmax
6.45, 0.00, 0.1937, 0.0000, -1.4991e-01, 0.3011, 0.0000, 5.6759e-01, 0.3040, 0.0000, 3.4492e-01, 0.4359, 0.0000, -3.5220e-01, 0.0845, 0.0000, 5.9325e-02, 4.0981e+06, 4274.78477, collision
13.30, 0.00, 0.0041, 0.0000, 2.6611e-02, 0.0040, 0.0000, 8.2191e-04, 0.0048, 0.0000, 2.9579e-04, 0.0171, 0.0000, -2.5026e-03, 0.1058, 0.0000, 9.0161e-05, 1.0000e+07, 10030.74301, tmax
8.60, 0.00, 0.0100, 0.0000, 2.7796e-02, 0.0105, 0.0000, 1.6460e-03, 0.0109, 0.0000, 6.2021e-04, 0.0105, 0.0000, -8.3750e-04, 0.0097, 0.0000, -1.0087e-03, 1.0000e+07, 10166.17761, tmax
10.01, 0.00, 0.6799, 0.0000, 1.3057e+00, 0.3705, 0.0000, -4.5451e-01, 0.3476, 0.0000, 1.0936e+00, 0.3344, 0.0000, -3.1632e-01, 0.0799, 0.0000, 4.6929e-03, 5.9314e+06, 6062.31662, collision
9.38, 0.00, 0.3388, 0.0001, -6.2677e-03, 0.3161, 0.0001, 4.6548e-01, 0.2520, 0.0000, -2.8636e-01, 0.1317, 0.0000, -5.5149e-03, 0.1096, 0.0001, 9.8474e-03, 3.9261e+06, 4033.95479, collision
10.83, 0.00, 0.0073, 0.0000, 2.7571e-02, 0.0067, 0.0000, 2.0357e-03, 0.0067, 0.0000, -4.1379e-04, 0.0079, 0.0000, 4.1333e-04, 0.0226, 0.0000, -1.0402e-02, 1.0000e+07, 10083.92052, tmax
7.53, 0.00, 0.1618, 0.0000, 7.7991e-03, 0.1479, 0.0000, -2.3590e-02, 0.2082, 0.0000, 6.4518e-01, 0.2391, 0.0000, -2.8602e-01, 0.1022, 0.0000, 3.3884e-02, 6.1416e+06, 6336.43748, collision
9.85, 0.00, 0.4200, 0.0000, 1.3874e-02, 0.4138, 0.0000, -1.3375e-01, 0.3992, 0.0000, 3.4236e-01, 0.4424, 0.0000, 2.1132e-01, 0.2367, 0.0001, -7.6804e-02, 3.5878e+06, 3743.00362, collision
13.95, 0.00, 0.0004, 0.0000, 7.2483e-06, 0.0007, 0.0002, 1.8715e-05, 0.0027, 0.0005, 1.0979e-03, 0.0190, 0.0028, -3.7048e-03, 0.1372, 0.0673, -7.5313e-02, 1.0587e+03, 1.07898, a>0.4R_H
7.25, 0.00, 0.2591, 0.0000, 9.5039e-03, 0.2721, 0.0000, -1.4308e-01, 0.3851, 0.0000, 4.0485e-01, 0.1656, 0.0001, -3.6264e-02, 0.1320, 0.0000, 1.0364e-02, 4.6807e+05, 492.85943, collision
10.06, 0.00, 0.3165, 0.0000, 3.6556e-01, 0.3363, 0.0000, -2.7264e-01, 0.3695, 0.0000, -4.6716e-03, 0.2357, 0.0000, 1.0383e-02, 0.0811, 0.0000, -8.1820e-03, 6.8180e+06, 6947.46871, collision
12.74, 0.00, 0.3848, 0.0000, 1.8407e-01, 0.3930, 0.0000, -1.8939e-01, 0.3679, 0.0000, 1.4814e-05, 0.0263, 0.0000, -5.2230e-03, 0.0725, 0.0001, -1.1289e-02, 4.7859e+06, 4990.21721, collision
12.10, 0.00, 0.0030, 0.0000, 2.7258e-02, 0.0040, 0.0000, 1.0830e-03, 0.0046, 0.0000, 1.4786e-03, 0.0105, 0.0000, -9.1530e-04, 0.0479, 0.0000, 4.2851e-04, 1.0000e+07, 10046.56941, tmax
6.43, 0.00, 0.2193, 0.0001, -2.0520e-02, 0.4575, 0.0001, -2.0982e-01, 0.4650, 0.0001, 5.9939e-01, 0.1846, 0.0001, 1.2187e-01, 0.1140, 0.0000, 3.0125e-02, 1.3527e+06, 1417.72644, collision
13.41, 0.00, 0.0110, 0.0000, 2.6417e-02, 0.0100, 0.0000, 1.1842e-03, 0.0094, 0.0000, 1.6812e-03, 0.0183, 0.0000, 2.8580e-04, 0.1155, 0.0001, -2.6799e-02, 1.0000e+07, 10022.15481, tmax
8.83, 0.00, 0.0147, 0.0000, 2.7283e-02, 0.0145, 0.0000, 3.1122e-03, 0.0142, 0.0000, 2.7503e-04, 0.0134, 0.0000, -2.6440e-04, 0.0128, 0.0000, -3.5442e-03, 1.0000e+07, 10134.53522, tmax
7.17, 0.00, 0.2680, 0.0003, -9.1073e-02, 0.3506, 0.0018, 1.5538e-01, 0.2255, 0.0006, 3.5986e-02, 0.1643, 0.0007, 6.0237e-02, 0.1547, 0.0012, 3.9379e-03, 1.3561e+05, 146.42371, collision
7.09, 0.00, 0.1492, 0.0001, -1.8545e-02, 0.1708, 0.0005, 1.0131e-02, 0.2297, 0.0002, 4.6020e-01, 0.2376, 0.0001, -2.9194e-01, 0.1979, 0.0001, 7.6365e-02, 2.1555e+05, 229.42570, collision
8.49, 0.00, 0.0144, 0.0000, 2.7399e-02, 0.0142, 0.0000, 2.5733e-03, 0.0137, 0.0000, 5.5975e-04, 0.0132, 0.0000, -1.6334e-04, 0.0128, 0.0000, -1.8108e-03, 1.0000e+07, 10165.85179, tmax
8.13, 0.00, 0.2023, 0.0000, 1.8981e-02, 0.1914, 0.0000, -3.7755e-02, 0.1964, 0.0000, 8.9806e-02, 0.1647, 0.0000, 2.8968e-02, 0.0621, 0.0000, 2.3492e-03, 8.0461e+06, 8220.32915, collision
11.10, 0.00, 0.0051, 0.0000, 2.7187e-02, 0.0047, 0.0000, 1.8255e-03, 0.0051, 0.0000, 6.6429e-04, 0.0082, 0.0000, -1.8029e-03, 0.0262, 0.0000, -7.3633e-03, 1.0000e+07, 10046.91769, tmax
6.21, 0.00, 0.1726, 0.0000, -7.6452e-03, 0.1658, 0.0000, 3.4236e-01, 0.2010, 0.0000, 4.7027e-01, 0.1801, 0.0000, -4.3773e-01, 0.1564, 0.0000, 3.8234e-03, 4.9574e+06, 5136.71660, collision
6.25, 0.00, 0.2843, 0.0000, -1.1705e-01, 0.2315, 0.0000, 1.8478e-01, 0.2205, 0.0000, 3.0980e-02, 0.1439, 0.0000, 9.2649e-02, 0.1975, 0.0000, 3.2608e-02, 8.0956e+06, 8403.13546, collision
5.92, 0.00, 0.2458, 0.0001, -1.0394e-01, 0.2990, 0.0001, 5.0309e-01, 0.3516, 0.0002, -1.8184e-01, 0.1591, 0.0003, 4.9572e-02, 0.0900, 0.0008, -2.7748e-02, 2.7025e+05, 284.34336, collision
8.38, 0.00, 0.0165, 0.0000, 2.7091e-02, 0.0158, 0.0000, 3.3558e-03, 0.0142, 0.0000, 1.2550e-03, 0.0143, 0.0000, -1.0373e-03, 0.0144, 0.0000, -3.2340e-03, 1.0000e+07, 10214.24598, tmax
11.22, 0.00, 0.0115, 0.0000, 2.6885e-02, 0.0121, 0.0000, 2.4089e-03, 0.0112, 0.0000, 7.9102e-04, 0.0105, 0.0000, -1.9443e-03, 0.0283, 0.0000, -9.5149e-03, 1.0000e+07, 10043.96586, tmax
12.50, 0.00, 0.0029, 0.0000, 2.6952e-02, 0.0028, 0.0000, 6.5577e-04, 0.0038, 0.0000, 7.0906e-04, 0.0122, 0.0000, -1.6542e-03, 0.0619, 0.0001, -3.1566e-02, 1.0000e+07, 10040.45410, tmax
6.13, 0.00, 0.2343, 0.0001, -1.1229e-01, 0.3453, 0.0001, 1.3397e-01, 0.3232, 0.0000, -1.8190e-03, 0.1678, 0.0000, 2.3156e-01, 0.1089, 0.0000, -2.1759e-02, 2.3651e+06, 2460.72752, collision
12.98, 0.00, 0.2093, 0.0000, 2.3734e-02, 0.2031, 0.0000, 6.8033e-03, 0.1674, 0.0000, -3.7483e-05, 0.0168, 0.0000, -3.5128e-03, 0.0857, 0.0001, -3.9809e-02, 1.0000e+07, 10051.12326, tmax
6.59, 0.00, 0.2243, 0.0001, 1.1096e-01, 0.1906, 0.0000, -1.8199e-01, 0.3917, 0.0002, 2.7462e-01, 0.4499, 0.0000, -1.7617e-01, 0.2808, 0.0000, 2.0554e-01, 7.7894e+05, 822.04627, collision
6.80, 0.00, 0.2006, 0.0000, 6.0623e-02, 0.1861, 0.0000, -6.1627e-02, 0.1043, 0.0000, 4.5750e-02, 0.0768, 0.0000, -3.4085e-04, 0.0723, 0.0000, 2.2819e-03, 5.7386e+06, 5923.53802, collision
12.96, 0.00, 0.4563, 0.0000, -2.5879e-02, 0.4898, 0.0000, 2.6998e-01, 0.4611, 0.0000, -1.2813e-01, 0.0357, 0.0000, -7.2166e-04, 0.0845, 0.0001, -7.4421e-03, 9.7867e+06, 9930.86969, collision
13.23, 0.00, 0.0019, 0.0000, 2.6870e-02, 0.0021, 0.0000, 1.3073e-03, 0.0035, 0.0000, 8.0695e-04, 0.0164, 0.0000, -1.5209e-03, 0.1008, 0.0000, -1.0530e-02, 1.0000e+07, 9988.67436, tmax
11.76, 0.00, 0.0029, 0.0000, 2.7709e-02, 0.0035, 0.0000, 6.9401e-04, 0.0042, 0.0000, -1.1718e-04, 0.0095, 0.0000, -2.3174e-03, 0.0385, 0.0000, -3.0013e-03, 1.0000e+07, 10015.78838, tmax
13.25, 0.00, 0.0026, 0.0000, 2.6635e-02, 0.0024, 0.0000, 1.9183e-03, 0.0036, 0.0000, 2.4496e-03, 0.0170, 0.0000, -2.4180e-03, 0.1037, 0.0001, -5.3266e-02, 1.0000e+07, 9983.75419, tmax
11.58, 0.00, 0.0091, 0.0000, 2.6747e-02, 0.0091, 0.0000, 2.0357e-03, 0.0084, 0.0000, 3.7397e-04, 0.0091, 0.0000, -4.1025e-04, 0.0349, 0.0000, -1.8661e-02, 1.0000e+07, 10022.27069, tmax
12.07, 0.00, 0.0019, 0.0000, 2.6661e-02, 0.0024, 0.0000, 1.3560e-03, 0.0032, 0.0000, 1.3729e-03, 0.0105, 0.0000, -4.2521e-04, 0.0470, 0.0000, -2.5493e-02, 1.0000e+07, 10020.09285, tmax
11.46, 0.00, 0.0071, 0.0000, 2.7189e-02, 0.0075, 0.0000, 1.7943e-03, 0.0066, 0.0000, 2.6341e-04, 0.0092, 0.0000, 1.0654e-03, 0.0324, 0.0000, -3.1049e-03, 1.0000e+07, 10047.48836, tmax
9.53, 0.00, 0.4080, 0.0007, -7.5104e-02, 0.3019, 0.0013, 1.1701e-01, 0.2566, 0.0011, 1.0689e-01, 0.2477, 0.0002, 1.5783e-02, 0.2741, 0.0022, 2.7809e-02, 3.1338e+05, 368.41348, collision
13.40, 0.00, 0.0064, 0.0000, 2.6571e-02, 0.0069, 0.0000, 1.3116e-03, 0.0067, 0.0000, 1.1434e-03, 0.0179, 0.0000, -1.8289e-03, 0.1150, 0.0001, -2.0853e-02, 1.0000e+07, 9980.72264, tmax
13.10, 0.00, 0.0017, 0.0000, 2.6738e-02, 0.0027, 0.0000, 1.4819e-03, 0.0035, 0.0000, -5.9577e-05, 0.0154, 0.0000, -3.0472e-03, 0.0923, 0.0001, -5.3292e-03, 1.0000e+07, 10003.05031, tmax
10.73, 0.00, 0.0064, 0.0000, 2.7439e-02, 0.0058, 0.0000, 2.0730e-03, 0.0061, 0.0000, 7.2991e-04, 0.0079, 0.0000, -3.2889e-04, 0.0213, 0.0000, -5.7478e-03, 1.0000e+07, 10063.27063, tmax
8.96, 0.00, 0.0152, 0.0000, 2.7493e-02, 0.0156, 0.0000, 1.9842e-03, 0.0151, 0.0000, 8.4071e-04, 0.0150, 0.0000, -3.3524e-04, 0.0123, 0.0000, -2.3714e-04, 1.0000e+07, 10131.49671, tmax
13.88, 0.00, 0.0002, 0.0002, -6.2799e-05, 0.0005, 0.0005, 5.3572e-04, 0.0021, 0.0021, 8.1452e-04, 0.0197, 0.0197, 6.7806e-03, 0.0238, 0.0238, 5.2346e-04, 8.5381e+02, 0.86811, a>0.4R_H
9.01, 0.00, 0.0224, 0.0000, 2.7269e-02, 0.0226, 0.0000, 2.4947e-03, 0.0205, 0.0000, 7.4843e-04, 0.0183, 0.0000, -2.3820e-04, 0.0189, 0.0000, -1.2816e-05, 1.0000e+07, 10146.33055, tmax
10.13, 0.00, 0.3465, 0.0000, -1.6526e-02, 0.3197, 0.0000, 1.2133e-01, 0.3166, 0.0000, 2.7110e-02, 0.1960, 0.0000, -1.4644e-02, 0.0285, 0.0000, -6.2637e-03, 8.8123e+06, 8958.26646, collision
12.44, 0.00, 0.0044, 0.0000, 2.7136e-02, 0.0069, 0.0000, 1.6284e-03, 0.0078, 0.0000, 3.0817e-04, 0.0117, 0.0000, 3.6393e-03, 0.0597, 0.0000, -2.2317e-02, 1.0000e+07, 10038.09882, tmax
8.29, 0.00, 0.0174, 0.0000, 2.7176e-02, 0.0182, 0.0000, 4.4853e-03, 0.0132, 0.0000, 8.5140e-04, 0.0107, 0.0000, -1.3284e-03, 0.0099, 0.0000, -1.5430e-03, 1.0000e+07, 10151.19325, tmax
8.27, 0.00, 0.0249, 0.0000, 2.7610e-02, 0.0252, 0.0000, 3.5124e-03, 0.0223, 0.0000, 2.1131e-03, 0.0201, 0.0000, 7.2708e-04, 0.0203, 0.0000, -4.0305e-03, 1.0000e+07, 10160.49843, tmax
5.07, 0.00, 0.1858, 0.0001, 7.4269e-02, 0.2526, 0.0000, -1.4091e-01, 0.1514, 0.0001, 2.0484e-01, 0.2018, 0.0001, -1.1784e-01, 0.1546, 0.0002, 1.1583e-01, 5.2762e+04, 56.04342, collision
7.69, 0.00, 0.2655, 0.0000, 6.2493e-03, 0.2411, 0.0002, 4.8577e-01, 0.2801, 0.0001, -3.6259e-01, 0.2822, 0.0002, 4.8456e-01, 0.2483, 0.0001, -1.4416e-01, 3.5891e+05, 383.42444, collision
7.04, 0.00, 0.0218, 0.0000, 2.8344e-02, 0.0210, 0.0000, 4.9200e-03, 0.0172, 0.0000, 1.6063e-03, 0.0171, 0.0000, -1.2148e-03, 0.0157, 0.0000, 1.2706e-03, 1.0000e+07, 10215.07611, tmax
12.09, 0.00, 0.0021, 0.0000, 2.7464e-02, 0.0028, 0.0000, 1.2387e-03, 0.0040, 0.0000, -2.1957e-04, 0.0104, 0.0000, 5.9105e-04, 0.0478, 0.0000, -1.1866e-02, 1.0000e+07, 10013.73561, tmax
11.36, 0.00, 0.0102, 0.0000, 2.6950e-02, 0.0105, 0.0000, 2.1320e-03, 0.0107, 0.0000, 1.6705e-03, 0.0085, 0.0000, 1.7874e-03, 0.0304, 0.0000, -1.2487e-02, 1.0000e+07, 10045.44187, tmax
6.66, 0.00, 0.1888, 0.0000, 2.4849e-02, 0.2026, 0.0000, -7.7869e-02, 0.2318, 0.0000, 1.1058e+00, 0.1248, 0.0000, -2.0268e-01, 0.2953, 0.0000, -2.9022e-01, 2.9690e+06, 3081.02829, collision
7.00, 0.00, 0.0341, 0.0000, 2.8480e-02, 0.0338, 0.0000, 1.7827e-03, 0.0312, 0.0000, 3.6997e-03, 0.0242, 0.0000, 1.3563e-03, 0.0235, 0.0000, 9.7353e-06, 1.0000e+07, 10221.33044, tmax
11.79, 0.00, 0.0053, 0.0000, 2.6471e-02, 0.0054, 0.0000, 2.7590e-03, 0.0058, 0.0000, 5.6834e-04, 0.0097, 0.0000, 4.4314e-04, 0.0391, 0.0000, -2.1832e-02, 1.0000e+07, 10021.56452, tmax
5.67, 0.00, 0.1615, 0.0012, 2.7736e-02, 0.1919, 0.0010, -1.2110e-01, 0.3070, 0.0003, 4.5736e-01, 0.3333, 0.0013, -1.7795e-01, 0.1506, 0.0010, 3.4860e-02, 6.7845e+04, 73.40653, collision
7.03, 0.00, 0.0360, 0.0000, 2.5078e-02, 0.0320, 0.0000, 8.4822e-03, 0.0309, 0.0000, 1.5339e-04, 0.0283, 0.0000, -1.9649e-03, 0.0257, 0.0000, 8.7762e-04, 1.0000e+07, 10248.43621, tmax
10.30, 0.00, 0.0184, 0.0000, 2.7380e-02, 0.0190, 0.0000, 1.6239e-03, 0.0143, 0.0000, 8.0288e-04, 0.0125, 0.0000, -9.4093e-04, 0.0170, 0.0000, 1.0753e-03, 1.0000e+07, 10047.78556, tmax
12.14, 0.00, 0.0017, 0.0000, 2.7455e-02, 0.0019, 0.0000, 1.1137e-03, 0.0030, 0.0000, -5.0410e-05, 0.0108, 0.0000, 3.0667e-03, 0.0489, 0.0000, -1.1223e-02, 1.0000e+07, 10006.79741, tmax
11.64, 0.00, 0.0071, 0.0000, 2.7119e-02, 0.0072, 0.0000, 2.2113e-03, 0.0070, 0.0000, -7.5669e-04, 0.0091, 0.0000, -8.5092e-04, 0.0359, 0.0000, -4.4715e-03, 1.0000e+07, 10054.98871, tmax
12.75, 0.00, 0.2186, 0.0000, 3.1830e-02, 0.3053, 0.0000, 9.5342e-04, 0.1720, 0.0000, -4.6092e-03, 0.0222, 0.0000, 3.5216e-03, 0.0725, 0.0001, -4.0657e-02, 1.0000e+07, 10454.57505, tmax
9.84, 0.00, 0.3091, 0.0001, 2.4938e-01, 0.3370, 0.0001, -2.1649e-01, 0.2030, 0.0000, -1.0882e-02, 0.1572, 0.0000, 1.4354e-03, 0.0814, 0.0001, -2.0175e-02, 2.0858e+06, 2154.32627, collision
7.27, 0.00, 0.1552, 0.0000, 6.8763e-02, 0.1552, 0.0000, -1.3145e-01, 0.2370, 0.0000, 7.5140e-02, 0.1868, 0.0000, 8.7416e-02, 0.0907, 0.0000, 1.9069e-02, 1.1898e+06, 1238.51885, collision
9.00, 0.00, 0.0121, 0.0000, 2.7640e-02, 0.0132, 0.0000, 2.0503e-03, 0.0125, 0.0000, 6.7093e-04, 0.0125, 0.0000, 1.0979e-03, 0.0125, 0.0000, -2.1408e-03, 1.0000e+07, 10161.85712, tmax
11.90, 0.00, 0.0034, 0.0000, 2.7534e-02, 0.0038, 0.0000, 1.1225e-04, 0.0042, 0.0000, 6.7403e-04, 0.0098, 0.0000, -9.5290e-04, 0.0422, 0.0000, -2.0250e-03, 1.0000e+07, 10018.71266, tmax
8.97, 0.00, 0.0129, 0.0000, 2.7188e-02, 0.0136, 0.0000, 3.1935e-03, 0.0149, 0.0000, 9.9965e-04, 0.0167, 0.0000, 3.1015e-04, 0.0159, 0.0000, -6.8863e-04, 1.0000e+07, 10105.55826, tmax
6.61, 0.00, 0.2153, 0.0000, 2.3177e-01, 0.1975, 0.0000, -2.3411e-01, 0.1754, 0.0000, 1.0847e-01, 0.1567, 0.0001, 7.6517e-03, 0.0938, 0.0000, -5.6092e-03, 8.6162e+05, 900.87011, collision
11.37, 0.00, 0.0097, 0.0000, 2.6845e-02, 0.0106, 0.0000, 2.7312e-03, 0.0104, 0.0000, 6.7989e-06, 0.0097, 0.0000, 1.2231e-04, 0.0307, 0.0000, -1.5025e-02, 1.0000e+07, 10029.64187, tmax
5.87, 0.00, 0.2636, 0.0005, -5.7464e-02, 0.2315, 0.0006, 8.0591e-03, 0.1966, 0.0004, 9.2561e-02, 0.1041, 0.0008, 1.2960e-03, 0.1709, 0.0005, 6.8990e-02, 9.1480e+04, 96.36100, collision
8.03, 0.00, 0.0327, 0.0000, 2.6188e-02, 0.0302, 0.0000, 5.6686e-03, 0.0269, 0.0000, -9.6013e-04, 0.0227, 0.0000, -4.1877e-05, 0.0220, 0.0000, 9.7224e-04, 1.0000e+07, 10173.02857, tmax
6.67, 0.00, 0.1946, 0.0000, -1.6187e-02, 0.2687, 0.0000, -7.3734e-02, 0.2399, 0.0000, 1.8286e-01, 0.1589, 0.0000, 2.7042e-02, 0.0820, 0.0000, 2.2312e-02, 2.8505e+06, 2972.99517, collision
8.36, 0.00, 0.0162, 0.0000, 2.7668e-02, 0.0140, 0.0000, 4.5565e-03, 0.0128, 0.0000, 9.1596e-04, 0.0132, 0.0000, -1.7430e-03, 0.0117, 0.0000, -2.3342e-03, 1.0000e+07, 10159.56492, tmax
10.89, 0.00, 0.0071, 0.0000, 2.7548e-02, 0.0056, 0.0000, 1.9396e-03, 0.0062, 0.0000, -1.8991e-04, 0.0079, 0.0000, 1.4047e-03, 0.0232, 0.0000, -7.5401e-03, 1.0000e+07, 10056.06483, tmax
12.46, 0.00, 0.0017, 0.0000, 2.6976e-02, 0.0021, 0.0000, 7.2981e-04, 0.0032, 0.0000, 3.9673e-04, 0.0119, 0.0000, 3.1324e-03, 0.0601, 0.0000, -2.2327e-02, 1.0000e+07, 10019.21967, tmax
12.56, 0.00, 0.3054, 0.0001, 3.2018e-01, 0.3665, 0.0001, -3.2153e-01, 0.3420, 0.0001, 1.3351e-01, 0.0629, 0.0001, 1.1064e-02, 0.0670, 0.0001, -1.5232e-02, 1.5891e+06, 1713.97261, collision
11.75, 0.00, 0.0028, 0.0000, 2.7403e-02, 0.0040, 0.0000, 1.0344e-03, 0.0042, 0.0000, 1.9856e-03, 0.0094, 0.0000, -8.9834e-04, 0.0382, 0.0000, -1.7203e-02, 1.0000e+07, 10002.79030, tmax
7.68, 0.00, 0.2215, 0.0000, 6.6660e-02, 0.2049, 0.0001, -6.1585e-02, 0.2378, 0.0001, -4.8896e-02, 0.1742, 0.0000, 5.2983e-02, 0.1702, 0.0001, 4.1878e-02, 2.0663e+05, 219.32196, collision
6.81, 0.00, 0.1282, 0.0000, -6.4407e-03, 0.1408, 0.0000, -3.1029e-02, 0.2072, 0.0000, -2.8022e-02, 0.1470, 0.0000, 2.9270e-01, 0.0996, 0.0000, 1.2959e-03, 6.8190e+06, 7013.77526, collision
13.04, 0.00, 0.0275, 0.0000, 2.6480e-02, 0.0226, 0.0000, 1.1184e-03, 0.0141, 0.0000, 4.8428e-04, 0.0152, 0.0000, 3.3783e-03, 0.0886, 0.0001, -1.1065e-02, 1.0000e+07, 9975.56892, tmax
9.48, 0.00, 0.4033, 0.0012, 3.4904e-01, 0.3752, 0.0011, -2.9190e-01, 0.2974, 0.0007, 2.3534e-02, 0.2000, 0.0019, 7.4012e-02, 0.1978, 0.0002, -8.1153e-03, 4.1128e+05, 461.14028, collision
11.65, 0.00, 0.0069, 0.0000, 2.7141e-02, 0.0059, 0.0000, 1.1526e-03, 0.0051, 0.0000, 1.1627e-03, 0.0093, 0.0000, -1.2335e-03, 0.0361, 0.0000, -1.7411e-02, 1.0000e+07, 9999.32333, tmax
5.80, 0.00, 0.1863, 0.0012, 1.7749e-03, 0.1540, 0.0006, -1.5180e-02, 0.1800, 0.0018, -6.8540e-03, 0.2066, 0.0008, -5.2601e-02, 0.1239, 0.0006, 2.1218e-01, 9.2768e+04, 98.41260, collision
7.67, 0.00, 0.2317, 0.0000, -1.3304e-02, 0.2552, 0.0000, -9.9264e-02, 0.3355, 0.0001, 2.1202e-01, 0.1685, 0.0000, 5.1259e-02, 0.1234, 0.0000, 2.8902e-02, 6.4447e+05, 675.40732, collision
9.40, 0.00, 0.2600, 0.0001, -4.4741e-02, 0.2610, 0.0002, 4.2001e-01, 0.2318, 0.0001, -1.9180e-01, 0.1595, 0.0000, 3.7304e-02, 0.1497, 0.0001, -9.0133e-03, 2.2010e+06, 2330.45923, collision
6.20, 0.00, 0.1581, 0.0000, -1.3666e-02, 0.1845, 0.0000, -2.3405e-02, 0.2522, 0.0000, 2.2279e-01, 0.1434, 0.0000, -1.1321e-01, 0.0830, 0.0000, 3.3619e-02, 3.0552e+06, 3175.86564, collision
6.18, 0.00, 0.1612, 0.0000, 7.2223e-03, 0.1563, 0.0000, -1.9725e-02, 0.1555, 0.0000, -1.7916e-02, 0.1649, 0.0000, 3.3949e-01, 0.1719, 0.0000, -1.5828e-01, 3.9327e+06, 4087.47463, collision
8.87, 0.00, 0.0131, 0.0000, 2.7521e-02, 0.0131, 0.0000, 2.9262e-03, 0.0124, 0.0000, 3.6671e-04, 0.0134, 0.0000, -3.3352e-04, 0.0117, 0.0000, 2.8784e-04, 1.0000e+07, 10089.62663, tmax
7.87, 0.00, 0.2235, 0.0000, -7.2809e-02, 0.2536, 0.0000, 1.3140e-01, 0.1915, 0.0000, 7.9684e-02, 0.1713, 0.0000, -7.4744e-03, 0.0797, 0.0000, 4.5468e-03, 2.3366e+06, 2424.50822, collision
12.72, 0.00, 0.4588, 0.0000, 5.1369e-01, 0.4359, 0.0000, -4.0131e-01, 0.3345, 0.0000, 5.3459e-02, 0.0954, 0.0000, 2.9302e-02, 0.0854, 0.0001, -9.0566e-03, 5.7019e+06, 5963.35668, collision
6.70, 0.00, 0.2310, 0.0000, -1.3940e-01, 0.2364, 0.0000, 3.3836e-01, 0.2351, 0.0000, 3.9087e-02, 0.2812, 0.0000, 9.7020e-02, 0.2408, 0.0000, 4.1222e-02, 3.2920e+06, 3430.38873, collision
10.55, 0.00, 0.0089, 0.0000, 2.7354e-02, 0.0069, 0.0000, 2.1690e-03, 0.0065, 0.0000, -1.3473e-04, 0.0085, 0.0000, -8.4199e-04, 0.0193, 0.0000, -8.9801e-03, 1.0000e+07, 10032.40648, tmax
8.98, 0.00, 0.0113, 0.0000, 2.7798e-02, 0.0117, 0.0000, 2.6655e-03, 0.0114, 0.0000, 1.8061e-03, 0.0117, 0.0000, -6.2720e-04, 0.0108, 0.0000, -1.4219e-03, 1.0000e+07, 10080.94206, tmax
