# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, t_end(PM), wall_time, fate
8.37, 0.00, 0.0058, 0.0000, 3.0092e-04, 0.0161, 0.0000, 1.5497e-02, 0.0576, 0.0000, 3.7655e-03, 1.0000e+07, 3162.78724, tmax
9.81, 0.00, 0.0014, 0.0002, 1.2621e-04, 0.0143, 0.0015, 1.7059e-02, 0.2180, 0.0228, 9.9899e-02, 3.3470e+03, 1.05159, a>0.4R_H
6.81, 0.00, 0.0103, 0.0000, -7.3146e-05, 0.0178, 0.0000, 1.3466e-03, 0.0301, 0.0000, 1.4397e-02, 1.0000e+07, 3187.73407, tmax
5.14, 0.00, 0.0141, 0.0000, 4.8673e-04, 0.0220, 0.0000, -1.2359e-04, 0.0245, 0.0000, 2.7699e-03, 1.0000e+07, 3279.07723, tmax
3.65, 0.00, 0.0000, 1.0000, -3.0195e-01, 0.0000, 1.0000, 1.1764e+00, 0.0000, 1.0000, -1.0217e+01, 1.2770e+02, 0.05087, collision
6.39, 0.00, 0.0079, 0.0000, 1.7653e-04, 0.0162, 0.0000, -8.8610e-04, 0.0279, 0.0000, 1.1585e-02, 1.0000e+07, 3204.64022, tmax
5.66, 0.00, 0.0091, 0.0000, -1.9357e-04, 0.0173, 0.0000, 2.4473e-03, 0.0249, 0.0000, 8.7864e-03, 1.0000e+07, 3237.99248, tmax
6.31, 0.00, 0.0075, 0.0000, -3.8754e-04, 0.0166, 0.0000, 4.7837e-03, 0.0270, 0.0000, 1.4439e-03, 1.0000e+07, 3218.48962, tmax
5.73, 0.00, 0.0086, 0.0000, -5.6375e-04, 0.0169, 0.0000, 1.1615e-02, 0.0252, 0.0000, -2.3653e-03, 1.0000e+07, 3234.75148, tmax
10.76, 0.00, 0.0004, 0.0004, -6.0531e-05, 0.0073, 0.0073, 6.9297e-03, 191506.3545, 1.0000, -1.0008e+00, 8.5381e+02, 0.26923, a<0
5.18, 0.00, 0.0136, 0.0000, -2.6667e-05, 0.0209, 0.0000, 4.0346e-05, 0.0243, 0.0000, -7.8744e-04, 1.0000e+07, 3259.85531, tmax
10.90, 0.00, 0.0174, 0.0174, -1.5528e-02, 0.0114, 0.0114, 9.9413e-03, 83300.4781, 1.0000, -1.0014e+00, 8.5381e+02, 0.27192, a<0
7.66, 0.00, 0.0149, 0.0000, 1.1976e-04, 0.0212, 0.0000, -2.4981e-03, 0.0398, 0.0000, 1.0929e-02, 1.0000e+07, 3238.21479, tmax
9.87, 0.00, 0.0003, 0.0003, -1.0740e-04, 0.0116, 0.0116, 1.0730e-02, 0.1500, 0.1500, 8.3322e-02, 8.5381e+02, 0.26855, a>0.4R_H
5.74, 0.00, 0.0086, 0.0000, 1.4713e-03, 0.0167, 0.0000, 1.4044e-02, 0.0253, 0.0000, -1.1203e-02, 1.0000e+07, 3232.38819, tmax
8.03, 0.00, 0.0068, 0.0000, -1.6759e-04, 0.0170, 0.0000, 1.1332e-02, 0.0475, 0.0000, -3.2779e-03, 1.0000e+07, 3180.93609, tmax
6.95, 0.00, 0.0092, 0.0000, 4.5907e-04, 0.0170, 0.0000, 1.4178e-02, 0.0313, 0.0000, -1.2095e-02, 1.0000e+07, 3185.21149, tmax
5.82, 0.00, 0.0083, 0.0000, 3.0460e-04, 0.0165, 0.0000, 1.3438e-02, 0.0254, 0.0000, -1.0460e-02, 1.0000e+07, 3244.78975, tmax
3.82, 0.00, 0.2913, 0.0612, 3.3045e-01, 0.3356, 0.0639, -1.4612e-01, 0.1433, 0.0369, 2.0071e-01, 1.7772e+03, 0.69916, collision
8.76, 0.00, 0.0056, 0.0000, 5.6275e-06, 0.0159, 0.0000, -8.2325e-04, 0.0750, 0.0000, 1.1428e-02, 1.0000e+07, 3155.93303, tmax
6.98, 0.00, 0.0092, 0.0000, -3.6861e-04, 0.0168, 0.0000, 6.8005e-03, 0.0318, 0.0000, 1.4207e-02, 1.0000e+07, 3202.51658, tmax
6.26, 0.00, 0.0087, 0.0000, 4.9686e-04, 0.0158, 0.0000, 1.3012e-02, 0.0276, 0.0000, 1.3043e-02, 1.0000e+07, 3216.00419, tmax
9.06, 0.00, 0.0054, 0.0000, 5.0542e-05, 0.0161, 0.0000, 1.4920e-02, 0.0973, 0.0000, 4.7076e-02, 1.0000e+07, 3168.74351, tmax
9.57, 0.00, 0.0046, 0.0000, -1.1426e-04, 0.0164, 0.0000, 5.4976e-03, 0.1722, 0.0003, 2.7865e-02, 1.0000e+07, 3152.93741, tmax
4.11, 0.00, 0.2795, 0.0014, 3.0461e-01, 0.2544, 0.0011, -1.7424e-01, 0.1854, 0.0002, 2.8114e-02, 1.4241e+05, 49.46639, collision
10.02, 0.00, 0.0002, 0.0002, -9.3631e-06, 0.0109, 0.0109, 1.3977e-02, 0.1920, 0.1920, 1.0469e-01, 8.5381e+02, 0.28788, a>0.4R_H
7.25, 0.00, 0.0088, 0.0000, 1.8157e-04, 0.0157, 0.0000, 1.4304e-02, 0.0347, 0.0000, 2.5405e-02, 1.0000e+07, 3200.10736, tmax
4.13, 0.00, 0.2530, 0.0024, -1.8026e-01, 0.2414, 0.0016, 8.2927e-01, 0.2190, 0.0005, 1.0940e-01, 1.0950e+05, 38.84724, collision
5.11, 0.00, 0.0146, 0.0000, -4.7054e-04, 0.0225, 0.0000, 1.2040e-02, 0.0244, 0.0000, -9.7339e-03, 1.0000e+07, 3273.74107, tmax
9.24, 0.00, 0.0052, 0.0000, -3.3473e-05, 0.0162, 0.0000, 1.3464e-02, 0.1167, 0.0004, 3.1272e-03, 1.0000e+07, 3181.38601, tmax
8.17, 0.00, 0.0062, 0.0000, 3.4462e-04, 0.0164, 0.0000, 1.5507e-02, 0.0511, 0.0001, 2.8900e-02, 1.0000e+07, 3172.59542, tmax
10.40, 0.00, 0.0012, 0.0012, -1.7626e-04, 0.0082, 0.0082, 7.4267e-03, 0.4051, 0.4051, 4.1100e-02, 8.5381e+02, 0.26633, a>0.4R_H
10.62, 0.00, 0.0003, 0.0003, -5.2439e-05, 0.0128, 0.0128, 4.8290e-04, 237427.1943, 1.0000, -1.0008e+00, 8.5381e+02, 0.26596, a<0
3.63, 0.00, 0.0000, 1.0000, 3.5134e+00, 0.0000, 1.0000, -5.1194e-01, 0.0000, 1.0000, 1.7436e-01, 6.5885e+02, 0.24995, collision
4.88, 0.00, 0.0242, 0.0000, 2.3374e-03, 0.0296, 0.0000, 1.1327e-02, 0.0256, 0.0000, 5.5833e-03, 1.0000e+07, 3271.62782, tmax
5.38, 0.00, 0.0114, 0.0000, 4.3968e-04, 0.0191, 0.0000, -2.3557e-03, 0.0245, 0.0000, 6.7082e-03, 1.0000e+07, 3263.54959, tmax
5.81, 0.00, 0.0083, 0.0000, -4.9631e-04, 0.0168, 0.0000, 4.5482e-03, 0.0256, 0.0000, 1.8530e-02, 1.0000e+07, 3238.89651, tmax
5.60, 0.00, 0.0095, 0.0000, 3.4864e-04, 0.0176, 0.0000, -1.6938e-03, 0.0250, 0.0000, 3.9231e-03, 1.0000e+07, 3246.45607, tmax
4.06, 0.00, 0.2335, 0.0034, 7.8186e-01, 0.2486, 0.0003, 8.1577e-01, 0.3004, 0.0008, -6.0441e-01, 5.8338e+04, 20.73215, collision
6.27, 0.00, 0.0058, 0.0000, 5.8937e-04, 0.0162, 0.0000, 1.3437e-02, 0.0276, 0.0000, -2.7836e-03, 1.0000e+07, 3223.24575, tmax
5.69, 0.00, 0.0089, 0.0000, -1.9062e-04, 0.0172, 0.0000, 1.1464e-02, 0.0250, 0.0000, 1.7586e-02, 1.0000e+07, 3231.33621, tmax
9.03, 0.00, 0.0054, 0.0000, -1.5185e-04, 0.0161, 0.0000, 7.5271e-03, 0.0942, 0.0000, 4.6952e-02, 1.0000e+07, 3153.27631, tmax
6.91, 0.00, 0.0092, 0.0000, 1.0153e-05, 0.0171, 0.0000, 1.2886e-02, 0.0314, 0.0000, -9.8236e-03, 1.0000e+07, 3199.82959, tmax
7.99, 0.00, 0.0071, 0.0000, -2.0895e-04, 0.0173, 0.0000, 5.1848e-03, 0.0465, 0.0000, -2.0033e-03, 1.0000e+07, 3174.70102, tmax
8.32, 0.00, 0.0059, 0.0000, 1.7090e-04, 0.0162, 0.0000, 1.4575e-02, 0.0559, 0.0000, 7.5813e-03, 1.0000e+07, 3170.17604, tmax
8.78, 0.00, 0.0056, 0.0000, -1.8134e-04, 0.0159, 0.0000, 7.1108e-03, 0.0762, 0.0000, 3.3116e-02, 1.0000e+07, 3163.76961, tmax
5.24, 0.00, 0.0130, 0.0000, 3.7858e-04, 0.0208, 0.0000, -2.9890e-03, 0.0243, 0.0000, 7.2894e-03, 1.0000e+07, 3257.17435, tmax
9.19, 0.00, 0.0121, 0.0000, 1.9470e-04, 0.0205, 0.0000, 1.6341e-02, 0.1100, 0.0001, 4.5701e-03, 1.0000e+07, 3168.14380, tmax
8.85, 0.00, 0.0055, 0.0000, -1.1850e-04, 0.0159, 0.0000, 3.9314e-03, 0.0813, 0.0001, 2.6525e-02, 1.0000e+07, 3165.61303, tmax
7.48, 0.00, 0.0097, 0.0000, 1.5779e-04, 0.0157, 0.0000, -1.9227e-03, 0.0372, 0.0000, 5.8262e-03, 1.0000e+07, 3178.61432, tmax
5.09, 0.00, 0.0151, 0.0000, -6.8835e-04, 0.0227, 0.0000, 1.1817e-02, 0.0244, 0.0000, -8.4064e-03, 1.0000e+07, 3276.35024, tmax
10.82, 0.00, 0.0046, 0.0046, -1.4612e-03, 0.0195, 0.0195, 2.4183e-02, 163360.2216, 1.0000, -1.0009e+00, 8.5381e+02, 0.26744, a<0
4.50, 0.00, 0.0411, 0.0001, 2.1055e-03, 0.0466, 0.0000, 1.3305e-02, 0.0263, 0.0000, -8.9487e-03, 1.0000e+07, 3301.49309, tmax
9.80, 0.00, 0.0019, 0.0002, 9.2058e-05, 0.0143, 0.0002, 1.6447e-02, 0.2326, 0.0309, 1.0388e-01, 4.7472e+03, 1.49348, a>0.4R_H
5.30, 0.00, 0.0121, 0.0000, 2.1094e-03, 0.0201, 0.0000, 1.4262e-02, 0.0245, 0.0000, 2.1625e-02, 1.0000e+07, 3266.22907, tmax
4.90, 0.00, 0.0191, 0.0000, -1.0735e-03, 0.0270, 0.0000, 9.5698e-03, 0.0248, 0.0000, 7.0972e-06, 1.0000e+07, 3275.84581, tmax
10.49, 0.00, 0.0001, 0.0001, 3.1081e-05, 0.0123, 0.0123, 1.5640e-02, 144721.8101, 1.0000, -1.0011e+00, 8.5381e+02, 0.26580, a<0
8.19, 0.00, 0.0061, 0.0000, -8.7107e-05, 0.0162, 0.0000, 1.6253e-03, 0.0514, 0.0001, 3.9990e-04, 1.0000e+07, 3169.84055, tmax
4.55, 0.00, 0.0363, 0.0000, -1.0812e-03, 0.0422, 0.0001, 1.1779e-02, 0.0262, 0.0000, 8.7492e-03, 1.0000e+07, 3288.85162, tmax
4.68, 0.00, 0.0282, 0.0000, -1.2013e-03, 0.0346, 0.0000, 7.1443e-03, 0.0252, 0.0000, -2.9262e-03, 1.0000e+07, 3291.32964, tmax
7.96, 0.00, 0.0074, 0.0000, -7.0344e-05, 0.0173, 0.0000, 1.2652e-02, 0.0454, 0.0000, -1.0828e-02, 1.0000e+07, 3164.47850, tmax
8.55, 0.00, 0.0057, 0.0000, -1.2321e-04, 0.0160, 0.0000, 3.4125e-03, 0.0644, 0.0001, -1.3924e-03, 1.0000e+07, 3169.56818, tmax
10.85, 0.00, 0.0036, 0.0036, -2.4272e-03, 0.0198, 0.0198, 1.0325e-02, 137236.3572, 1.0000, -1.0010e+00, 8.5381e+02, 0.26874, a<0
6.52, 0.00, 0.0082, 0.0000, 2.1958e-04, 0.0166, 0.0000, -2.6679e-03, 0.0284, 0.0000, 3.9483e-03, 1.0000e+07, 3197.54968, tmax
4.29, 0.00, 0.2671, 0.0004, 7.0366e-01, 0.2635, 0.0002, -3.9973e-01, 0.3097, 0.0004, 3.1963e-01, 5.2963e+05, 182.58272, collision
5.42, 0.00, 0.0112, 0.0000, 5.5094e-04, 0.0187, 0.0000, 1.2112e-02, 0.0242, 0.0000, 1.6004e-02, 1.0000e+07, 3255.95613, tmax
5.39, 0.00, 0.0112, 0.0000, -4.3946e-04, 0.0190, 0.0000, 1.1109e-02, 0.0245, 0.0000, -4.1288e-03, 1.0000e+07, 3255.93277, tmax
9.49, 0.00, 0.0048, 0.0000, -1.2385e-04, 0.0166, 0.0000, 6.7404e-03, 0.1550, 0.0002, 3.0797e-02, 1.0000e+07, 3156.82832, tmax
5.70, 0.00, 0.0088, 0.0000, -5.0771e-04, 0.0170, 0.0000, 4.7027e-03, 0.0252, 0.0000, -1.3956e-03, 1.0000e+07, 3236.44987, tmax
5.44, 0.00, 0.0277, 0.0000, -7.0513e-04, 0.0312, 0.0000, 1.1400e-02, 0.0305, 0.0000, -8.7106e-03, 1.0000e+07, 3259.61216, tmax
9.82, 0.00, 0.0008, 0.0002, -7.6398e-05, 0.0129, 0.0010, 1.2350e-02, 0.2406, 0.0419, 1.0083e-01, 1.7418e+03, 0.54804, a>0.4R_H
4.80, 0.00, 0.0228, 0.0000, 1.6802e-03, 0.0299, 0.0000, 1.3078e-02, 0.0247, 0.0000, 1.8457e-02, 1.0000e+07, 3283.64656, tmax
6.01, 0.00, 0.0076, 0.0000, -3.6064e-05, 0.0160, 0.0000, 5.3679e-04, 0.0263, 0.0000, 1.4260e-02, 1.0000e+07, 3217.14486, tmax
8.79, 0.00, 0.0056, 0.0000, -1.2105e-05, 0.0160, 0.0000, 1.4271e-04, 0.0774, 0.0001, 1.0219e-02, 1.0000e+07, 3154.67599, tmax
5.59, 0.00, 0.0108, 0.0000, 5.9221e-05, 0.0186, 0.0000, -4.0087e-04, 0.0254, 0.0000, 6.1188e-04, 1.0000e+07, 3239.60795, tmax
6.03, 0.00, 0.0074, 0.0000, 5.7998e-04, 0.0158, 0.0000, 1.2868e-02, 0.0262, 0.0000, 1.9498e-02, 1.0000e+07, 3237.68860, tmax
8.56, 0.00, 0.0057, 0.0000, -7.8037e-05, 0.0160, 0.0000, 1.3165e-02, 0.0647, 0.0001, 4.0747e-02, 1.0000e+07, 3155.25432, tmax
3.55, 0.00, 0.0000, 1.0000, 2.6824e-01, 0.0000, 1.0000, 7.3142e-04, 0.0000, 1.0000, 8.9076e-02, 3.3078e+01, 0.01701, collision
6.88, 0.00, 0.0092, 0.0000, 2.2911e-04, 0.0170, 0.0000, -1.9682e-03, 0.0309, 0.0000, 8.6645e-03, 1.0000e+07, 3185.88390, tmax
6.57, 0.00, 0.0083, 0.0000, 8.4679e-04, 0.0168, 0.0000, 1.4278e-02, 0.0288, 0.0000, -1.0444e-02, 1.0000e+07, 3190.52894, tmax
9.09, 0.00, 0.0054, 0.0000, -1.1047e-04, 0.0160, 0.0000, 3.7778e-03, 0.1004, 0.0001, 3.2198e-02, 1.0000e+07, 3148.24687, tmax
8.10, 0.00, 0.0064, 0.0000, -2.7661e-05, 0.0167, 0.0000, 1.3081e-02, 0.0491, 0.0000, 2.1006e-02, 1.0000e+07, 3158.34432, tmax
10.70, 0.00, 0.0003, 0.0003, -4.1907e-05, 0.0136, 0.0136, 1.3204e-02, 216029.0807, 1.0000, -1.0008e+00, 8.5381e+02, 0.29877, a<0
9.13, 0.00, 0.0053, 0.0000, 2.2843e-05, 0.0161, 0.0000, -1.0336e-03, 0.1026, 0.0002, 2.3384e-02, 1.0000e+07, 3152.37948, tmax
10.42, 0.00, 0.0010, 0.0010, -9.1778e-05, 0.0093, 0.0093, 2.1019e-03, 214571.1582, 1.0000, -1.0009e+00, 8.5381e+02, 0.26607, a<0
9.56, 0.00, 0.0046, 0.0000, -1.0517e-04, 0.0164, 0.0000, 9.0054e-03, 0.1693, 0.0002, 4.8458e-02, 1.0000e+07, 3147.16709, tmax
6.86, 0.00, 0.0092, 0.0000, 2.4393e-04, 0.0169, 0.0000, -1.4183e-03, 0.0310, 0.0000, 6.2254e-03, 1.0000e+07, 3186.50507, tmax
9.00, 0.00, 0.0055, 0.0000, -2.3933e-05, 0.0161, 0.0000, 2.0739e-04, 0.0921, 0.0001, 1.7793e-02, 1.0000e+07, 3150.06366, tmax
10.78, 0.00, 0.0029, 0.0029, -3.1687e-05, 0.0773, 0.0773, -2.9778e-02, 171978.2241, 1.0000, -1.0009e+00, 8.5381e+02, 0.26557, a<0
6.97, 0.00, 0.0092, 0.0000, -1.9219e-04, 0.0170, 0.0000, 1.1680e-02, 0.0319, 0.0000, 9.6969e-03, 1.0000e+07, 3183.76255, tmax
10.58, 0.00, 0.0004, 0.0004, -4.3102e-06, 0.0095, 0.0095, -2.6583e-03, 224416.0361, 1.0000, -1.0008e+00, 8.5381e+02, 0.26934, a<0
8.13, 0.00, 0.0063, 0.0000, 5.7078e-05, 0.0163, 0.0000, -1.2305e-03, 0.0500, 0.0000, 1.4637e-02, 1.0000e+07, 3162.63632, tmax
5.86, 0.00, 0.0082, 0.0000, -5.8064e-04, 0.0166, 0.0000, 7.4722e-03, 0.0257, 0.0000, -5.3556e-03, 1.0000e+07, 3220.06397, tmax
3.74, 0.00, 0.0000, 1.0000, 4.1829e-02, 0.0000, 1.0000, 1.4561e-01, 0.0000, 1.0000, 7.3483e-02, 7.6603e+01, 0.02786, collision
6.65, 0.00, 0.0086, 0.0000, -4.5755e-04, 0.0168, 0.0000, 1.0030e-02, 0.0291, 0.0000, 5.6268e-03, 1.0000e+07, 3184.75863, tmax
7.00, 0.00, 0.0092, 0.0000, -3.7630e-04, 0.0166, 0.0000, 1.0381e-02, 0.0318, 0.0000, 4.8995e-03, 1.0000e+07, 3230.13493, tmax
10.75, 0.00, 0.0002, 0.0002, 8.5962e-06, 0.0166, 0.0166, -8.8002e-03, 195540.7115, 1.0000, -1.0008e+00, 8.5381e+02, 0.26707, a<0
8.65, 0.00, 0.0056, 0.0000, 4.0276e-05, 0.0160, 0.0000, 1.4319e-02, 0.0693, 0.0001, 8.8936e-03, 1.0000e+07, 3155.93849, tmax
7.23, 0.00, 0.0089, 0.0000, 6.2887e-04, 0.0157, 0.0000, 1.4861e-02, 0.0342, 0.0000, -1.0687e-02, 1.0000e+07, 3182.84771, tmax
5.61, 0.00, 0.0094, 0.0000, -3.1780e-04, 0.0175, 0.0000, 3.3396e-03, 0.0248, 0.0000, 4.9718e-03, 1.0000e+07, 3237.60489, tmax
10.43, 0.00, 0.0028, 0.0028, -1.0786e-03, 0.0286, 0.0286, 2.2587e-04, 222565.4255, 1.0000, -1.0009e+00, 8.5381e+02, 0.26601, a<0
10.84, 0.00, 0.0037, 0.0037, 2.3161e-03, 0.0028, 0.0028, 5.1584e-03, 176016.1157, 1.0000, -1.0009e+00, 8.5381e+02, 0.26552, a<0
9.78, 0.00, 0.0040, 0.0000, 2.3992e-05, 0.0169, 0.0000, -2.7292e-03, 0.2436, 0.0004, 2.4713e-02, 1.0000e+07, 3151.15666, tmax
8.34, 0.00, 0.0059, 0.0000, -1.8608e-04, 0.0162, 0.0000, 5.5173e-03, 0.0563, 0.0000, -1.6460e-03, 1.0000e+07, 3155.60704, tmax
10.66, 0.00, 0.0004, 0.0004, -5.3148e-06, 0.0195, 0.0195, 1.8512e-02, 225256.6425, 1.0000, -1.0008e+00, 8.5381e+02, 0.28849, a<0
3.92, 0.00, 0.2555, 0.0069, -3.9160e-02, 0.2573, 0.0033, 2.6079e-01, 0.2278, 0.0049, -8.1894e-03, 3.5406e+04, 13.22122, collision
3.96, 0.00, 0.2866, 0.0028, -1.7883e-01, 0.2998, 0.0016, 9.0528e-01, 0.2237, 0.0009, 8.3693e-02, 2.3170e+05, 86.61164, collision
7.87, 0.00, 0.0086, 0.0000, -2.5880e-04, 0.0185, 0.0000, 9.5181e-03, 0.0439, 0.0000, 1.8891e-02, 1.0000e+07, 3162.92338, tmax
4.35, 0.00, 0.0590, 0.0001, 6.8733e-04, 0.0618, 0.0001, -2.9013e-03, 0.0266, 0.0000, 6.0124e-03, 1.0000e+07, 3306.41193, tmax
6.14, 0.00, 0.4656, 0.0007, -3.4332e-01, 0.8392, 0.0003, 6.9144e+01, 0.3327, 0.0001, 4.3941e-01, 9.0549e+05, 310.90953, d<R_roche
3.69, 0.00, 0.0000, 1.0000, -2.9129e-02, 0.0000, 1.0000, 1.3147e-01, 0.0000, 1.0000, 1.6737e-01, 4.8377e+01, 0.02428, collision
5.52, 0.00, 0.0103, 0.0000, -3.9566e-04, 0.0182, 0.0000, 5.0815e-03, 0.0247, 0.0000, 8.1550e-03, 1.0000e+07, 3238.38770, tmax
5.96, 0.00, 0.0077, 0.0000, 5.7800e-05, 0.0162, 0.0000, -1.1719e-03, 0.0258, 0.0000, 1.1875e-02, 1.0000e+07, 3219.73962, tmax
5.92, 0.00, 0.0078, 0.0000, 1.8247e-04, 0.0161, 0.0000, -4.3144e-04, 0.0258, 0.0000, 4.1368e-03, 1.0000e+07, 3218.32374, tmax
4.54, 0.00, 0.0365, 0.0000, -1.6295e-03, 0.0428, 0.0000, 1.1487e-02, 0.0260, 0.0000, 1.8232e-02, 1.0000e+07, 3292.25905, tmax
10.83, 0.00, 0.0047, 0.0047, -1.8665e-03, 0.0121, 0.0121, 1.8990e-02, 161203.7002, 1.0000, -1.0009e+00, 8.5381e+02, 0.26662, a<0
10.60, 0.00, 0.0004, 0.0004, -7.0559e-05, 0.0101, 0.0101, 3.0607e-03, 236488.3485, 1.0000, -1.0008e+00, 8.5381e+02, 0.26538, a<0
5.49, 0.00, 0.0107, 0.0000, -5.3972e-04, 0.0185, 0.0000, 4.8547e-03, 0.0250, 0.0000, 1.8606e-02, 1.0000e+07, 3242.43223, tmax
11.00, 0.00, 0.0002, 0.0002, 3.6480e-05, 0.0155, 0.0155, 1.7117e-02, 140633.9958, 1.0000, -1.0009e+00, 8.5381e+02, 0.26708, a<0
5.17, 0.00, 0.0135, 0.0000, -2.6824e-04, 0.0213, 0.0000, 1.1765e-02, 0.0243, 0.0000, 9.3977e-04, 1.0000e+07, 3260.13440, tmax
6.51, 0.00, 0.0082, 0.0000, -5.1931e-04, 0.0166, 0.0000, 8.9625e-03, 0.0283, 0.0000, 1.7507e-02, 1.0000e+07, 3192.27216, tmax
5.46, 0.00, 0.0125, 0.0000, 6.0585e-04, 0.0194, 0.0000, 1.3461e-02, 0.0249, 0.0000, -6.5264e-03, 1.0000e+07, 3247.70523, tmax
7.54, 0.00, 0.0107, 0.0000, -1.0690e-04, 0.0172, 0.0000, 1.1604e-03, 0.0381, 0.0000, 2.1393e-02, 1.0000e+07, 3168.67636, tmax
8.64, 0.00, 0.0056, 0.0000, -1.1700e-05, 0.0161, 0.0000, 8.0546e-04, 0.0689, 0.0001, 1.7913e-02, 1.0000e+07, 3157.21689, tmax
6.28, 0.00, 0.0052, 0.0000, -5.5022e-05, 0.0158, 0.0000, 2.3417e-04, 0.0275, 0.0000, 1.3432e-02, 1.0000e+07, 3209.81793, tmax
6.33, 0.00, 0.0074, 0.0000, -2.5763e-04, 0.0158, 0.0000, 1.2349e-02, 0.0273, 0.0000, -9.7545e-04, 1.0000e+07, 3205.73707, tmax
10.29, 0.00, 0.0001, 0.0001, 9.5993e-05, 0.0764, 0.0764, -6.0986e-02, 1.3623, 1.0000, -7.2520e+00, 8.5381e+02, 0.26660, a<0
9.91, 0.00, 0.0003, 0.0003, 2.7918e-05, 0.0107, 0.0107, -2.6990e-03, 0.0968, 0.0968, 6.3909e-02, 8.5381e+02, 0.26523, a>0.4R_H
6.07, 0.00, 0.0078, 0.0000, 2.1868e-04, 0.0160, 0.0000, -2.5789e-03, 0.0272, 0.0000, 4.0977e-03, 1.0000e+07, 3236.49936, tmax
10.79, 0.00, 0.0009, 0.0009, -4.1852e-05, 0.0550, 0.0550, 2.9097e-02, 191778.7560, 1.0000, -1.0008e+00, 8.5381e+02, 0.26622, a<0
9.43, 0.00, 0.0049, 0.0000, -2.7812e-05, 0.0164, 0.0000, 1.0871e-03, 0.1437, 0.0004, 4.3155e-02, 1.0000e+07, 3150.08970, tmax
6.71, 0.00, 0.0089, 0.0000, -2.4839e-04, 0.0170, 0.0000, 3.0666e-03, 0.0298, 0.0000, 1.5482e-02, 1.0000e+07, 3189.71074, tmax
3.87, 0.00, 0.0000, 1.0000, 3.0184e-01, 0.0000, 1.0000, -1.9815e-01, 0.0000, 1.0000, 6.6893e-02, 8.3569e+02, 0.30671, collision
10.15, 0.00, 0.0006, 0.0006, -8.2684e-05, 0.0098, 0.0098, 1.0648e-02, 0.1418, 0.1418, 1.1163e-01, 8.5381e+02, 0.26616, a>0.4R_H
4.45, 0.00, 0.0495, 0.0000, -1.1127e-03, 0.0542, 0.0000, 5.5984e-03, 0.0279, 0.0000, -3.4196e-03, 1.0000e+07, 3297.91633, tmax
4.39, 0.00, 0.0784, 0.0001, -1.1610e-03, 0.0747, 0.0001, -1.9503e-03, 0.0283, 0.0000, 7.8035e-03, 1.0000e+07, 3318.56186, tmax
6.93, 0.00, 0.0092, 0.0000, 6.3657e-05, 0.0171, 0.0000, -7.3595e-04, 0.0313, 0.0000, 1.3748e-02, 1.0000e+07, 3181.71981, tmax
9.44, 0.00, 0.0049, 0.0000, -4.7572e-05, 0.0163, 0.0000, 1.0406e-03, 0.1454, 0.0002, -3.4314e-03, 1.0000e+07, 3156.01049, tmax
6.21, 0.00, 0.4759, 0.0006, -2.1696e-01, 0.4126, 0.0006, 1.2387e+00, 0.5113, 0.0006, 2.4187e+00, 9.7370e+05, 345.80374, collision
10.28, 0.00, 0.0009, 0.0009, -3.3272e-05, 0.0484, 0.0484, -1.2455e-02, 12.4905, 1.0000, -1.2802e+00, 8.5381e+02, 0.26588, a<0
7.62, 0.00, 0.0294, 0.0000, -3.0087e-04, 0.0312, 0.0000, 8.5184e-03, 0.0453, 0.0000, -9.4743e-03, 1.0000e+07, 3184.18441, tmax
9.25, 0.00, 0.0053, 0.0000, -5.2616e-05, 0.0162, 0.0000, 1.3806e-03, 0.1177, 0.0001, 3.3192e-02, 1.0000e+07, 3151.36900, tmax
8.21, 0.00, 0.0061, 0.0000, -1.5668e-04, 0.0164, 0.0000, 1.1629e-02, 0.0523, 0.0000, 8.0687e-03, 1.0000e+07, 3162.90588, tmax
4.20, 0.00, 0.2452, 0.0006, -2.4607e+00, 0.3034, 0.0004, -6.4069e-01, 0.1791, 0.0005, 1.5054e-01, 2.7273e+05, 94.51708, collision
8.14, 0.00, 0.0063, 0.0000, -2.1744e-04, 0.0165, 0.0000, 1.0099e-02, 0.0501, 0.0000, -1.5804e-03, 1.0000e+07, 3159.04372, tmax
7.93, 0.00, 0.0077, 0.0000, -7.4422e-05, 0.0176, 0.0000, 9.2899e-04, 0.0450, 0.0001, 2.1313e-02, 1.0000e+07, 3163.62189, tmax
8.83, 0.00, 0.0056, 0.0000, -1.4241e-04, 0.0161, 0.0000, 5.3004e-03, 0.0801, 0.0001, 1.6089e-02, 1.0000e+07, 3153.20705, tmax
7.63, 0.00, 0.0141, 0.0000, 5.2491e-05, 0.0199, 0.0000, -1.1781e-03, 0.0393, 0.0000, 7.0150e-04, 1.0000e+07, 3169.81460, tmax
10.04, 0.00, 0.0004, 0.0004, 2.6809e-05, 0.0112, 0.0112, -2.6632e-03, 0.2212, 0.2212, 3.4158e-02, 8.5381e+02, 0.26588, a>0.4R_H
4.91, 0.00, 0.0191, 0.0000, -8.9160e-04, 0.0266, 0.0000, 1.2909e-02, 0.0246, 0.0000, 2.0435e-02, 1.0000e+07, 3262.22857, tmax
6.48, 0.00, 0.0081, 0.0000, -4.4688e-04, 0.0165, 0.0000, 7.3496e-03, 0.0282, 0.0000, -4.1926e-03, 1.0000e+07, 3194.78369, tmax
