# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, t_end(PM), wall_time, fate
10.08, 0.00, 0.0004, 0.0002, -7.3315e-05, 0.0091, 0.0065, 9.5595e-03, 0.2105, 0.1103, 1.1023e-01, 8.8797e+02, 0.63614, a>0.4R_H
7.69, 0.00, 0.0455, 0.0000, 1.8929e-01, 0.0491, 0.0000, 2.8884e-03, 0.0500, 0.0000, 3.1977e-03, 1.0000e+07, 6093.13602, tmax
8.11, 0.00, 0.2564, 0.0000, 2.0319e-01, 0.2278, 0.0000, 7.6218e-03, 0.1334, 0.0001, 1.7485e-02, 1.0000e+07, 6331.94955, tmax
8.53, 0.00, 0.2721, 0.0000, 1.9696e-01, 0.2561, 0.0000, 1.4450e-02, 0.1458, 0.0001, 1.7031e-02, 1.0000e+07, 6224.70170, tmax
7.48, 0.00, 0.0912, 0.0000, 1.8884e-01, 0.0540, 0.0000, 8.4234e-03, 0.0513, 0.0000, 1.9684e-03, 1.0000e+07, 6091.95433, tmax
8.70, 0.00, 0.2795, 0.0000, 1.9382e-01, 0.2174, 0.0000, 6.9032e-03, 0.1118, 0.0000, 1.1061e-02, 1.0000e+07, 6137.16061, tmax
7.99, 0.00, 0.1845, 0.0000, 1.9743e-01, 0.1544, 0.0000, 1.0467e-02, 0.0806, 0.0001, 1.2547e-02, 1.0000e+07, 6264.74745, tmax
6.76, 0.00, 0.2895, 0.0000, 1.9143e-01, 0.2428, 0.0000, 2.1261e-02, 0.2186, 0.0000, 1.3585e-02, 1.0000e+07, 6221.93703, tmax
5.96, 0.00, 0.0769, 0.0000, 1.9118e-01, 0.0754, 0.0000, 7.2572e-04, 0.0606, 0.0000, 5.8298e-03, 1.0000e+07, 6141.25196, tmax
7.43, 0.00, 0.1871, 0.0000, 1.9077e-01, 0.1506, 0.0000, 3.5061e-03, 0.1175, 0.0000, 4.7704e-03, 1.0000e+07, 6103.84070, tmax
7.79, 0.00, 0.2799, 0.0000, 2.1548e-01, 0.2290, 0.0001, 1.1117e-02, 0.1995, 0.0001, 2.0230e-02, 1.0000e+07, 6552.60467, tmax
10.88, 0.00, 0.5377, 0.1552, -5.3472e-02, 0.7670, 0.5457, 1.1557e+00, 0.9774, 0.7641, -6.0644e-01, 2.2199e+03, 1.91182, d<R_roche
8.06, 0.00, 0.0929, 0.0000, 1.9052e-01, 0.0771, 0.0000, 2.5770e-03, 0.0487, 0.0000, 3.4095e-03, 1.0000e+07, 6109.19894, tmax
10.32, 0.00, 0.0007, 0.0007, 3.4342e-05, 0.0162, 0.0162, 6.3185e-03, 0.7276, 0.7276, 9.1201e-01, 8.5381e+02, 0.60008, a>0.4R_H
8.38, 0.00, 0.3628, 0.0000, 2.0592e-01, 0.3103, 0.0000, 1.1249e-02, 0.1669, 0.0000, 9.4106e-03, 1.0000e+07, 6410.22795, tmax
6.01, 0.00, 0.3018, 0.0000, 4.4599e-02, 0.2773, 0.0000, 1.6079e+02, 0.2700, 0.0000, -5.4812e-01, 6.2814e+06, 4056.10973, collision
7.32, 0.00, 0.4446, 0.0000, 1.5002e-01, 0.5389, 0.0000, -2.1596e+00, 0.2900, 0.0000, 2.6818e-01, 9.7152e+06, 6024.64706, collision
8.55, 0.00, 0.5563, 0.0000, 3.6828e-03, 0.6412, 0.0000, 8.7181e-01, 0.2553, 0.0000, -2.0952e-02, 8.6147e+06, 5460.94834, d<R_roche
10.50, 0.00, 0.0000, 0.0000, -3.0904e-05, 0.0063, 0.0063, 2.2857e-03, 150560.2390, 1.0000, -1.0011e+00, 8.5381e+02, 0.63446, a<0
10.39, 0.00, 0.0006, 0.0006, 2.7283e-05, 0.0153, 0.0153, -7.2149e-03, 199013.6187, 1.0000, -1.0010e+00, 8.5381e+02, 0.60758, a<0
10.34, 0.00, 0.0019, 0.0019, -4.7191e-05, 0.0289, 0.0289, -2.6061e-02, 129957.2409, 1.0000, -1.0012e+00, 8.5381e+02, 0.62555, a<0
10.56, 0.00, 0.0002, 0.0002, -1.8876e-05, 0.0077, 0.0077, 1.4441e-02, 208518.3074, 1.0000, -1.0008e+00, 8.5381e+02, 1.22739, a<0
4.37, 0.00, 0.4385, 0.0003, -1.4552e-01, 0.5471, 0.0002, 6.4186e-01, 0.3439, 0.0001, 2.0287e-01, 1.4748e+06, 1039.67147, collision
5.17, 0.00, 0.4647, 0.0001, 1.3487e-02, 0.2983, 0.0001, 1.9256e-01, 0.2647, 0.0000, 1.7338e+00, 5.8984e+06, 3840.98410, collision
5.07, 0.00, 0.3816, 0.0000, 2.4228e-01, 0.4811, 0.0000, 1.4609e+00, 0.7954, 0.0000, -4.7019e-01, 5.7287e+06, 3729.61440, collision
3.75, 0.00, 0.0000, 1.0000, 2.4143e-01, 0.0000, 1.0000, -1.7709e-01, 0.0000, 1.0000, 9.0531e-02, 5.3926e+01, 0.04353, collision
7.76, 0.00, 0.2761, 0.0000, 2.0507e-01, 0.2135, 0.0001, 5.6848e-03, 0.1888, 0.0001, 1.8825e-02, 1.0000e+07, 6420.46154, tmax
4.50, 0.00, 0.3798, 0.0003, -8.9402e-02, 0.2179, 0.0003, 1.3650e-01, 0.1531, 0.0001, 1.1994e+00, 1.6042e+06, 1127.00810, collision
10.97, 0.00, 0.0271, 0.0271, 4.1594e-03, 0.1059, 0.1059, 1.3390e-01, 3265593.0814, 1.0000, -1.0004e+00, 8.5381e+02, 0.58733, a<0
8.39, 0.00, 0.3772, 0.0000, 1.9542e-01, 0.2786, 0.0000, 2.7782e-02, 0.1612, 0.0000, 1.6518e-02, 1.0000e+07, 6282.47408, tmax
3.53, 0.00, 0.0000, 1.0000, 4.3337e-01, 0.0000, 1.0000, -2.6696e-01, 0.0000, 1.0000, 1.0121e-01, 2.6826e+01, 0.02212, collision
3.59, 0.00, 0.0000, 1.0000, 5.8275e-03, 0.0000, 1.0000, 9.6644e-02, 0.0000, 1.0000, 1.0047e-01, 6.3192e+01, 0.05120, collision
4.66, 0.00, 0.3779, 0.0000, 1.4094e+00, 0.3672, 0.0001, 1.2167e+00, 0.4505, 0.0000, -6.8916e-01, 1.7178e+06, 1192.24090, collision
7.81, 0.00, 0.2393, 0.0000, 1.8986e-01, 0.2120, 0.0000, 1.7038e-02, 0.1245, 0.0001, 1.1706e-02, 1.0000e+07, 6213.23416, tmax
8.05, 0.00, 0.5056, 0.0000, -1.4394e-03, 0.6361, 0.0000, 4.4981e+00, 0.5415, 0.0000, -5.2165e-01, 6.4296e+06, 4439.73092, a>0.4R_H
9.75, 0.00, 0.0062, 0.0000, 1.8985e-01, 0.0171, 0.0000, 1.5117e-02, 0.2275, 0.0002, -2.1608e-02, 1.0000e+07, 6225.68726, tmax
5.52, 0.00, 0.2424, 0.0001, 1.5399e+00, 0.2505, 0.0000, -4.4655e-01, 0.1931, 0.0000, 1.1332e-01, 5.2862e+06, 3489.71005, collision
9.56, 0.00, 0.0090, 0.0000, 1.8970e-01, 0.0186, 0.0000, 9.7374e-03, 0.1714, 0.0004, 1.0731e-02, 1.0000e+07, 6073.27801, tmax
4.82, 0.00, 0.3322, 0.0000, 1.7699e-01, 0.3841, 0.0001, -2.1066e-03, 0.1732, 0.0001, 7.9007e-02, 2.7059e+06, 1855.87775, collision
4.96, 0.00, 0.3163, 0.0000, 5.8793e-01, 0.2262, 0.0000, -2.1413e-01, 0.1399, 0.0000, 4.7311e-02, 4.7270e+06, 3120.62740, collision
7.22, 0.00, 0.2985, 0.0000, 1.8868e-01, 0.2259, 0.0001, 3.0049e-02, 0.1556, 0.0000, -4.1996e-03, 1.0000e+07, 6231.02465, tmax
4.51, 0.00, 0.3186, 0.0001, 2.5310e-01, 0.2490, 0.0002, -1.2212e-01, 0.2183, 0.0000, 8.7789e-02, 1.5455e+06, 1086.53801, collision
5.34, 0.00, 0.4627, 0.0000, -2.0259e-01, 0.4593, 0.0001, -1.9291e+01, 0.0975, 0.0000, 1.4700e-01, 6.0366e+06, 3923.61335, collision
10.67, 0.00, 0.0004, 0.0004, 1.9888e-05, 0.0159, 0.0159, -4.0869e-04, 222657.8608, 1.0000, -1.0008e+00, 8.5381e+02, 0.60146, a<0
4.75, 0.00, 0.2580, 0.0000, -4.0434e-02, 0.2916, 0.0001, 3.1018e-01, 0.1285, 0.0001, 3.0214e-01, 1.9703e+06, 1371.29902, collision
5.13, 0.00, 0.2960, 0.0000, 5.7353e-02, 0.2747, 0.0000, 5.1016e-01, 0.1857, 0.0001, 6.1957e-02, 6.6846e+06, 4315.74232, collision
9.38, 0.00, 0.0068, 0.0000, 1.8971e-01, 0.0169, 0.0000, 1.3193e-02, 0.1348, 0.0003, 5.6491e-02, 1.0000e+07, 6047.15922, tmax
3.69, 0.00, 0.0000, 1.0000, 5.2429e-01, 0.0000, 1.0000, -4.2106e-01, 0.0000, 1.0000, 1.2231e+00, 4.3365e+02, 0.44477, collision
8.92, 0.00, 0.0296, 0.0000, 1.9039e-01, 0.0352, 0.0000, 1.8655e-02, 0.0854, 0.0002, 1.3693e-03, 1.0000e+07, 6091.91877, tmax
3.87, 0.00, 0.2935, 0.0226, -2.3134e-01, 0.2855, 0.0102, 1.7211e+00, 0.1757, 0.0097, 2.1376e-01, 3.3435e+03, 2.83155, collision
4.74, 0.00, 0.2371, 0.0002, 1.5460e+00, 0.2872, 0.0001, -4.1185e-01, 0.1576, 0.0001, 1.0381e-01, 2.9745e+06, 2032.82827, collision
9.80, 0.00, 0.0013, 0.0002, 2.6212e-04, 0.0152, 0.0005, 1.6874e-02, 0.2359, 0.0255, 1.0189e-01, 5.6010e+03, 3.96809, a>0.4R_H
7.53, 0.00, 0.0711, 0.0000, 1.8979e-01, 0.0625, 0.0000, 6.6924e-03, 0.0646, 0.0000, 4.8661e-03, 1.0000e+07, 6098.91678, tmax
4.86, 0.00, 0.2609, 0.0000, 3.3677e-01, 0.3721, 0.0000, -1.2277e-01, 0.1984, 0.0000, 1.2290e-01, 3.4605e+06, 2334.10627, collision
10.46, 0.00, 0.0000, 1.0000, -1.3404e-01, 0.0000, 1.0000, -5.0242e-04, 0.0000, 1.0000, -1.3633e+00, 1.8026e+02, 0.12721, collision
5.00, 0.00, 0.3300, 0.0001, 5.5979e-02, 0.3638, 0.0001, 2.6611e-01, 0.2764, 0.0000, 2.4951e-01, 5.3652e+06, 3529.82380, collision
7.13, 0.00, 0.5223, 0.0001, -1.1802e-02, 0.4991, 0.0001, 7.7650e+00, 0.4370, 0.0000, -4.2163e-01, 8.2549e+06, 5211.53737, collision
10.03, 0.00, 0.0001, 0.0001, -6.1118e-05, 0.0062, 0.0062, 3.7391e-03, 0.1987, 0.1987, 8.1657e-02, 8.5381e+02, 0.60091, a>0.4R_H
4.88, 0.00, 0.2878, 0.0001, -4.6648e-02, 0.3566, 0.0001, 1.0854e-01, 0.1180, 0.0000, 8.9786e-01, 2.8924e+06, 1968.67645, collision
3.82, 0.00, 0.0000, 1.0000, -1.3205e-01, 0.0000, 1.0000, 4.8565e-02, 0.0000, 1.0000, 7.0479e+00, 4.8046e+02, 0.41354, collision
9.03, 0.00, 0.0055, 0.0000, 1.8983e-01, 0.0162, 0.0000, -1.3114e-03, 0.0935, 0.0001, 3.1754e-03, 1.0000e+07, 6065.90761, tmax
7.74, 0.00, 0.4404, 0.0000, -1.7439e-02, 0.6693, 0.0001, -3.4835e+00, 0.3378, 0.0001, -6.2847e-01, 5.5516e+06, 3925.62202, collision
6.45, 0.00, 0.5422, 0.0000, -1.2325e-02, 0.4777, 0.0001, 1.3461e-01, 0.3614, 0.0000, 2.7383e-01, 2.6986e+06, 1908.00037, d<R_roche
4.44, 0.00, 0.2193, 0.0005, -8.2015e-02, 0.3750, 0.0002, 3.6003e-01, 0.3044, 0.0001, 2.6250e-01, 1.5050e+06, 1060.34413, collision
5.47, 0.00, 0.4639, 0.0001, 3.9218e-01, 0.4155, 0.0000, -2.4434e-01, 0.2960, 0.0001, 2.0963e-01, 2.3735e+06, 1633.29597, collision
5.10, 0.00, 0.1644, 0.0001, 9.8704e-03, 0.2292, 0.0001, 2.5509e-01, 0.2888, 0.0001, 2.7482e-01, 2.3578e+06, 1633.66912, collision
3.93, 0.00, 0.4276, 0.0061, -2.5319e-01, 0.6074, 0.0068, 1.2336e+00, 0.3668, 0.0052, 4.9761e-01, 2.4126e+04, 19.09463, collision
6.62, 0.00, 0.5397, 0.0000, -9.6049e-02, 0.8187, 0.0001, 4.0148e+00, 0.5334, 0.0000, -4.6625e-01, 2.8038e+06, 1932.57544, d<R_roche
7.62, 0.00, 0.2821, 0.0001, 2.0966e-01, 0.2364, 0.0001, -5.7008e-03, 0.2018, 0.0001, 2.3603e-02, 1.0000e+07, 6401.71399, tmax
7.88, 0.00, 0.1911, 0.0000, 2.0091e-01, 0.1629, 0.0000, 9.9622e-03, 0.0964, 0.0001, 3.0184e-03, 1.0000e+07, 6327.36342, tmax
10.06, 0.00, 0.0003, 0.0003, -9.7865e-05, 0.0088, 0.0088, 8.3281e-03, 0.2510, 0.2510, 5.6299e-02, 8.5381e+02, 0.60039, a>0.4R_H
9.14, 0.00, 0.0109, 0.0000, 1.8925e-01, 0.0182, 0.0000, 6.8193e-03, 0.1047, 0.0002, 3.1686e-03, 1.0000e+07, 6066.15093, tmax
8.56, 0.00, 0.3923, 0.0000, 2.0584e-01, 0.3308, 0.0000, 3.7523e-03, 0.1350, 0.0001, 4.0828e-02, 1.0000e+07, 6299.01470, tmax
6.84, 0.00, 0.4217, 0.0000, 1.9309e+00, 0.3718, 0.0000, -5.0645e-01, 0.3425, 0.0001, 1.0508e-01, 5.9432e+06, 3933.23782, collision
10.22, 0.00, 0.0004, 0.0004, -8.7234e-05, 0.0139, 0.0139, 4.8440e-03, 0.0517, 0.0517, 9.0040e-02, 8.5381e+02, 0.60119, a>0.4R_H
4.99, 0.00, 0.2793, 0.0001, 7.1608e-02, 0.3769, 0.0000, 2.0961e-01, 0.2597, 0.0001, 2.0668e-01, 4.8806e+06, 3228.66570, collision
6.90, 0.00, 0.4013, 0.0000, -4.8952e+00, 0.4672, 0.0001, -6.2103e-01, 0.2096, 0.0001, 1.3263e-01, 6.1498e+06, 4166.88855, collision
5.19, 0.00, 0.2577, 0.0000, 4.0644e-01, 0.2727, 0.0000, -8.0360e-02, 0.1489, 0.0000, 5.2741e-02, 8.0499e+06, 5103.13963, collision
10.40, 0.00, 0.0582, 0.0069, 1.0199e-03, 0.5968, 0.0067, 2.6765e+00, 0.5706, 0.0700, -7.3279e-01, 2.0082e+04, 14.21313, a>0.4R_H
8.99, 0.00, 0.0074, 0.0000, 1.8998e-01, 0.0185, 0.0000, -9.4992e-04, 0.0908, 0.0002, 1.0521e-02, 1.0000e+07, 6063.51933, tmax
7.89, 0.00, 0.5696, 0.0000, 2.3997e-01, 0.5591, 0.0000, -1.6793e-01, 0.6964, 0.0001, 9.7457e-01, 2.7582e+06, 1950.23291, collision
10.59, 0.00, 0.0005, 0.0005, -3.4502e-05, 0.0104, 0.0104, 5.4258e-04, 231613.6932, 1.0000, -1.0008e+00, 8.5381e+02, 0.61172, a<0
4.62, 0.00, 0.4960, 0.0003, -1.6757e-01, 0.3227, 0.0002, 2.8588e-01, 0.5895, 0.0000, 4.9455e-01, 1.4106e+06, 992.59100, d<R_roche
7.44, 0.00, 0.1783, 0.0000, 1.9369e-01, 0.1457, 0.0000, -3.6184e-03, 0.0989, 0.0000, 1.0067e-02, 1.0000e+07, 6592.01096, tmax
4.03, 0.00, 0.2948, 0.0007, -4.4051e-02, 0.2614, 0.0004, -1.8834e-02, 0.2282, 0.0001, 2.6240e+00, 5.2017e+05, 389.22378, collision
10.11, 0.00, 0.0003, 0.0003, -7.7933e-05, 0.0030, 0.0030, 5.1409e-03, 0.1337, 0.1337, 1.0007e-01, 8.5381e+02, 0.61202, a>0.4R_H
9.13, 0.00, 0.0067, 0.0000, 1.8928e-01, 0.0168, 0.0000, 4.2892e-03, 0.1025, 0.0002, 2.6944e-02, 1.0000e+07, 6058.85905, tmax
5.01, 0.00, 0.2242, 0.0001, -3.9544e-02, 0.3282, 0.0001, 2.7719e-01, 0.2229, 0.0000, 2.0537e-01, 1.4278e+06, 999.51510, collision
10.68, 0.00, 0.0004, 0.0004, -6.7351e-05, 0.0096, 0.0096, 1.2276e-02, 220511.6605, 1.0000, -1.0008e+00, 8.5381e+02, 0.59856, a<0
6.94, 0.00, 0.4227, 0.0000, 4.5572e-03, 0.4364, 0.0000, 4.5012e-01, 0.3519, 0.0001, 8.2905e-01, 5.7353e+06, 3878.36680, collision
5.21, 0.00, 0.3196, 0.0000, 4.9014e-01, 0.3786, 0.0000, -2.1542e-01, 0.2560, 0.0000, 1.3904e-01, 5.4595e+06, 3554.25564, collision
7.14, 0.00, 0.4845, 0.0000, -9.8120e-02, 0.7708, 0.0000, 9.6937e-01, 0.2920, 0.0000, 3.4055e-01, 7.4595e+06, 4851.95352, d<R_roche
7.45, 0.00, 0.1504, 0.0000, 1.7605e-01, 0.1122, 0.0000, 7.6294e-02, 0.0457, 0.0000, -1.9423e-02, 1.0000e+07, 6376.73661, tmax
10.58, 0.00, 0.0005, 0.0005, 2.4218e-05, 0.0113, 0.0113, -3.7997e-03, 224462.7628, 1.0000, -1.0008e+00, 8.5381e+02, 0.61149, a<0
6.56, 0.00, 0.5392, 0.0001, -1.3578e-01, 0.5548, 0.0000, 1.1555e+00, 0.4593, 0.0000, 6.2284e-01, 3.0677e+06, 2125.51942, collision
9.35, 0.00, 0.0063, 0.0000, 1.8954e-01, 0.0161, 0.0000, 3.9724e-04, 0.1307, 0.0003, 3.3613e-02, 1.0000e+07, 6051.34537, tmax
10.80, 0.00, 0.0210, 0.0210, -3.2472e-04, 0.2304, 0.2304, -1.9563e-01, 3857.4134, 1.0000, -1.0117e+00, 8.5381e+02, 0.60247, a<0
6.47, 0.00, 0.4535, 0.0000, -5.2964e-02, 0.4718, 0.0001, 4.9450e-01, 0.4939, 0.0000, 8.4272e-01, 2.9522e+06, 2057.06469, collision
6.35, 0.00, 0.4132, 0.0000, -2.2057e-02, 0.4930, 0.0001, -2.0634e-01, 0.9398, 0.0001, 8.7268e+00, 1.2809e+06, 912.11349, a>0.4R_H
3.54, 0.00, 0.0000, 1.0000, 2.4371e-01, 0.0000, 1.0000, -1.0855e-01, 0.0000, 1.0000, 1.2461e-01, 3.1023e+01, 0.02572, collision
9.22, 0.00, 0.0077, 0.0000, 1.8995e-01, 0.0166, 0.0000, 1.3336e-03, 0.1131, 0.0001, 2.5466e-02, 1.0000e+07, 6049.31608, tmax
7.24, 0.00, 0.2895, 0.0000, 1.8211e-01, 0.2311, 0.0000, 3.2980e-02, 0.1818, 0.0000, 2.0368e-02, 1.0000e+07, 6209.02706, tmax
9.70, 0.00, 0.0074, 0.0000, 1.8954e-01, 0.0165, 0.0000, 1.0127e-02, 0.2072, 0.0007, 3.4100e-02, 1.0000e+07, 6083.39496, tmax
3.80, 0.00, 0.2672, 0.0599, -2.1945e-01, 0.5724, 0.1142, -9.2453e-02, 0.9338, 0.3445, 5.6398e+00, 1.3661e+03, 1.41693, a>0.4R_H
7.11, 0.00, 0.4068, 0.0000, 2.6621e-01, 0.4295, 0.0000, 1.9926e+00, 0.5539, 0.0000, -5.7287e-01, 7.2029e+06, 4582.60404, collision
8.97, 0.00, 0.0071, 0.0000, 1.9006e-01, 0.0158, 0.0000, -1.7277e-03, 0.0890, 0.0001, 1.4535e-02, 1.0000e+07, 6052.87079, tmax
8.48, 0.00, 0.5148, 0.0000, 4.5639e-02, 0.5698, 0.0000, 2.2876e-01, 0.7429, 0.0001, 6.6401e-01, 7.9484e+06, 5067.20084, a>0.4R_H
7.75, 0.00, 0.5394, 0.0000, 1.0615e-02, 0.4437, 0.0000, 6.9973e-01, 0.4251, 0.0002, -7.2664e-02, 2.3949e+06, 1697.41619, collision
4.49, 0.00, 0.2613, 0.0001, -2.7469e-01, 0.5170, 0.0001, 2.4088e+00, 0.6822, 0.0001, 2.6594e-01, 1.1216e+06, 793.48424, collision
5.26, 0.00, 0.4007, 0.0001, 1.9933e-01, 0.3806, 0.0001, -1.2073e-01, 0.3426, 0.0000, 2.9057e-01, 1.6736e+06, 1172.16962, collision
10.00, 0.00, 0.0000, 0.0000, -4.6630e-06, 0.0068, 0.0068, -3.1599e-04, 0.2383, 0.2383, 4.0560e-02, 8.5381e+02, 0.60397, a>0.4R_H
6.46, 0.00, 0.4243, 0.0000, 9.1205e-03, 0.4183, 0.0001, 7.7177e+00, 0.3883, 0.0001, -5.1270e-01, 2.5993e+06, 1913.08930, collision
5.69, 0.00, 0.4224, 0.0000, -4.7990e-02, 0.3655, 0.0000, 6.4816e-02, 0.3835, 0.0001, 3.3394e+00, 3.2848e+06, 2226.97739, collision
4.98, 0.00, 0.4134, 0.0000, 2.4120e-03, 0.3098, 0.0000, 8.9744e-01, 0.2828, 0.0000, -2.1707e-01, 4.2539e+06, 2834.47443, collision
9.31, 0.00, 0.0071, 0.0000, 1.8981e-01, 0.0166, 0.0000, 5.0431e-03, 0.1245, 0.0002, 2.0283e-02, 1.0000e+07, 6055.79212, tmax
4.30, 0.00, 0.2392, 0.0001, 1.6967e+00, 0.2873, 0.0003, -2.7116e-01, 0.2782, 0.0003, 3.0036e-01, 6.6618e+05, 477.52383, collision
9.42, 0.00, 0.0060, 0.0000, 1.8954e-01, 0.0158, 0.0000, 6.6520e-03, 0.1413, 0.0002, 2.1989e-03, 1.0000e+07, 6050.10776, tmax
7.09, 0.00, 0.4327, 0.0000, 3.0918e-02, 0.7120, 0.0000, 2.8445e-02, 0.6148, 0.0000, -2.2632e+00, 6.9977e+06, 4470.09808, collision
3.67, 0.00, 0.0000, 1.0000, -1.8895e-01, 0.0000, 1.0000, 7.7333e-01, 0.0000, 1.0000, 9.0372e-02, 1.2343e+02, 0.10566, collision
9.97, 0.00, 0.0003, 0.0003, 2.7967e-05, 0.0101, 0.0101, -2.5856e-03, 0.2891, 0.2891, 4.3581e-02, 8.5381e+02, 0.60055, a>0.4R_H
9.48, 0.00, 0.0154, 0.0000, 1.8946e-01, 0.0219, 0.0000, 1.3465e-02, 0.1519, 0.0003, 1.3477e-02, 1.0000e+07, 6067.37201, tmax
4.79, 0.00, 0.3674, 0.0000, -1.5267e-02, 0.2809, 0.0000, 1.1670e+00, 0.5210, 0.0001, -1.6556e-01, 3.2267e+06, 2177.95610, collision
6.09, 0.00, 0.5021, 0.0000, -9.8633e-02, 0.7070, 0.0001, 3.1476e+00, 0.5120, 0.0000, -3.7239e-01, 5.7862e+06, 3756.44548, d<R_roche
7.98, 0.00, 0.1626, 0.0000, 1.9659e-01, 0.1592, 0.0000, 1.4679e-02, 0.1219, 0.0001, -6.2142e-03, 1.0000e+07, 6258.26845, tmax
4.22, 0.00, 0.2448, 0.0003, 2.3653e-01, 0.2176, 0.0005, 3.0547e-01, 0.1812, 0.0005, 5.5682e-02, 3.5053e+05, 255.45322, collision
4.23, 0.00, 0.4009, 0.0003, -5.3853e-02, 0.4268, 0.0007, 1.1128e+00, 0.4845, 0.0002, -9.1440e-02, 5.5023e+05, 402.00934, collision
6.92, 0.00, 0.6482, 0.0001, -7.9668e-02, 0.5424, 0.0001, 1.4993e+00, 0.4914, 0.0001, -2.2193e-01, 6.1499e+06, 3999.88904, d<R_roche
10.04, 0.00, 0.0004, 0.0004, -1.9024e-05, 0.0087, 0.0087, 2.7990e-04, 0.2134, 0.2134, 4.0781e-02, 8.5381e+02, 0.60435, a>0.4R_H
7.87, 0.00, 0.2976, 0.0001, 1.9202e-01, 0.2467, 0.0000, 1.3523e-02, 0.1044, 0.0000, 2.8622e-02, 1.0000e+07, 6201.42535, tmax
5.55, 0.00, 0.2690, 0.0000, 3.7687e-01, 0.2603, 0.0000, -4.1249e-02, 0.1899, 0.0001, 1.0903e-01, 8.8153e+06, 5513.98004, collision
7.28, 0.00, 0.1681, 0.0000, 1.7910e-01, 0.1297, 0.0000, 1.0846e-01, 0.0530, 0.0000, -1.6024e-02, 1.0000e+07, 6460.26469, tmax
5.35, 0.00, 0.2573, 0.0000, 1.1244e+00, 0.2570, 0.0001, -3.8148e-01, 0.1278, 0.0001, 5.3298e-02, 6.4190e+06, 4139.55644, collision
8.47, 0.00, 0.1502, 0.0000, 1.9258e-01, 0.1431, 0.0000, 1.4373e-02, 0.0890, 0.0000, -7.4952e-03, 1.0000e+07, 6166.02991, tmax
9.71, 0.00, 0.0085, 0.0000, 1.8986e-01, 0.0182, 0.0000, -4.8291e-04, 0.2132, 0.0002, 1.2560e-03, 1.0000e+07, 6072.96116, tmax
9.86, 0.00, 0.0006, 0.0001, 9.4680e-05, 0.0142, 0.0015, 1.5505e-02, 0.2419, 0.0455, 8.8675e-02, 1.3661e+03, 0.96227, a>0.4R_H
8.73, 0.00, 0.1829, 0.0000, 1.8528e-01, 0.1769, 0.0000, 1.8731e-02, 0.0726, 0.0000, 3.7005e-02, 1.0000e+07, 6092.36755, tmax
4.16, 0.00, 0.3277, 0.0017, -1.1074e-01, 0.2372, 0.0006, 6.9395e-01, 0.1910, 0.0002, 1.1265e-01, 3.3958e+05, 256.48162, collision
7.19, 0.00, 0.5794, 0.0000, 3.3690e-01, 0.4737, 0.0000, 2.0729e+00, 0.5661, 0.0000, -5.6237e-01, 8.7193e+06, 5584.63099, collision
8.45, 0.00, 0.6939, 0.0000, 5.8305e-02, 0.5249, 0.0000, 3.6371e-01, 0.1748, 0.0001, -6.7299e-03, 9.0376e+06, 5781.82114, d<R_roche
6.03, 0.00, 0.1585, 0.0000, 1.8101e-01, 0.1437, 0.0000, 2.8007e-02, 0.1066, 0.0000, 1.1902e-02, 1.0000e+07, 6190.30612, tmax
5.70, 0.00, 0.1109, 0.0000, 1.9033e-01, 0.1001, 0.0000, 8.5267e-03, 0.0751, 0.0001, 5.3538e-03, 1.0000e+07, 6211.61977, tmax
7.52, 0.00, 0.0705, 0.0000, 1.8811e-01, 0.0725, 0.0001, 6.2495e-03, 0.0732, 0.0000, 4.4750e-03, 1.0000e+07, 6146.78869, tmax
6.31, 0.00, 0.4746, 0.0000, -8.8368e-02, 0.4015, 0.0002, 2.5260e-01, 0.4034, 0.0001, 2.3634e+00, 1.3614e+06, 1011.96599, collision
7.56, 0.00, 0.0148, 0.0000, 1.8957e-01, 0.0198, 0.0000, 1.3721e-02, 0.0368, 0.0000, -3.5256e-03, 1.0000e+07, 6073.10963, tmax
4.12, 0.00, 0.2637, 0.0015, 2.0230e-01, 0.2406, 0.0003, -1.0408e-01, 0.1987, 0.0005, 1.8069e-02, 5.9923e+05, 445.61148, collision
8.00, 0.00, 0.4802, 0.0000, 2.3879e-01, 0.3994, 0.0000, -8.5097e-05, 0.1508, 0.0000, 1.6736e-02, 1.0000e+07, 6674.34839, tmax
6.85, 0.00, 0.6597, 0.0001, 1.0898e+00, 0.7885, 0.0001, -4.7653e-01, 0.7916, 0.0001, 8.6197e-01, 5.8766e+06, 3853.51984, collision
5.78, 0.00, 0.3157, 0.0000, -1.5346e-01, 0.5720, 0.0000, 1.2476e+00, 0.3926, 0.0000, 6.3844e-01, 4.5444e+06, 3025.46436, collision
9.02, 0.00, 0.0103, 0.0000, 1.8976e-01, 0.0187, 0.0000, 7.6085e-04, 0.0931, 0.0001, 1.8323e-02, 1.0000e+07, 6061.27201, tmax
6.93, 0.00, 0.4839, 0.0000, 3.4143e-02, 0.4613, 0.0001, 9.8508e-01, 0.2790, 0.0001, -5.7206e-02, 5.5351e+06, 3773.00577, collision
4.76, 0.00, 0.3821, 0.0001, -4.6558e-02, 0.3185, 0.0001, 1.9061e-01, 0.4918, 0.0000, 5.6005e-01, 2.2612e+06, 1561.84575, collision
