# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, t_end(PM), wall_time, fate
5.99, 0.00, 0.4260, 0.0000, -1.3695e-01, 0.9231, 0.0001, 4.4037e+00, 0.3327, 0.0001, 3.6277e-01, 2.2714e+06, 1365.76770, collision
7.68, 0.00, 0.3775, 0.0001, -1.2764e-01, 0.9747, 0.0001, 1.6817e+01, 0.3340, 0.0000, 2.6955e-01, 2.9908e+06, 1781.78657, a>0.4R_H
10.09, 0.00, 0.0004, 0.0001, 1.8553e-04, 0.0152, 0.0072, -1.9234e-03, 0.2048, 0.1244, 4.5042e-02, 8.8797e+02, 0.63553, a>0.4R_H
6.97, 0.00, 0.3601, 0.0001, 1.0944e-01, 0.4057, 0.0001, 2.4118e+00, 0.5498, 0.0002, -3.8602e-01, 1.5646e+06, 1027.10005, collision
7.43, 0.00, 0.4050, 0.0000, 3.6320e-01, 0.4768, 0.0001, 7.6127e-01, 0.3513, 0.0001, 1.2150e-01, 4.7671e+06, 2629.35298, collision
11.00, 0.00, 0.0003, 0.0003, 1.8055e-04, 0.0152, 0.0152, 1.6845e-02, 140642.1644, 1.0000, -1.0009e+00, 8.5381e+02, 0.61318, a<0
6.96, 0.00, 0.3886, 0.0002, 2.9667e-02, 0.4838, 0.0002, 1.2347e-01, 0.4128, 0.0001, -6.7023e+00, 1.0502e+06, 726.11187, collision
7.52, 0.00, 0.4958, 0.0000, 6.3585e-02, 0.5968, 0.0001, 2.2704e-01, 0.4764, 0.0001, 1.2594e+00, 2.0862e+06, 1284.65267, a>0.4R_H
8.22, 0.00, 0.4615, 0.0000, 2.0463e-01, 0.4927, 0.0000, 1.4664e-01, 0.4465, 0.0002, -2.3144e+00, 1.9022e+06, 1255.63349, collision
9.57, 0.00, 0.0465, 0.0000, 5.3235e-01, 0.0489, 0.0000, 8.9384e-03, 0.1694, 0.0003, 2.4398e-02, 1.0000e+07, 4660.21807, tmax
4.15, 0.00, 0.2739, 0.0012, 1.1704e-01, 0.2769, 0.0006, 1.2822e-01, 0.2312, 0.0003, 6.5546e-02, 3.4896e+05, 262.25205, collision
9.64, 0.00, 0.3107, 0.0000, 5.6587e-01, 0.2692, 0.0000, 4.2778e-02, 0.1899, 0.0001, 5.0030e-02, 1.0000e+07, 4888.89859, tmax
8.67, 0.00, 0.5536, 0.0000, 1.6378e-01, 0.8454, 0.0001, 1.6357e+00, 0.3303, 0.0003, 3.8454e-01, 1.9908e+06, 1241.68791, collision
7.49, 0.00, 0.4987, 0.0000, 2.0863e-01, 0.4460, 0.0001, 1.4352e+00, 0.3184, 0.0001, 1.1901e-01, 4.5868e+06, 2640.90206, collision
9.70, 0.00, 0.5323, 0.0001, 2.7680e-01, 0.6381, 0.0000, 9.7957e-01, 0.2813, 0.0006, 1.9506e-01, 7.8246e+06, 4019.25680, a>0.4R_H
5.49, 0.00, 0.5841, 0.0002, -1.7188e-01, 0.5625, 0.0001, 1.2179e+00, 0.3149, 0.0003, 1.6615e-01, 8.0505e+05, 541.36598, d<R_roche
4.61, 0.00, 0.2707, 0.0002, 9.5909e-02, 0.2536, 0.0003, 6.7934e+00, 0.1987, 0.0001, -3.6159e-01, 7.6234e+05, 520.36266, collision
8.79, 0.00, 0.6094, 0.0000, 1.1551e-01, 0.6740, 0.0000, 6.5455e-01, 0.8114, 0.0002, 5.4463e-01, 3.5498e+06, 2065.05013, a>0.4R_H
6.30, 0.00, 0.4037, 0.0001, 4.4274e+00, 0.4616, 0.0002, -5.5665e-01, 0.4282, 0.0002, 4.7980e-01, 7.4178e+05, 601.83856, collision
10.61, 0.00, 0.0005, 0.0005, 2.0123e-04, 0.0166, 0.0166, 1.3583e-02, 238347.6895, 1.0000, -1.0008e+00, 8.5381e+02, 0.61321, a<0
7.65, 0.00, 0.5602, 0.0001, 7.5783e-03, 0.6119, 0.0002, 4.8052e+00, 0.6456, 0.0003, -3.9677e-01, 1.3159e+06, 931.98106, a>0.4R_H
9.37, 0.00, 0.2577, 0.0000, 5.4594e-01, 0.2177, 0.0000, 1.7208e-02, 0.1343, 0.0002, 1.5635e-02, 1.0000e+07, 4750.06341, tmax
10.01, 0.00, 0.0005, 0.0005, 1.3826e-04, 0.0094, 0.0094, 1.4070e-05, 0.2007, 0.2007, 9.2641e-02, 8.5381e+02, 0.60901, a>0.4R_H
9.96, 0.00, 0.0004, 0.0004, 2.2812e-04, 0.0151, 0.0151, 1.6269e-02, 0.2834, 0.2834, 5.1387e-02, 8.5381e+02, 0.61011, a>0.4R_H
3.78, 0.00, 0.0000, 1.0000, -1.2879e-01, 0.0000, 1.0000, 1.6819e+00, 0.0000, 1.0000, -2.5373e-01, 7.7886e+01, 0.06460, collision
7.89, 0.00, 0.5307, 0.0001, 2.3695e-01, 0.4953, 0.0001, 6.5865e-02, 0.4391, 0.0001, 2.1130e+01, 3.5337e+06, 2021.55474, collision
7.60, 0.00, 0.5027, 0.0001, 3.2638e-02, 0.6111, 0.0000, 3.0902e+00, 0.8008, 0.0001, 6.0471e-01, 3.9324e+06, 2312.94999, collision
6.12, 0.00, 0.2996, 0.0000, 3.7842e+01, 0.3204, 0.0000, -4.9378e-01, 0.1246, 0.0000, 7.5239e-02, 2.3852e+06, 1428.50672, collision
9.76, 0.00, 0.0766, 0.0000, 5.2972e-01, 0.0702, 0.0000, 1.2025e-02, 0.2305, 0.0008, 1.7103e-02, 1.0000e+07, 4660.98659, tmax
5.47, 0.00, 0.3534, 0.0002, -1.3519e-01, 0.5678, 0.0002, -5.4138e+01, 0.5007, 0.0002, -4.2692e-01, 3.9864e+05, 279.73943, collision
6.33, 0.00, 0.4644, 0.0001, -1.4912e-01, 0.6623, 0.0000, 6.6476e-01, 0.6931, 0.0002, 7.7953e-01, 4.8589e+05, 363.31377, d<R_roche
4.22, 0.00, 0.2900, 0.0018, 5.6490e-03, 0.2674, 0.0003, 5.0583e-01, 0.2807, 0.0004, -1.1538e-01, 3.4636e+05, 255.98308, collision
8.75, 0.00, 0.4971, 0.0000, 3.3886e-01, 0.5141, 0.0000, 7.7108e+00, 0.3685, 0.0001, -4.2953e-01, 8.7358e+06, 4358.74741, collision
5.38, 0.00, 0.2908, 0.0001, 2.9529e-01, 0.3032, 0.0000, 3.6708e-02, 0.2245, 0.0001, 1.2372e-01, 1.4689e+06, 925.35650, collision
10.94, 0.00, 0.0000, 1.0000, 4.8959e-03, 0.0000, 1.0000, 6.8610e-03, 0.0000, 1.0000, -9.2680e-02, 1.0918e+02, 0.07831, collision
6.22, 0.00, 0.4459, 0.0020, 9.4778e-02, 0.3839, 0.0038, 2.0169e-01, 0.2362, 0.0009, 1.0842e-01, 3.3638e+05, 268.32236, collision
3.50, 0.00, 0.0000, 1.0000, -1.8474e-01, 0.0000, 1.0000, 4.1523e+00, 0.0000, 1.0000, 1.3495e-01, 3.8826e+01, 0.06697, collision
10.30, 0.00, 0.0003, 0.0003, 3.2153e-05, 0.2345, 0.2345, -7.7080e-02, 0.5954, 0.5954, 8.4516e-01, 8.5381e+02, 0.63862, a>0.4R_H
4.95, 0.00, 0.3172, 0.0001, 1.4795e+01, 0.4538, 0.0002, -4.0749e-01, 0.2451, 0.0001, 1.3134e-01, 1.0282e+06, 678.85050, collision
8.34, 0.00, 0.3439, 0.0000, 5.6810e-01, 0.3163, 0.0000, 5.9242e-02, 0.1670, 0.0001, -2.3930e-02, 1.0000e+07, 4889.90727, tmax
5.11, 0.00, 83717.5793, 0.0001, -1.0032e+00, 0.2858, 0.0001, -1.0027e+00, 0.1126, 0.0001, 7.6850e-02, 1.0596e+06, 691.31531, a<0
10.77, 0.00, 0.0095, 0.0095, 1.4853e-04, 0.2294, 0.2294, -2.5474e-02, 79299.0542, 1.0000, -1.0016e+00, 8.5381e+02, 0.64234, a<0
9.04, 0.00, 0.2844, 0.0000, 5.3931e-01, 0.2260, 0.0000, 1.3867e-02, 0.1232, 0.0003, 1.9905e-02, 1.0000e+07, 4714.25084, tmax
6.38, 0.00, 0.3860, 0.0001, 5.6561e-02, 0.3922, 0.0001, 2.8789e-01, 0.2775, 0.0002, 7.0320e-02, 4.2595e+05, 308.81082, collision
7.38, 0.00, 0.4832, 0.0000, -1.1108e-01, 0.9787, 0.0001, 4.6911e+00, 0.8535, 0.0001, 4.9561e-01, 2.9360e+06, 1820.09304, a>0.4R_H
8.39, 0.00, 0.6203, 0.0000, 1.0996e-01, 0.7666, 0.0000, 4.4607e+00, 0.6740, 0.0004, -3.9690e-01, 3.6295e+06, 2229.83624, a>0.4R_H
6.21, 0.00, 0.4735, 0.0045, -5.2194e-02, 0.4028, 0.0056, 1.0325e+00, 0.4278, 0.0004, 2.8309e-01, 3.8654e+05, 307.39699, collision
5.90, 0.00, 0.2460, 0.0000, 5.4527e-01, 0.2056, 0.0001, -6.9343e-02, 0.1135, 0.0000, 1.1268e-01, 3.2279e+06, 1858.87432, collision
5.22, 0.00, 0.2374, 0.0001, 2.2317e-01, 0.4062, 0.0003, 2.9468e-02, 0.1702, 0.0005, 1.0048e-01, 7.5190e+05, 502.69207, collision
9.69, 0.00, 0.2657, 0.0000, 5.8063e-01, 0.2225, 0.0000, 3.2235e-03, 0.2118, 0.0005, 3.2224e-02, 1.0000e+07, 4889.49655, tmax
8.80, 0.00, 0.5240, 0.0000, 2.8998e-01, 0.5495, 0.0001, 1.6310e+00, 0.2675, 0.0001, -4.8567e-02, 8.0611e+06, 3972.62862, collision
9.10, 0.00, 0.3004, 0.0000, 5.5726e-01, 0.2398, 0.0001, 8.2008e-03, 0.0993, 0.0002, 2.9631e-03, 1.0000e+07, 4761.72486, tmax
8.18, 0.00, 0.3435, 0.0000, 2.8752e-01, 0.4055, 0.0001, 2.0349e+00, 0.3267, 0.0001, -1.6587e+00, 5.8832e+06, 3149.89736, collision
3.84, 0.00, 0.3236, 0.0131, -7.0178e-02, 0.3101, 0.0160, 1.6905e-01, 0.3029, 0.0385, 2.1813e-01, 3.4924e+03, 2.89449, collision
8.82, 0.00, 0.2598, 0.0000, 5.4606e-01, 0.2213, 0.0000, 1.8340e-02, 0.1144, 0.0000, 1.3685e-02, 1.0000e+07, 4776.55527, tmax
8.69, 0.00, 0.5061, 0.0000, 1.1095e-01, 0.5438, 0.0000, -5.9407e+00, 0.2514, 0.0001, 1.5846e-01, 8.1991e+06, 4174.48142, collision
4.74, 0.00, 0.2645, 0.0000, 1.6656e+00, 0.2362, 0.0001, -4.0382e-01, 0.2426, 0.0001, 4.6474e-02, 1.0182e+06, 674.72839, collision
8.09, 0.00, 0.4302, 0.0000, 7.5220e-03, 0.7208, 0.0000, 3.2156e+00, 0.9772, 0.0000, -3.6007e-01, 5.4656e+06, 2974.73956, collision
4.62, 0.00, 0.2935, 0.0003, 1.2916e+00, 0.2819, 0.0001, -3.6905e-01, 0.2248, 0.0002, 3.6328e-02, 9.2074e+05, 624.91063, collision
8.53, 0.00, 0.5725, 0.0000, 1.8119e-01, 0.6753, 0.0000, 4.3415e-01, 0.4339, 0.0000, 1.2863e+00, 4.5828e+06, 2614.21556, a>0.4R_H
10.49, 0.00, 0.0002, 0.0002, 1.9173e-04, 0.0123, 0.0123, 1.5858e-02, 144727.8045, 1.0000, -1.0011e+00, 8.5381e+02, 1.06260, a<0
10.17, 0.00, 0.0002, 0.0002, 1.7239e-04, 0.0144, 0.0144, -2.5947e-03, 0.3022, 0.3022, -1.0551e-02, 8.5381e+02, 0.61437, a>0.4R_H
9.72, 0.00, 0.3675, 0.0000, 4.2238e-01, 0.3093, 0.0000, 3.9238e-02, 0.2829, 0.0006, 1.3497e-01, 5.7987e+06, 3038.67791, a>0.4R_H
8.38, 0.00, 0.4156, 0.0000, 1.3762e+00, 0.4206, 0.0001, -2.3755e-01, 0.1326, 0.0002, 1.0617e-02, 7.1639e+06, 3725.98855, collision
6.14, 0.00, 0.3651, 0.0017, -1.0102e-02, 0.3309, 0.0006, 1.6768e-01, 0.2936, 0.0004, 9.9019e-01, 1.4124e+05, 109.35812, collision
8.66, 0.00, 0.5374, 0.0000, 1.9836e-01, 0.6426, 0.0000, 1.6510e+00, 0.5464, 0.0001, 3.7359e+00, 9.5980e+06, 4706.91530, collision
6.39, 0.00, 0.4291, 0.0000, 1.1078e-01, 0.5401, 0.0002, 5.0469e-01, 0.3283, 0.0002, 9.0149e-02, 5.3024e+05, 381.85333, collision
4.90, 0.00, 0.3272, 0.0001, 2.7452e-02, 0.3248, 0.0001, 3.8928e-01, 0.1920, 0.0001, -5.2808e-03, 6.4884e+05, 441.44316, collision
3.61, 0.00, 0.0000, 1.0000, -2.9394e-02, 0.0000, 1.0000, 7.4983e-01, 0.0000, 1.0000, -1.8149e-01, 7.5323e+01, 0.09020, collision
8.41, 0.00, 0.1771, 0.0000, 5.4023e-01, 0.1574, 0.0000, 1.7615e-02, 0.0868, 0.0001, 1.6085e-02, 1.0000e+07, 4749.58186, tmax
4.96, 0.00, 0.4959, 0.0001, -1.1355e-01, 0.5230, 0.0002, 6.9062e-01, 0.1796, 0.0001, 7.1258e-02, 8.1211e+05, 546.06301, d<R_roche
4.57, 0.00, 0.4362, 0.0002, -1.5824e-01, 0.5230, 0.0004, 4.9676e-01, 0.5667, 0.0001, 1.0495e+00, 5.9025e+05, 410.02641, collision
10.84, 0.00, 0.0036, 0.0036, 2.4938e-03, 0.0028, 0.0028, 5.2470e-03, 176098.5154, 1.0000, -1.0009e+00, 8.5381e+02, 0.61006, a<0
4.94, 0.00, 0.2523, 0.0002, 2.0922e+00, 0.2362, 0.0000, -4.4735e-01, 0.1419, 0.0001, 7.6437e-02, 1.0242e+06, 677.06711, collision
7.77, 0.00, 0.5054, 0.0000, -7.6459e-02, 0.9258, 0.0001, 1.9791e+00, 0.9406, 0.0000, 1.1966e+00, 2.8950e+06, 1701.13187, a>0.4R_H
6.42, 0.00, 0.4487, 0.0000, 8.4984e-01, 0.4595, 0.0001, -3.5584e-01, 0.4622, 0.0002, 3.4627e-01, 5.2699e+05, 383.14916, collision
4.43, 0.00, 311.7918, 0.0006, -1.0032e+00, 0.3272, 0.0002, -1.0022e+00, 0.2217, 0.0001, 5.8166e-02, 1.1454e+06, 799.74637, a<0
3.63, 0.00, 0.0000, 1.0000, 9.3566e-02, 0.0000, 1.0000, -1.6964e-02, 0.0000, 1.0000, 6.6358e-02, 2.7998e+02, 0.22506, collision
5.19, 0.00, 0.5394, 0.0001, 3.6670e+00, 0.5096, 0.0001, 1.9984e+00, 0.3718, 0.0001, -7.3797e-01, 1.3352e+06, 861.50216, collision
6.44, 0.00, 0.8412, 0.0000, 7.6274e+00, 0.4870, 0.0002, -6.3820e-01, 0.5540, 0.0002, 4.8321e-01, 6.9275e+05, 506.44300, d<R_roche
7.64, 0.00, 0.4495, 0.0001, 4.6905e-01, 0.3736, 0.0001, 1.0726e-02, 0.3009, 0.0001, 7.1104e-02, 2.3042e+06, 1396.11935, collision
6.95, 0.00, 0.4405, 0.0001, 1.6145e+00, 0.4481, 0.0000, -4.2662e-01, 0.3255, 0.0001, 4.0437e-02, 1.6122e+06, 1063.45737, collision
5.67, 0.00, 0.2908, 0.0001, 6.2658e-02, 0.2935, 0.0003, 2.6432e-01, 0.3300, 0.0002, 7.3954e-01, 1.1334e+06, 747.00068, collision
8.64, 0.00, 0.5181, 0.0000, 8.3793e+00, 0.5335, 0.0000, -5.9958e-01, 0.1006, 0.0002, 2.7122e-02, 2.0669e+06, 1297.57945, collision
8.73, 0.00, 0.4210, 0.0000, 9.8748e-01, 0.3597, 0.0000, -6.9868e-02, 0.2198, 0.0001, 9.0254e-02, 8.6357e+06, 4287.58750, collision
9.87, 0.00, 0.0003, 0.0003, 3.6537e-05, 0.0110, 0.0110, 9.7847e-03, 0.1487, 0.1487, 8.1510e-02, 8.5381e+02, 0.61355, a>0.4R_H
9.16, 0.00, 0.4742, 0.0000, 1.1694e-01, 0.7790, 0.0000, 1.2254e+00, 0.8088, 0.0001, 3.7474e-01, 4.0933e+06, 2340.03854, a>0.4R_H
5.80, 0.00, 0.6616, 0.0001, 1.2776e+00, 0.5601, 0.0001, -3.9576e-01, 0.1989, 0.0001, 8.6147e-01, 1.5749e+06, 1004.17043, collision
7.83, 0.00, 0.4312, 0.0001, 2.1907e-01, 0.7696, 0.0001, 4.6691e+00, 0.4788, 0.0000, -5.6903e-01, 3.7433e+06, 2224.34066, a>0.4R_H
5.51, 0.00, 0.4392, 0.0001, 2.8300e-02, 0.2894, 0.0002, 6.1047e-01, 0.3820, 0.0002, 1.2622e-01, 1.3173e+06, 844.52024, collision
5.59, 0.00, 0.3879, 0.0001, -1.0639e-01, 0.2748, 0.0000, 1.9583e+00, 0.1651, 0.0002, 1.9549e-01, 5.6208e+05, 389.97637, collision
4.06, 0.00, 0.3129, 0.0006, -1.2000e-01, 0.3013, 0.0018, 1.0967e+00, 0.2318, 0.0010, 3.1197e-02, 2.7941e+05, 217.60435, collision
9.05, 0.00, 0.2408, 0.0000, 5.2391e-01, 0.1888, 0.0000, 6.4389e-02, 0.0952, 0.0002, 4.8186e-02, 1.0000e+07, 4737.18157, tmax
7.69, 0.00, 0.5881, 0.0001, 5.0401e-02, 0.5770, 0.0001, 4.5855e-01, 0.6272, 0.0003, -1.7918e+01, 1.0085e+06, 722.63468, collision
4.89, 0.00, 0.7733, 0.0002, 4.4527e+00, 0.4113, 0.0001, -5.8313e-01, 0.1750, 0.0003, 2.1900e-01, 4.9388e+05, 342.98358, d<R_roche
9.22, 0.00, 0.3215, 0.0000, 5.9275e-01, 0.2720, 0.0000, 1.3597e-02, 0.1362, 0.0002, 2.6044e-02, 1.0000e+07, 4950.37644, tmax
6.88, 0.00, 0.5417, 0.0001, -1.0816e-01, 0.7564, 0.0001, 1.9623e+00, 0.4380, 0.0002, 9.5876e-02, 1.4242e+06, 951.81951, d<R_roche
6.71, 0.00, 0.2617, 0.0000, 1.0376e-01, 0.5402, 0.0000, 2.6477e+00, 0.3961, 0.0000, -3.8670e-01, 2.2423e+06, 1353.76932, collision
9.97, 0.00, 0.0002, 0.0002, 1.1101e-04, 0.0094, 0.0094, 4.8623e-04, 0.2983, 0.2983, 5.7333e-02, 8.5381e+02, 0.70386, a>0.4R_H
9.61, 0.00, 0.1959, 0.0000, 5.5283e-01, 0.1778, 0.0000, 6.0231e-03, 0.1818, 0.0005, 2.1104e-02, 1.0000e+07, 4792.88144, tmax
10.33, 0.00, 0.0425, 0.0024, -1.0799e-03, 0.5958, 0.3152, -6.0564e-03, 0.6450, 0.2763, 1.4083e-01, 3.1420e+03, 2.27794, a>0.4R_H
7.12, 0.00, 0.4957, 0.0001, 9.3485e-02, 0.3497, 0.0001, 6.5257e-02, 0.5664, 0.0000, -7.5769e+00, 1.7910e+06, 1165.38361, collision
10.19, 0.00, 0.0002, 0.0002, 1.1371e-04, 0.0133, 0.0133, 1.4348e-02, 0.3199, 0.3199, 2.4918e-02, 8.5381e+02, 0.63893, a>0.4R_H
5.94, 0.00, 0.2898, 0.0000, 1.5689e-02, 0.3687, 0.0001, 6.1264e-01, 0.3102, 0.0001, 2.3564e-01, 1.2089e+06, 783.92164, collision
7.62, 0.00, 0.4835, 0.0002, 9.6718e-01, 0.4452, 0.0003, -2.0371e-01, 0.3825, 0.0002, 2.5100e-01, 3.9031e+06, 2211.63401, collision
8.58, 0.00, 0.3633, 0.0000, 5.1727e-01, 0.3303, 0.0000, 9.7473e-02, 0.1450, 0.0001, 3.0321e-02, 1.0000e+07, 4873.00504, tmax
10.55, 0.00, 0.0001, 0.0001, 6.5430e-05, 0.0039, 0.0039, 8.7992e-03, 200485.4509, 1.0000, -1.0009e+00, 8.5381e+02, 0.64992, a<0
4.58, 0.00, 0.2499, 0.0002, 1.3173e-01, 0.2786, 0.0002, 3.2663e-02, 0.2853, 0.0000, 2.5460e-01, 6.6768e+05, 459.96551, collision
7.20, 0.00, 0.4307, 0.0000, 1.6014e-01, 0.3796, 0.0001, 3.6723e+00, 0.3271, 0.0001, -4.1973e-01, 2.5490e+06, 1606.10663, collision
8.72, 0.00, 0.4975, 0.0000, -1.9969e-02, 0.8858, 0.0000, 3.5987e+00, 0.1412, 0.0001, 5.6278e-02, 2.4424e+06, 1512.69872, a>0.4R_H
5.74, 0.00, 0.3571, 0.0001, 4.8982e-02, 0.3305, 0.0002, 2.4745e-01, 0.3106, 0.0001, 4.4262e-01, 9.3222e+05, 627.82320, collision
6.53, 0.00, 0.4337, 0.0000, 1.0925e+00, 0.3538, 0.0001, -4.1497e-01, 0.2382, 0.0001, 4.5418e-02, 6.4883e+05, 448.04210, collision
4.02, 0.00, 0.5269, 0.0039, 5.6478e-02, 0.6834, 0.0018, -1.2243e-01, 0.4238, 0.0011, 8.6477e-01, 2.3322e+05, 183.97028, collision
5.02, 0.00, 0.2725, 0.0001, 1.0454e+00, 0.2223, 0.0000, -3.6538e-01, 0.1475, 0.0001, 9.2611e-02, 9.0955e+05, 600.91007, collision
10.63, 0.00, 0.0005, 0.0005, 6.6729e-05, 0.0126, 0.0126, 8.6221e-03, 235014.3744, 1.0000, -1.0008e+00, 8.5381e+02, 0.63784, a<0
5.62, 0.00, 0.2737, 0.0001, -6.6169e-02, 0.5446, 0.0001, 2.2311e+00, 0.3611, 0.0002, -1.7083e-01, 6.8269e+05, 468.15961, collision
6.70, 0.00, 0.4090, 0.0001, 1.0237e-01, 0.4311, 0.0001, 2.6652e+00, 0.4142, 0.0001, -4.2504e-01, 1.1110e+06, 761.72549, collision
5.43, 0.00, 0.4026, 0.0001, 3.1963e-02, 0.5336, 0.0001, 5.9486e-01, 0.2283, 0.0000, 2.9840e-01, 1.5525e+06, 980.53858, collision
7.02, 0.00, 0.3751, 0.0000, 8.4403e-02, 0.4650, 0.0001, 3.3841e+00, 0.2785, 0.0001, -2.7267e-01, 1.9107e+06, 1236.50409, collision
6.04, 0.00, 0.2953, 0.0000, 1.0969e-01, 0.2549, 0.0000, 3.6794e+00, 0.2492, 0.0000, -1.7884e-01, 3.2832e+06, 1907.44603, collision
5.12, 0.00, 0.3716, 0.0001, 4.9999e-02, 0.4604, 0.0001, 4.3820e-01, 0.2578, 0.0001, 3.3476e-01, 1.2457e+06, 805.43523, collision
4.31, 0.00, 0.3798, 0.0012, 3.6634e-01, 0.4700, 0.0003, -2.1155e-01, 0.2974, 0.0001, 3.4511e-01, 5.1004e+05, 368.66100, collision
8.33, 0.00, 0.1702, 0.0000, 5.5346e-01, 0.1440, 0.0000, -4.0858e-03, 0.0999, 0.0000, 2.1673e-03, 1.0000e+07, 4739.66083, tmax
7.96, 0.00, 0.4391, 0.0001, 2.4729e-01, 0.6121, 0.0000, 6.4418e-01, 0.4978, 0.0001, 2.2017e+01, 7.8184e+06, 3974.74742, collision
5.03, 0.00, 0.3891, 0.0001, -2.5656e-01, 0.4717, 0.0000, 5.3779e+00, 0.3315, 0.0001, 4.5673e-01, 8.5663e+05, 569.93492, collision
10.68, 0.00, 0.0005, 0.0005, 9.6131e-05, 0.0119, 0.0119, 6.5083e-03, 220479.6423, 1.0000, -1.0008e+00, 8.5381e+02, 0.61394, a<0
8.08, 0.00, 0.4615, 0.0000, -1.1302e-01, 0.9109, 0.0001, 2.3119e+00, 140.1160, 0.0000, -1.1575e+00, 1.7328e+06, 1173.88752, a<0
3.99, 0.00, 0.3182, 0.0024, 1.3886e-01, 0.3005, 0.0021, -3.0432e-02, 0.2023, 0.0020, 9.4790e-02, 1.5186e+05, 118.96734, collision
8.36, 0.00, 0.3874, 0.0000, 3.3966e-01, 0.3402, 0.0001, -3.3763e-02, 0.6619, 0.0003, 7.5646e-01, 3.0797e+06, 1897.64663, a>0.4R_H
6.63, 0.00, 0.5373, 0.0000, 7.8817e-01, 0.6526, 0.0001, -4.7931e-01, 0.3790, 0.0001, 1.0786e+00, 7.9091e+05, 538.36468, d<R_roche
6.37, 0.00, 0.4547, 0.0001, 1.5488e-01, 0.4399, 0.0001, 1.9450e-01, 0.2216, 0.0001, 1.0068e-01, 6.1541e+05, 460.79597, collision
6.08, 0.00, 0.6950, 0.0001, 8.7939e+00, 0.6598, 0.0000, -5.6684e-01, 0.2608, 0.0001, 4.6565e-01, 2.2975e+06, 1384.16088, collision
4.35, 0.00, 0.3271, 0.0007, 5.5677e-03, 0.3262, 0.0003, -2.3514e-02, 0.2622, 0.0002, 2.0683e+00, 7.1616e+05, 516.65096, collision
5.66, 0.00, 0.6736, 0.0000, 1.2628e-03, 0.6541, 0.0002, 1.7685e-01, 0.2169, 0.0002, 6.0287e-01, 1.7877e+06, 1126.60605, d<R_roche
6.15, 0.00, 0.4146, 0.0058, 9.7843e-01, 0.3930, 0.0032, -4.6880e-01, 0.6512, 0.0007, 8.3464e-01, 1.8585e+05, 148.84599, collision
4.59, 0.00, 0.2864, 0.0003, -2.0530e-01, 0.4450, 0.0003, 1.6129e+00, 0.2941, 0.0000, 1.2993e+00, 8.4823e+05, 577.25853, collision
9.46, 0.00, 0.0589, 0.0000, 5.3454e-01, 0.0655, 0.0000, 2.6844e-03, 0.1473, 0.0004, 3.7070e-02, 1.0000e+07, 4635.54822, tmax
8.15, 0.00, 0.1855, 0.0000, 5.5247e-01, 0.1513, 0.0000, 4.1544e-03, 0.0615, 0.0001, -1.2363e-02, 1.0000e+07, 4786.24100, tmax
7.34, 0.00, 0.5005, 0.0000, 9.7574e-01, 0.6933, 0.0001, -3.3378e-01, 0.4642, 0.0000, 4.5928e-01, 2.4493e+06, 1512.66027, collision
8.40, 0.00, 0.5392, 0.0000, 3.4863e-01, 0.4852, 0.0000, 1.7759e-01, 0.6018, 0.0001, 6.9558e-01, 9.8335e+06, 4704.03900, a>0.4R_H
4.48, 0.00, 0.5182, 0.0002, 2.5616e+00, 0.3744, 0.0002, -1.2767e-01, 0.4415, 0.0002, -5.4572e-01, 5.8363e+05, 412.60190, collision
8.81, 0.00, 0.5467, 0.0000, 1.3509e+01, 0.5967, 0.0001, -6.0667e-01, 0.4801, 0.0002, 3.3257e-01, 6.4752e+06, 3549.06564, collision
9.03, 0.00, 0.1888, 0.0000, 5.3849e-01, 0.1534, 0.0000, 1.7590e-02, 0.0927, 0.0002, 4.4531e-03, 1.0000e+07, 4680.74179, tmax
4.39, 0.00, 0.3674, 0.0007, 8.4206e-01, 0.3452, 0.0003, -2.5213e-01, 0.2213, 0.0001, 4.5012e-02, 9.8224e+05, 697.05102, collision
3.60, 0.00, 0.1109, 0.0265, -3.5522e-02, 0.1095, 0.0041, 1.9698e-01, 0.0901, 0.0082, 4.0697e-02, 2.5036e+03, 1.95630, collision
6.25, 0.00, 0.5681, 0.0007, -7.2486e-02, 0.4886, 0.0007, 3.2372e-01, 0.3220, 0.0007, 1.5858e-01, 3.0003e+05, 233.67279, d<R_roche
5.73, 0.00, 0.2571, 0.0001, 3.1144e-01, 0.2583, 0.0001, 1.1132e-01, 0.1374, 0.0000, 3.6690e-02, 2.1823e+06, 1315.30898, collision
9.40, 0.00, 0.0547, 0.0000, 5.3218e-01, 0.0608, 0.0000, 1.7711e-02, 0.1374, 0.0004, 4.5530e-02, 1.0000e+07, 4651.69163, tmax
7.78, 0.00, 0.4815, 0.0000, 1.5533e-01, 0.5649, 0.0001, 4.2191e+00, 0.6264, 0.0000, -4.9748e-01, 4.5838e+06, 2519.92346, a>0.4R_H
8.55, 0.00, 0.4765, 0.0000, 6.4071e-01, 0.5301, 0.0001, -3.1572e-02, 0.1295, 0.0001, 1.4671e-02, 4.4820e+06, 2546.03478, collision
7.46, 0.00, 0.4212, 0.0000, 1.0118e+00, 0.5047, 0.0001, -2.2826e-01, 0.1927, 0.0000, 8.8214e-02, 3.3725e+06, 2034.48378, collision
