# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, t_end(PM), wall_time, fate
4.53, 0.23, 0.5575, 0.0115, -4.6127e-02, 0.5872, 0.0147, 6.3421e-01, 2.8552e+04, 18.19906, d<R_roche
8.38, 0.22, 0.3105, 0.2184, 2.6109e-01, 0.2908, 0.0085, 2.5082e-03, 1.0000e+05, 58.42836, tmax
8.39, 0.22, 0.3103, 0.2185, 2.6082e-01, 0.3006, 0.0192, -2.7607e-02, 1.0000e+05, 58.34970, tmax
8.40, 0.22, 0.3096, 0.2185, 2.5999e-01, 0.3060, 0.0082, 1.0511e-01, 1.0000e+05, 58.56107, tmax
8.41, 0.22, 0.3092, 0.2186, 2.5965e-01, 0.3088, 0.0064, -1.1804e-02, 1.0000e+05, 58.71832, tmax
4.63, 0.23, 0.5197, 0.0169, -1.2936e-01, 0.6993, 0.0163, 9.5495e-01, 2.2199e+04, 14.14493, d<R_roche
8.42, 0.22, 0.3127, 0.2185, 2.5975e-01, 0.3087, 0.0112, 3.2659e-02, 1.0000e+05, 58.45797, tmax
4.32, 0.23, 0.4910, 0.0419, -4.6104e-02, 0.7248, 0.0194, 1.0893e+00, 4.1188e+04, 26.63003, d<R_roche
8.43, 0.22, 0.3115, 0.2185, 2.5953e-01, 0.3040, 0.0087, 1.1089e-02, 1.0000e+05, 58.69607, tmax
4.28, 0.23, 0.5713, 0.0013, -2.2834e-01, 0.9177, 0.0315, 6.0739e+00, 5.0751e+04, 30.72044, a>0.4R_H
8.44, 0.22, 0.3126, 0.2185, 2.5970e-01, 0.3099, 0.0103, 8.1793e-02, 1.0000e+05, 58.33388, tmax
4.52, 0.23, 0.5939, 0.0030, -1.4173e-01, 0.6953, 0.0521, 1.2951e+00, 3.8285e+04, 24.30982, d<R_roche
8.45, 0.22, 0.3102, 0.2187, 2.5943e-01, 0.3173, 0.0148, 1.7922e-02, 1.0000e+05, 58.45060, tmax
4.35, 0.23, 0.5178, 0.0300, -7.8385e-02, 0.7108, 0.0075, 1.8925e+00, 4.8189e+04, 30.76203, d<R_roche
8.46, 0.22, 0.3122, 0.2186, 2.5942e-01, 0.3172, 0.0075, 3.5563e-02, 1.0000e+05, 58.71986, tmax
8.47, 0.22, 0.3118, 0.2185, 2.5905e-01, 0.3067, 0.0105, 1.0670e-01, 1.0000e+05, 58.53335, tmax
8.48, 0.22, 0.3096, 0.2185, 2.5902e-01, 0.3247, 0.0138, 1.1778e-01, 1.0000e+05, 58.34811, tmax
8.50, 0.22, 0.3122, 0.2186, 2.5878e-01, 0.3347, 0.0035, 5.2260e-02, 1.0000e+05, 58.41914, tmax
8.49, 0.22, 0.3112, 0.2186, 2.5883e-01, 0.3124, 0.0143, 1.8367e-01, 1.0000e+05, 58.55275, tmax
8.52, 0.22, 0.3120, 0.2186, 2.5850e-01, 0.3215, 0.0110, 9.9675e-02, 1.0000e+05, 58.41162, tmax
8.51, 0.22, 0.3122, 0.2186, 2.5869e-01, 0.3321, 0.0044, -2.7125e-02, 1.0000e+05, 58.62036, tmax
4.36, 0.23, 0.6071, 0.0045, -3.9324e-01, 0.6899, 0.0142, 1.1372e+00, 5.2014e+04, 32.67643, d<R_roche
4.33, 0.23, 0.5579, 0.0247, -1.3656e-01, 0.8495, 0.0031, 2.4999e+00, 5.2185e+04, 33.24568, d<R_roche
4.70, 0.23, 0.5429, 0.0134, -2.3444e-01, 1.0708, 0.0329, -8.6264e+00, 3.0123e+04, 18.55830, a<0
4.58, 0.23, 0.5231, 0.0071, 1.2035e-01, 0.8486, 0.0296, 1.2909e+00, 4.5764e+04, 27.61829, collision
4.31, 0.23, 0.5419, 0.1995, -9.0861e-02, 0.3639, 0.0016, -1.7030e+00, 6.2246e+04, 39.38507, collision
4.50, 0.23, 0.4839, 0.0069, -1.3499e-01, 0.9590, 0.0041, 8.2664e+00, 5.4917e+04, 34.59893, a>0.4R_H
4.71, 0.23, 0.5735, 0.0084, -2.6049e-01, 0.4199, 0.0680, 5.3938e-01, 3.9275e+04, 24.29945, d<R_roche
4.34, 0.23, 0.5575, 0.0217, -1.5044e-01, 0.7993, 0.0101, 2.2824e+00, 6.5197e+04, 40.62843, d<R_roche
4.61, 0.23, 0.5813, 0.0019, -4.9866e-02, 0.5922, 0.0289, 5.4516e-01, 5.4849e+04, 32.06084, d<R_roche
4.59, 0.23, 0.7726, 0.0059, 3.6941e+00, 0.6934, 0.0450, -4.1788e-01, 5.7983e+04, 33.86183, collision
4.72, 0.23, 0.5923, 0.0061, -5.6348e-01, 0.5161, 0.0115, 4.9534e-01, 3.4392e+04, 25.81185, d<R_roche
4.64, 0.23, 0.5873, 0.0091, 4.6054e+00, 0.7162, 0.0068, -3.4736e-01, 3.6164e+04, 31.31345, collision
4.57, 0.23, 0.5699, 0.0018, -4.6476e-02, 0.4613, 0.0073, 3.3320e-01, 5.7137e+04, 35.45530, d<R_roche
4.73, 0.23, 0.5055, 0.0113, -7.3207e-02, 0.6547, 0.0907, 1.3124e+00, 4.1632e+04, 25.42048, d<R_roche
4.51, 0.23, 0.5621, 0.0035, -1.8709e-01, 0.6755, 0.0581, 1.2393e+00, 5.1775e+04, 39.47713, d<R_roche
4.41, 0.23, 0.5761, 0.0191, 1.7117e+01, 0.4044, 0.0023, -5.0293e-01, 6.7860e+04, 42.53610, collision
4.66, 0.23, 0.4597, 0.0048, 3.0061e-01, 0.4084, 0.0121, 1.1558e+00, 5.5155e+04, 31.81383, collision
4.83, 0.23, 0.6200, 0.0270, -2.2535e-01, 0.9539, 0.0627, 9.6151e+00, 3.1933e+04, 20.24229, a>0.4R_H
4.78, 0.23, 0.5566, 0.0085, -1.1853e-01, 0.7476, 0.0684, 1.9850e+00, 3.8148e+04, 25.57191, d<R_roche
4.62, 0.23, 0.5496, 0.0041, -2.9780e-02, 0.6557, 0.0039, 8.2288e-01, 6.2909e+04, 37.23329, d<R_roche
4.81, 0.23, 0.5820, 0.0031, -1.9545e-01, 0.4829, 0.1311, 6.6046e-01, 4.2588e+04, 26.39812, d<R_roche
4.43, 0.23, 0.5850, 0.0127, -4.2709e-01, 0.4126, 0.0057, 4.0311e-01, 7.5409e+04, 47.14610, d<R_roche
4.75, 0.23, 203.1322, 0.0057, -2.2783e+00, 0.4866, 0.0314, -7.2728e-01, 5.0307e+04, 29.82198, a<0
4.65, 0.23, 0.5761, 0.0068, -1.7518e-01, 0.6402, 0.0399, 1.2652e+00, 6.4241e+04, 37.52508, d<R_roche
4.79, 0.23, 0.5732, 0.0276, -1.0288e-01, 0.4513, 0.1344, 3.3038e-01, 4.7711e+04, 29.65218, d<R_roche
4.68, 0.23, 0.5956, 0.0051, -9.8324e-02, 0.7504, 0.0319, 1.7161e+00, 6.1065e+04, 35.85700, d<R_roche
4.92, 0.23, 0.5772, 0.0075, -8.2734e-02, 0.3863, 0.0690, 1.9396e-01, 3.6782e+04, 23.55366, d<R_roche
4.77, 0.23, 0.6038, 0.0067, -7.7737e-01, 0.6037, 0.0197, 1.8684e+00, 5.6345e+04, 33.67912, collision
4.37, 0.23, 0.4791, 0.0089, -3.7999e-01, 0.7084, 0.0083, 1.7403e+00, 8.8421e+04, 53.37015, d<R_roche
4.47, 0.23, 0.5271, 0.0014, -7.8025e-01, 0.6634, 0.0091, 1.3541e+00, 9.2805e+04, 52.91011, collision
4.56, 0.23, 0.5608, 0.0077, -3.7725e-02, 0.7807, 0.0105, 1.1432e+00, 8.1488e+04, 50.00840, d<R_roche
5.00, 0.23, 0.5211, 0.0109, -9.6680e-04, 0.5648, 0.1253, 7.7124e-01, 4.4159e+04, 27.05753, d<R_roche
4.45, 0.23, 0.5470, 0.0061, -4.7904e-02, 0.8638, 0.0135, 3.6787e+00, 9.6584e+04, 57.10285, d<R_roche
4.48, 0.23, 0.5966, 0.0056, -1.5328e-01, 0.4220, 0.0039, 4.7393e-01, 9.5252e+04, 56.50213, d<R_roche
4.85, 0.23, 0.5560, 0.0140, 2.4053e-01, 0.8815, 0.0156, 3.5532e+00, 5.7605e+04, 36.04613, collision
4.97, 0.23, 0.5544, 0.0154, -1.5015e-01, 0.9117, 0.1130, 4.4156e+00, 4.7916e+04, 29.88375, a>0.4R_H
4.44, 0.23, 0.5347, 0.0081, 2.6279e-01, 0.3328, 0.0096, 2.4000e-01, 1.0000e+05, 60.11581, tmax
4.46, 0.23, 0.5657, 0.0132, -9.4232e-02, 1.0020, 0.0118, -7.5943e+02, 9.9077e+04, 60.07724, a<0
5.06, 0.23, 0.6015, 0.0069, -2.7942e-01, 0.4542, 0.1218, 3.7010e-01, 5.2117e+04, 30.04982, d<R_roche
4.76, 0.23, 0.4993, 0.0043, -1.1251e-01, 0.7829, 0.0241, 3.8843e+00, 7.2711e+04, 46.90409, d<R_roche
4.86, 0.23, 0.6077, 0.0049, 2.8519e-02, 0.5354, 0.0145, 5.5691e-01, 7.6024e+04, 41.80623, d<R_roche
4.80, 0.23, 0.4769, 0.0090, -7.7879e-01, 0.5596, 0.1060, 1.8303e+00, 7.8980e+04, 47.04524, collision
4.60, 0.23, 0.5627, 0.0055, 2.6477e-01, 0.3408, 0.0099, 2.4813e-01, 1.0000e+05, 59.97888, tmax
5.03, 0.23, 0.6111, 0.0118, -4.6643e-02, 0.5462, 0.0678, 3.9851e-01, 5.1536e+04, 36.43666, d<R_roche
4.69, 0.23, 0.5660, 0.0049, -1.7883e-01, 0.7973, 0.0284, 1.9230e+00, 9.9452e+04, 54.33584, d<R_roche
4.82, 0.23, 0.4939, 0.0030, 1.9917e+00, 0.7294, 0.1160, -2.5878e-01, 8.1682e+04, 48.38015, collision
4.91, 0.23, 0.5866, 0.0022, -2.8347e-02, 0.6161, 0.0293, 3.8114e-01, 7.6536e+04, 44.26486, d<R_roche
4.67, 0.23, 0.5161, 0.0032, 2.4162e-01, 0.3424, 0.0002, 1.4775e-01, 1.0000e+05, 59.49414, tmax
5.04, 0.23, 0.5154, 0.0135, 4.5630e+02, 0.3872, 0.1224, -6.2688e-01, 6.9852e+04, 41.42684, collision
4.95, 0.23, 0.6180, 0.0055, 8.9898e-02, 0.3435, 0.0298, 3.8352e-01, 7.8141e+04, 44.52993, d<R_roche
4.74, 0.23, 0.4775, 0.0003, 2.6490e-01, 0.3429, 0.0140, 1.4227e-01, 1.0000e+05, 59.02920, tmax
5.02, 0.23, 0.5632, 0.0036, -4.3274e-01, 0.3695, 0.0204, 4.0055e-01, 8.5621e+04, 47.91577, d<R_roche
4.90, 0.23, 0.3414, 0.0009, 1.9949e-01, 0.3400, 0.0148, 1.0065e-01, 1.0000e+05, 54.45194, tmax
4.93, 0.23, 0.2915, 0.0013, 2.1923e-01, 0.3232, 0.0711, 4.3164e-02, 1.0000e+05, 52.47614, tmax
4.84, 0.23, 0.4522, 0.0038, 2.3051e-01, 0.3175, 0.0012, 1.4034e-01, 1.0000e+05, 57.01243, tmax
4.88, 0.23, 0.4319, 0.0101, 2.3672e-01, 0.3388, 0.0143, 1.1623e-01, 1.0000e+05, 56.99794, tmax
5.01, 0.23, 0.5133, 0.0127, 1.5224e+00, 0.4145, 0.0539, -1.8772e-01, 7.1641e+04, 50.54613, collision
4.89, 0.23, 0.4067, 0.0061, 2.2531e-01, 0.3170, 0.0029, 1.8309e-01, 1.0000e+05, 57.13242, tmax
4.87, 0.23, 0.5027, 0.0088, 2.1112e-01, 0.3975, 0.0096, 1.8248e-01, 1.0000e+05, 59.48920, tmax
5.10, 0.23, 0.5784, 0.0036, -2.0737e-01, 0.6585, 0.0625, 1.7291e+00, 7.8790e+04, 44.79726, d<R_roche
4.98, 0.23, 0.2815, 0.0043, 2.2383e-01, 0.3251, 0.0499, -4.8176e-03, 1.0000e+05, 53.94121, tmax
4.94, 0.23, 0.4202, 0.0061, 1.9137e-01, 0.4095, 0.0758, 2.1537e-01, 1.0000e+05, 57.12613, tmax
4.96, 0.23, 0.3995, 0.0037, 2.3099e-01, 0.3274, 0.0080, 2.1006e-02, 1.0000e+05, 56.69719, tmax
4.99, 0.23, 0.3750, 0.0015, 2.2718e-01, 0.3317, 0.0347, -8.1460e-03, 1.0000e+05, 56.23821, tmax
5.07, 0.23, 0.5794, 0.0014, 3.1980e+00, 0.5525, 0.0126, -4.7086e-01, 9.4413e+04, 52.41152, collision
5.05, 0.23, 0.3606, 0.0053, 2.2489e-01, 0.3228, 0.0053, 3.5560e-02, 1.0000e+05, 55.71722, tmax
5.27, 0.23, 0.5969, 0.0083, 4.4777e-02, 0.5032, 0.1303, 4.3700e-01, 7.0081e+04, 41.56457, d<R_roche
5.33, 0.23, 0.5889, 0.0107, -3.5358e-02, 0.6150, 0.1117, 2.1106e+00, 5.9528e+04, 36.35944, d<R_roche
5.08, 0.23, 0.3038, 0.0013, 2.2409e-01, 0.3254, 0.0673, -1.9192e-02, 1.0000e+05, 54.80741, tmax
5.15, 0.23, 0.5417, 0.0091, 4.7800e-02, 0.6519, 0.1018, 3.8951e-01, 8.1454e+04, 50.81522, d<R_roche
5.28, 0.23, 0.5542, 0.0064, -4.3355e-01, 0.8202, 0.1578, 9.1412e-01, 7.3633e+04, 43.14456, d<R_roche
5.13, 0.23, 0.6217, 0.0096, -9.3246e-02, 0.5046, 0.1114, 2.6424e-01, 8.4630e+04, 51.88943, d<R_roche
5.09, 0.23, 0.5289, 0.0060, -1.2296e-01, 0.6722, 0.0715, 6.1405e+00, 9.5969e+04, 55.49708, a>0.4R_H
5.11, 0.23, 0.2733, 0.0063, 2.2141e-01, 0.3284, 0.1046, -1.3072e-03, 1.0000e+05, 53.46534, tmax
5.14, 0.23, 0.3520, 0.0037, 2.1858e-01, 0.3567, 0.1068, 1.4969e-02, 1.0000e+05, 55.34000, tmax
5.12, 0.23, 0.4580, 0.0045, 2.2118e-01, 0.4121, 0.0943, 1.1200e-01, 1.0000e+05, 56.64313, tmax
5.18, 0.23, 0.3884, 0.0107, 2.1994e-01, 0.3431, 0.0301, 8.4795e-02, 1.0000e+05, 55.18778, tmax
5.17, 0.23, 0.2600, 0.0012, 2.1979e-01, 0.3270, 0.1250, 5.1209e-02, 1.0000e+05, 55.83638, tmax
5.19, 0.23, 0.3053, 0.0033, 2.1842e-01, 0.3384, 0.1113, 3.0518e-02, 1.0000e+05, 55.34452, tmax
5.20, 0.23, 0.4321, 0.0024, 2.2257e-01, 0.4032, 0.0996, 1.6573e-01, 1.0000e+05, 57.62174, tmax
5.16, 0.23, 0.5435, 0.0179, 2.4458e-01, 0.3756, 0.0123, 2.0875e-01, 1.0000e+05, 58.98533, tmax
5.24, 0.23, 0.5428, 0.0158, -8.6294e-02, 0.6945, 0.1294, 1.7413e+00, 9.2075e+04, 54.18128, d<R_roche
5.32, 0.23, 0.3855, 0.0078, 1.3765e+00, 0.8742, 0.1253, -1.6192e-01, 7.9895e+04, 48.21263, collision
5.22, 0.23, 0.4435, 0.0049, 1.6691e-01, 0.4042, 0.0788, 3.2625e-01, 1.0000e+05, 56.87013, tmax
5.21, 0.23, 0.5003, 0.0125, 2.5193e-01, 0.3835, 0.0848, 1.5807e-01, 1.0000e+05, 58.72192, tmax
5.29, 0.23, 0.5379, 0.0008, 1.6775e-01, 0.4383, 0.0617, 1.6489e-01, 1.0000e+05, 54.68523, tmax
5.23, 0.23, 0.4225, 0.0173, 2.0152e-01, 0.4564, 0.1559, 2.6771e-01, 1.0000e+05, 58.32302, tmax
5.26, 0.23, 0.4199, 0.0062, 2.0046e-01, 0.4133, 0.0766, 3.1440e-01, 1.0000e+05, 57.20687, tmax
5.31, 0.23, 0.2692, 0.0007, 2.0945e-01, 0.3050, 0.0909, -6.7738e-03, 1.0000e+05, 53.96273, tmax
5.25, 0.23, 0.5589, 0.2186, 2.4219e-01, 0.3841, 0.0444, 2.2012e-01, 1.0000e+05, 60.77584, tmax
5.30, 0.23, 0.4128, 0.0216, 2.3721e-01, 0.3069, 0.0377, 5.3914e-02, 1.0000e+05, 58.05098, tmax
5.36, 0.23, 0.3061, 0.0010, 2.2880e-01, 0.3208, 0.0880, 9.1728e-03, 1.0000e+05, 55.05234, tmax
5.37, 0.23, 0.3046, 0.0022, 2.2635e-01, 0.3301, 0.0924, 3.0650e-03, 1.0000e+05, 55.00347, tmax
5.34, 0.23, 0.3570, 0.0061, 2.1687e-01, 0.3872, 0.0662, 1.4414e-01, 1.0000e+05, 56.50214, tmax
5.38, 0.23, 0.2646, 0.0014, 2.1943e-01, 0.3077, 0.0811, -3.7387e-02, 1.0000e+05, 54.32625, tmax
5.35, 0.23, 0.5030, 0.0165, 2.3841e-01, 0.4708, 0.0435, 9.9243e-02, 1.0000e+05, 57.30417, tmax
5.39, 0.23, 0.4221, 0.0155, 2.4078e-01, 0.3381, 0.1092, 7.4981e-02, 1.0000e+05, 57.23446, tmax
5.41, 0.23, 0.2953, 0.0123, 2.1903e-01, 0.3240, 0.1021, 5.1770e-03, 1.0000e+05, 54.57669, tmax
5.42, 0.23, 0.2998, 0.0016, 2.0364e-01, 0.3569, 0.1316, 1.1356e-02, 1.0000e+05, 54.45274, tmax
5.44, 0.23, 0.5250, 0.0474, 4.5562e-02, 0.4423, 0.1207, 1.4261e+00, 8.9651e+04, 53.16841, d<R_roche
5.43, 0.23, 0.3517, 0.0125, 2.2301e-01, 0.3107, 0.0828, 9.4725e-02, 1.0000e+05, 56.36932, tmax
5.40, 0.23, 0.4176, 0.0055, 2.1215e-01, 0.4377, 0.1179, 2.8641e-01, 1.0000e+05, 60.89354, tmax
5.50, 0.23, 0.6000, 0.0053, 6.3521e-02, 0.4616, 0.0738, 1.7258e-01, 8.6099e+04, 50.50854, d<R_roche
5.47, 0.23, 0.3425, 0.0105, 2.1966e-01, 0.3120, 0.0888, 5.4101e-02, 1.0000e+05, 55.92450, tmax
5.45, 0.23, 0.4103, 0.0235, 2.3353e-01, 0.4199, 0.1010, 1.1722e-01, 1.0000e+05, 57.26124, tmax
5.49, 0.23, 0.3289, 0.0388, 2.4313e-01, 0.3284, 0.0191, 4.7339e-02, 1.0000e+05, 56.01278, tmax
5.46, 0.23, 0.5936, 0.0124, 6.6394e-03, 0.7642, 0.1234, 9.7001e-01, 1.0000e+05, 59.59151, tmax
5.48, 0.23, 0.5072, 0.0535, 2.5954e-01, 0.3844, 0.1090, 3.3766e-01, 1.0000e+05, 60.19071, tmax
5.51, 0.23, 0.4017, 0.0261, 2.3005e-01, 0.4577, 0.1310, 2.5666e-01, 1.0000e+05, 58.01010, tmax
5.52, 0.23, 0.6029, 0.0026, 5.2643e-02, 0.4773, 0.1216, 2.2696e-01, 1.0000e+05, 57.43778, tmax
5.56, 0.23, 0.2801, 0.0159, 2.3190e-01, 0.3169, 0.1102, -1.8855e-02, 1.0000e+05, 54.76547, tmax
5.55, 0.23, 0.2875, 0.0035, 2.3439e-01, 0.3261, 0.0911, 3.7474e-02, 1.0000e+05, 55.06006, tmax
5.53, 0.23, 0.4389, 0.0174, 2.1929e-01, 0.4563, 0.1222, 1.1462e-01, 1.0000e+05, 57.65991, tmax
5.54, 0.23, 0.3579, 0.0127, 1.9204e-01, 0.4499, 0.1149, 1.1154e-01, 1.0000e+05, 55.83632, tmax
5.57, 0.23, 0.4250, 0.0202, 2.3616e-01, 0.3963, 0.0935, 1.0551e-01, 1.0000e+05, 56.77537, tmax
5.60, 0.23, 0.3285, 0.0406, 2.3959e-01, 0.3344, 0.0528, 9.7828e-02, 1.0000e+05, 55.97847, tmax
5.58, 0.23, 0.4507, 0.0130, 2.1609e-01, 0.4633, 0.1208, 1.9819e-01, 1.0000e+05, 57.15927, tmax
5.63, 0.23, 0.3067, 0.0378, 2.2606e-01, 0.3083, 0.0904, -2.7125e-02, 1.0000e+05, 54.76075, tmax
5.61, 0.23, 0.3646, 0.0299, 2.5522e-01, 0.3318, 0.0452, -2.5121e-02, 1.0000e+05, 56.46740, tmax
5.62, 0.23, 0.4373, 0.0458, 2.3119e-01, 0.4299, 0.1289, 1.9092e-01, 1.0000e+05, 57.90220, tmax
5.65, 0.23, 0.3472, 0.0118, 2.1365e-01, 0.4316, 0.1029, 6.9031e-02, 1.0000e+05, 56.41282, tmax
5.66, 0.23, 0.3594, 0.0478, 2.4721e-01, 0.3327, 0.0596, 6.2724e-02, 1.0000e+05, 56.47830, tmax
5.67, 0.23, 0.3148, 0.0461, 2.3761e-01, 0.3294, 0.1016, 9.1549e-02, 1.0000e+05, 55.59667, tmax
5.68, 0.23, 0.3323, 0.0086, 2.4291e-01, 0.3775, 0.1292, 8.7130e-02, 1.0000e+05, 55.81141, tmax
5.59, 0.23, 0.5244, 0.0293, 2.6727e-01, 0.3882, 0.1133, 2.2921e-01, 1.0000e+05, 63.54068, tmax
5.64, 0.23, 0.4229, 0.0681, 2.2449e-01, 0.4636, 0.1599, 3.5946e-01, 1.0000e+05, 59.28900, tmax
5.69, 0.23, 0.3374, 0.0074, 2.3441e-01, 0.3925, 0.0802, 1.0073e-01, 1.0000e+05, 56.39084, tmax
5.71, 0.23, 0.3216, 0.0494, 2.3457e-01, 0.3279, 0.1040, 4.3699e-02, 1.0000e+05, 55.64803, tmax
5.73, 0.23, 0.3183, 0.0234, 2.3798e-01, 0.3378, 0.1092, -7.5171e-03, 1.0000e+05, 55.83518, tmax
5.74, 0.23, 0.2865, 0.0144, 2.3116e-01, 0.3340, 0.1138, 5.3921e-02, 1.0000e+05, 55.26521, tmax
5.72, 0.23, 0.3171, 0.0032, 2.1145e-01, 0.3973, 0.0997, 1.5784e-01, 1.0000e+05, 57.11325, tmax
5.75, 0.23, 0.3304, 0.0527, 2.4046e-01, 0.3447, 0.0944, 4.0095e-03, 1.0000e+05, 55.93349, tmax
5.76, 0.23, 0.3417, 0.0203, 2.1529e-01, 0.4144, 0.1097, 1.1031e-01, 1.0000e+05, 56.18972, tmax
5.79, 0.23, 0.3030, 0.0139, 2.3526e-01, 0.3314, 0.1160, -2.9607e-03, 1.0000e+05, 55.73781, tmax
5.78, 0.23, 0.3158, 0.0194, 2.3574e-01, 0.3372, 0.0965, 8.0213e-02, 1.0000e+05, 55.97578, tmax
5.81, 0.23, 0.3032, 0.0378, 2.4049e-01, 0.3135, 0.0994, -2.0500e-02, 1.0000e+05, 55.49584, tmax
5.82, 0.23, 0.2931, 0.0527, 2.3360e-01, 0.3058, 0.0888, 7.0006e-03, 1.0000e+05, 55.28288, tmax
5.83, 0.23, 0.3237, 0.0731, 2.4743e-01, 0.3137, 0.0693, 2.0345e-02, 1.0000e+05, 56.00246, tmax
5.84, 0.23, 0.3330, 0.0537, 2.5011e-01, 0.3311, 0.0971, 5.9247e-02, 1.0000e+05, 56.66471, tmax
5.85, 0.23, 0.3003, 0.0388, 2.3112e-01, 0.3531, 0.1275, 1.2610e-01, 1.0000e+05, 56.07391, tmax
5.87, 0.23, 0.4091, 0.0486, 2.3396e-01, 0.3434, 0.0850, 9.9254e-02, 1.0000e+05, 56.21086, tmax
5.86, 0.23, 0.4211, 0.0482, 2.5064e-01, 0.3900, 0.0738, 1.0833e-02, 1.0000e+05, 56.91831, tmax
5.89, 0.23, 0.3453, 0.0030, 2.0514e-01, 0.4479, 0.1101, 1.6462e-01, 1.0000e+05, 56.25358, tmax
5.88, 0.23, 0.3259, 0.0098, 2.3542e-01, 0.3666, 0.0720, 1.9803e-02, 1.0000e+05, 56.48246, tmax
5.90, 0.23, 0.3769, 0.0018, 2.1370e-01, 0.4587, 0.1242, 1.0391e-01, 1.0000e+05, 56.77075, tmax
5.91, 0.23, 0.4605, 0.0773, 2.9379e-01, 0.3911, 0.0704, 1.6962e-01, 1.0000e+05, 58.08945, tmax
5.92, 0.23, 0.3464, 0.0526, 2.4364e-01, 0.3279, 0.1027, 9.3284e-02, 1.0000e+05, 56.80677, tmax
5.93, 0.23, 0.3147, 0.0402, 2.4156e-01, 0.3292, 0.1062, 5.5586e-02, 1.0000e+05, 55.83415, tmax
5.70, 0.23, 0.2706, 0.0297, 2.2360e-01, 0.3097, 0.0995, 5.1799e-03, 1.0000e+05, 74.52807, tmax
5.77, 0.23, 0.4425, 0.0562, 2.3838e-01, 0.3693, 0.0921, 8.4428e-02, 1.0000e+05, 69.64433, tmax
5.80, 0.23, 0.3079, 0.0410, 2.4350e-01, 0.3187, 0.0937, 5.9180e-02, 1.0000e+05, 70.07694, tmax
5.94, 0.23, 0.3036, 0.0529, 2.2973e-01, 0.3311, 0.1061, 6.7301e-02, 1.0000e+05, 55.66670, tmax
5.95, 0.23, 0.3309, 0.0510, 2.4884e-01, 0.3160, 0.0925, -3.1407e-02, 1.0000e+05, 56.44647, tmax
5.96, 0.23, 0.3542, 0.0420, 2.5236e-01, 0.3512, 0.0970, 5.4804e-02, 1.0000e+05, 56.44893, tmax
5.97, 0.23, 0.3518, 0.0125, 2.4646e-01, 0.3919, 0.1162, 1.3682e-02, 1.0000e+05, 56.40520, tmax
5.98, 0.23, 0.3661, 0.0481, 2.6682e-01, 0.3550, 0.1034, 9.9767e-02, 1.0000e+05, 56.95222, tmax
6.00, 0.23, 0.3004, 0.0508, 2.3132e-01, 0.3302, 0.1214, 6.7957e-02, 1.0000e+05, 55.51933, tmax
5.99, 0.23, 0.3446, 0.0571, 2.5402e-01, 0.3200, 0.0873, 7.4061e-02, 1.0000e+05, 56.27001, tmax
6.03, 0.23, 0.4104, 0.1111, 2.7961e-01, 0.3664, 0.0659, 4.6316e-03, 1.0000e+05, 57.38548, tmax
6.07, 0.23, 0.3115, 0.0836, 2.3915e-01, 0.3164, 0.1088, -8.7750e-04, 1.0000e+05, 56.11648, tmax
6.05, 0.23, 0.3981, 0.0870, 2.7927e-01, 0.3314, 0.0475, 5.2580e-02, 1.0000e+05, 57.73231, tmax
6.06, 0.23, 0.4169, 0.0933, 2.5560e-01, 0.3904, 0.1118, 1.5892e-01, 1.0000e+05, 58.26135, tmax
6.01, 0.23, 0.3404, 0.0785, 2.5052e-01, 0.3277, 0.0674, -7.6258e-03, 1.0000e+05, 63.00935, tmax
6.08, 0.23, 0.3422, 0.1063, 2.4558e-01, 0.3327, 0.0991, 5.9398e-03, 1.0000e+05, 56.57426, tmax
6.02, 0.23, 0.3405, 0.0610, 2.5163e-01, 0.3235, 0.0797, -1.8952e-02, 1.0000e+05, 63.11594, tmax
6.09, 0.23, 0.3394, 0.1227, 2.5128e-01, 0.3131, 0.0832, 4.4502e-02, 1.0000e+05, 56.94096, tmax
6.04, 0.23, 0.4018, 0.1132, 2.6494e-01, 0.3285, 0.0212, 2.0767e-02, 1.0000e+05, 62.39628, tmax
6.10, 0.23, 0.3315, 0.0756, 2.4658e-01, 0.3493, 0.0997, 6.6424e-02, 1.0000e+05, 56.67478, tmax
6.12, 0.23, 0.3410, 0.0276, 2.2147e-01, 0.3854, 0.1227, 4.5014e-02, 1.0000e+05, 55.26523, tmax
6.11, 0.23, 0.3944, 0.1188, 2.6501e-01, 0.3545, 0.0635, 9.1278e-02, 1.0000e+05, 57.53261, tmax
6.15, 0.23, 0.3130, 0.0888, 2.4712e-01, 0.3090, 0.1017, 8.6024e-02, 1.0000e+05, 56.10609, tmax
6.14, 0.23, 0.3542, 0.1212, 2.5143e-01, 0.3116, 0.0745, 9.1713e-02, 1.0000e+05, 56.64551, tmax
6.16, 0.23, 0.3138, 0.0974, 2.4698e-01, 0.3153, 0.0876, -1.9587e-02, 1.0000e+05, 56.20384, tmax
6.13, 0.23, 0.3518, 0.0893, 2.5860e-01, 0.3416, 0.1061, 1.1382e-02, 1.0000e+05, 56.86415, tmax
6.17, 0.23, 0.3392, 0.1183, 2.5322e-01, 0.3039, 0.0712, -1.5708e-02, 1.0000e+05, 56.86795, tmax
6.18, 0.23, 0.3162, 0.0828, 2.4566e-01, 0.3211, 0.0866, 4.5899e-02, 1.0000e+05, 56.22474, tmax
