# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, t_end(PM), wall_time, fate
8.581, 0.00, 0.0003, 0.0001, 4.1674e-04, 0.1909, 0.0482, 2.0353e-01, 1.1953e+03, 2.40239, a>0.4R_H
8.576, 0.00, 0.0003, 0.0000, 1.6913e-03, 0.2152, 0.0075, 2.0295e-01, 4.5081e+03, 9.39976, a>0.4R_H
8.582, 0.00, 0.0002, 0.0001, 3.2848e-04, 0.1644, 0.0926, 2.0715e-01, 9.5627e+02, 1.94095, a>0.4R_H
8.583, 0.00, 0.0002, 0.0001, 3.3004e-04, 0.1678, 0.0924, 2.1652e-01, 9.5627e+02, 1.90311, a>0.4R_H
8.584, 0.00, 0.0002, 0.0001, 3.3086e-04, 0.1674, 0.0911, 2.1998e-01, 9.5627e+02, 1.90530, a>0.4R_H
8.585, 0.00, 0.0002, 0.0001, 3.3092e-04, 0.1633, 0.0829, 2.1760e-01, 9.5627e+02, 1.90580, a>0.4R_H
8.586, 0.00, 0.0002, 0.0001, 3.3032e-04, 0.1578, 0.0745, 2.0993e-01, 9.5627e+02, 1.90142, a>0.4R_H
8.587, 0.00, 0.0002, 0.0001, 3.2924e-04, 0.1637, 0.0686, 1.9795e-01, 9.5627e+02, 1.92276, a>0.4R_H
8.588, 0.00, 0.0003, 0.0001, 3.9230e-04, 0.2158, 0.0448, 1.9113e-01, 1.0929e+03, 2.20854, a>0.4R_H
8.589, 0.00, 0.0003, 0.0001, 3.9491e-04, 0.2294, 0.0476, 2.1059e-01, 1.0929e+03, 2.17852, a>0.4R_H
8.590, 0.00, 0.0003, 0.0001, 3.9636e-04, 0.2391, 0.0526, 2.2371e-01, 1.0929e+03, 2.20838, a>0.4R_H
8.591, 0.00, 0.0003, 0.0001, 3.9602e-04, 0.2433, 0.0596, 2.2805e-01, 1.0929e+03, 2.19455, a>0.4R_H
8.592, 0.00, 0.0003, 0.0001, 3.9382e-04, 0.2415, 0.0683, 2.2239e-01, 1.0929e+03, 2.20765, a>0.4R_H
8.593, 0.00, 0.0003, 0.0001, 3.9039e-04, 0.2340, 0.0690, 2.0720e-01, 1.0929e+03, 2.30203, a>0.4R_H
8.595, 0.00, 0.0001, 0.0001, 2.9308e-04, 0.0705, 0.0705, 1.8538e-01, 8.5381e+02, 1.71773, a>0.4R_H
8.594, 0.00, 0.0003, 0.0001, 3.8671e-04, 0.2221, 0.0695, 1.8455e-01, 1.0929e+03, 2.25450, a>0.4R_H
8.596, 0.00, 0.0001, 0.0001, 2.9259e-04, 0.0716, 0.0716, 1.9241e-01, 8.5381e+02, 2.31275, a>0.4R_H
8.597, 0.00, 0.0001, 0.0001, 2.9190e-04, 0.0725, 0.0725, 1.9763e-01, 8.5381e+02, 2.15130, a>0.4R_H
8.598, 0.00, 0.0001, 0.0001, 2.9104e-04, 0.0728, 0.0728, 2.0067e-01, 8.5381e+02, 1.78707, a>0.4R_H
8.600, 0.00, 0.0001, 0.0001, 2.8905e-04, 0.0708, 0.0708, 1.9910e-01, 8.5381e+02, 1.67669, a>0.4R_H
8.599, 0.00, 0.0001, 0.0001, 2.9008e-04, 0.0722, 0.0722, 2.0123e-01, 8.5381e+02, 1.94426, a>0.4R_H
8.602, 0.00, 0.0001, 0.0001, 2.8701e-04, 0.0659, 0.0659, 1.8661e-01, 8.5381e+02, 1.87445, a>0.4R_H
8.601, 0.00, 0.0001, 0.0001, 2.8801e-04, 0.0686, 0.0686, 1.9421e-01, 8.5381e+02, 1.97135, a>0.4R_H
8.603, 0.00, 0.0001, 0.0001, 2.8609e-04, 0.0633, 0.0633, 1.7647e-01, 8.5381e+02, 1.88573, a>0.4R_H
8.604, 0.00, 0.0002, 0.0001, 3.3327e-04, 0.2229, 0.0615, 2.1080e-01, 8.8797e+02, 1.92404, a>0.4R_H
8.605, 0.00, 0.0002, 0.0001, 3.3596e-04, 0.2282, 0.0614, 2.2129e-01, 8.8797e+02, 1.80850, a>0.4R_H
8.606, 0.00, 0.0002, 0.0001, 3.3812e-04, 0.2297, 0.0639, 2.2557e-01, 8.8797e+02, 1.84427, a>0.4R_H
8.608, 0.00, 0.0002, 0.0001, 3.3950e-04, 0.2214, 0.0767, 2.1559e-01, 8.8797e+02, 1.84487, a>0.4R_H
8.607, 0.00, 0.0002, 0.0001, 3.3936e-04, 0.2274, 0.0691, 2.2348e-01, 8.8797e+02, 2.13267, a>0.4R_H
8.609, 0.00, 0.0002, 0.0001, 3.3864e-04, 0.2123, 0.0863, 2.0304e-01, 8.8797e+02, 1.83916, a>0.4R_H
8.610, 0.00, 0.0002, 0.0001, 3.3704e-04, 0.2010, 0.0969, 1.8729e-01, 8.8797e+02, 1.88065, a>0.4R_H
8.611, 0.00, 0.0002, 0.0001, 3.3503e-04, 0.1885, 0.1079, 1.6983e-01, 8.8797e+02, 1.76765, a>0.4R_H
8.613, 0.00, 0.0002, 0.0001, 3.8678e-04, 0.1633, 0.0219, 2.0232e-01, 1.0246e+03, 2.02715, a>0.4R_H
8.612, 0.00, 0.0002, 0.0001, 3.8778e-04, 0.1756, 0.0152, 2.1513e-01, 1.0246e+03, 2.02878, a>0.4R_H
8.614, 0.00, 0.0002, 0.0001, 3.8539e-04, 0.1527, 0.0271, 1.8526e-01, 1.0246e+03, 2.00781, a>0.4R_H
8.615, 0.00, 0.0002, 0.0001, 3.8374e-04, 0.1634, 0.0301, 1.6508e-01, 1.0246e+03, 2.03199, a>0.4R_H
8.616, 0.00, 0.0002, 0.0000, 4.1151e-04, 0.1735, 0.0286, 1.7753e-01, 1.1612e+03, 2.32262, a>0.4R_H
8.617, 0.00, 0.0002, 0.0000, 4.1496e-04, 0.2363, 0.0265, 2.0518e-01, 1.1953e+03, 2.40530, a>0.4R_H
8.618, 0.00, 0.0002, 0.0000, 4.1780e-04, 0.2344, 0.0239, 2.0813e-01, 1.1953e+03, 2.41603, a>0.4R_H
8.619, 0.00, 0.0002, 0.0000, 4.1865e-04, 0.2261, 0.0177, 2.0138e-01, 1.1953e+03, 2.35669, a>0.4R_H
8.620, 0.00, 0.0002, 0.0000, 4.1773e-04, 0.2132, 0.0126, 1.8762e-01, 1.1953e+03, 2.37850, a>0.4R_H
8.621, 0.00, 0.0002, 0.0000, 4.1574e-04, 0.1976, 0.0157, 1.7014e-01, 1.1953e+03, 2.35330, a>0.4R_H
8.623, 0.00, 0.0002, 0.0001, 3.2405e-04, 0.1548, 0.1161, 1.6094e-01, 9.2212e+02, 1.86016, a>0.4R_H
8.624, 0.00, 0.0002, 0.0001, 3.2410e-04, 0.1675, 0.1172, 1.6915e-01, 9.2212e+02, 1.81999, a>0.4R_H
8.625, 0.00, 0.0002, 0.0001, 3.2362e-04, 0.1790, 0.1192, 1.7588e-01, 9.2212e+02, 1.82643, a>0.4R_H
8.622, 0.00, 0.0002, 0.0000, 4.9348e-04, 0.1889, 0.0150, 2.1254e-01, 1.3320e+03, 2.60753, a>0.4R_H
8.626, 0.00, 0.0002, 0.0001, 3.2247e-04, 0.1886, 0.1221, 1.8004e-01, 9.2212e+02, 1.82402, a>0.4R_H
8.627, 0.00, 0.0002, 0.0001, 3.2060e-04, 0.1955, 0.1214, 1.8046e-01, 9.2212e+02, 1.83107, a>0.4R_H
8.628, 0.00, 0.0002, 0.0001, 3.1812e-04, 0.1991, 0.1229, 1.7612e-01, 9.2212e+02, 1.83826, a>0.4R_H
8.629, 0.00, 0.0002, 0.0001, 3.1532e-04, 0.1989, 0.1264, 1.6640e-01, 9.2212e+02, 1.84542, a>0.4R_H
8.630, 0.00, 0.0002, 0.0001, 3.1268e-04, 0.1949, 0.1309, 1.5127e-01, 9.2212e+02, 1.82404, a>0.4R_H
8.631, 0.00, 0.0002, 0.0001, 3.2860e-04, 0.1876, 0.0934, 2.2512e-01, 9.5627e+02, 1.93311, a>0.4R_H
8.632, 0.00, 0.0002, 0.0001, 3.2862e-04, 0.1783, 0.0880, 2.2175e-01, 9.5627e+02, 1.93402, a>0.4R_H
8.633, 0.00, 0.0002, 0.0001, 3.2837e-04, 0.1685, 0.0801, 2.1427e-01, 9.5627e+02, 2.06797, a>0.4R_H
8.634, 0.00, 0.0002, 0.0001, 3.2790e-04, 0.1725, 0.0705, 2.0331e-01, 9.5627e+02, 1.94964, a>0.4R_H
8.635, 0.00, 0.0002, 0.0001, 3.2727e-04, 0.1800, 0.0599, 1.8966e-01, 9.5627e+02, 1.96275, a>0.4R_H
8.636, 0.00, 0.0002, 0.0001, 3.2652e-04, 0.1872, 0.0499, 1.7412e-01, 9.5627e+02, 2.21822, a>0.4R_H
8.637, 0.00, 0.0002, 0.0001, 3.2570e-04, 0.1937, 0.0424, 1.5745e-01, 9.5627e+02, 2.08625, a>0.4R_H
8.638, 0.00, 0.0002, 0.0001, 3.5184e-04, 0.1993, 0.0401, 1.5043e-01, 9.9043e+02, 2.11367, a>0.4R_H
8.639, 0.00, 0.0002, 0.0001, 3.5365e-04, 0.2038, 0.0440, 1.5218e-01, 9.9043e+02, 2.20018, a>0.4R_H
8.640, 0.00, 0.0002, 0.0001, 3.5498e-04, 0.2072, 0.0524, 1.5352e-01, 9.9043e+02, 2.47440, a>0.4R_H
8.642, 0.00, 0.0002, 0.0001, 3.5596e-04, 0.2104, 0.0736, 1.5678e-01, 9.9043e+02, 1.99370, a>0.4R_H
8.641, 0.00, 0.0002, 0.0001, 3.5575e-04, 0.2094, 0.0628, 1.5494e-01, 9.9043e+02, 2.52280, a>0.4R_H
8.644, 0.00, 0.0001, 0.0001, 2.9168e-04, 0.0702, 0.0702, 1.4665e-01, 8.5381e+02, 1.73306, a>0.4R_H
8.643, 0.00, 0.0002, 0.0001, 3.5566e-04, 0.2104, 0.0799, 1.5914e-01, 9.9043e+02, 2.00559, a>0.4R_H
8.645, 0.00, 0.0001, 0.0001, 2.9183e-04, 0.0606, 0.0606, 1.5679e-01, 8.5381e+02, 2.00805, a>0.4R_H
8.646, 0.00, 0.0001, 0.0001, 2.9185e-04, 0.0514, 0.0514, 1.6690e-01, 8.5381e+02, 1.80513, a>0.4R_H
8.647, 0.00, 0.0001, 0.0001, 2.9173e-04, 0.0430, 0.0430, 1.7665e-01, 8.5381e+02, 1.83591, a>0.4R_H
8.648, 0.00, 0.0001, 0.0001, 2.9150e-04, 0.0357, 0.0357, 1.8567e-01, 8.5381e+02, 1.78202, a>0.4R_H
8.649, 0.00, 0.0001, 0.0001, 2.9116e-04, 0.0298, 0.0298, 1.9359e-01, 8.5381e+02, 1.70711, a>0.4R_H
8.650, 0.00, 0.0001, 0.0001, 2.9073e-04, 0.0255, 0.0255, 2.0003e-01, 8.5381e+02, 1.70589, a>0.4R_H
8.651, 0.00, 0.0001, 0.0001, 2.9021e-04, 0.0227, 0.0227, 2.0462e-01, 8.5381e+02, 1.70132, a>0.4R_H
8.652, 0.00, 0.0001, 0.0001, 2.8963e-04, 0.0210, 0.0210, 2.0705e-01, 8.5381e+02, 1.67572, a>0.4R_H
8.653, 0.00, 0.0001, 0.0001, 2.8900e-04, 0.0197, 0.0197, 2.0707e-01, 8.5381e+02, 1.66852, a>0.4R_H
8.654, 0.00, 0.0001, 0.0001, 2.8833e-04, 0.0185, 0.0185, 2.0450e-01, 8.5381e+02, 1.70343, a>0.4R_H
8.655, 0.00, 0.0001, 0.0001, 2.8765e-04, 0.0174, 0.0174, 1.9927e-01, 8.5381e+02, 1.68789, a>0.4R_H
8.656, 0.00, 0.0001, 0.0001, 2.8697e-04, 0.0169, 0.0169, 1.9142e-01, 8.5381e+02, 1.69099, a>0.4R_H
8.657, 0.00, 0.0001, 0.0001, 2.8633e-04, 0.0184, 0.0184, 1.8108e-01, 8.5381e+02, 1.66695, a>0.4R_H
8.658, 0.00, 0.0001, 0.0001, 2.8573e-04, 0.0227, 0.0227, 1.6849e-01, 8.5381e+02, 1.74332, a>0.4R_H
8.659, 0.00, 0.0001, 0.0001, 2.8520e-04, 0.0297, 0.0297, 1.5395e-01, 8.5381e+02, 1.67014, a>0.4R_H
8.660, 0.00, 0.0001, 0.0001, 2.8475e-04, 0.0388, 0.0388, 1.3783e-01, 8.5381e+02, 1.72463, a>0.4R_H
8.661, 0.00, 0.0002, 0.0001, 3.3448e-04, 0.2486, 0.0493, 1.7025e-01, 8.8797e+02, 1.75650, a>0.4R_H
8.662, 0.00, 0.0002, 0.0001, 3.3248e-04, 0.2357, 0.0607, 1.5022e-01, 8.8797e+02, 1.75162, a>0.4R_H
8.663, 0.00, 0.0002, 0.0001, 3.3083e-04, 0.2239, 0.0726, 1.3152e-01, 8.8797e+02, 1.74609, a>0.4R_H
8.664, 0.00, 0.0002, 0.0001, 3.5701e-04, 0.2137, 0.0408, 1.3121e-01, 1.0587e+03, 2.08064, a>0.4R_H
8.665, 0.00, 0.0002, 0.0001, 3.5692e-04, 0.2172, 0.0541, 1.2887e-01, 1.0587e+03, 2.10371, a>0.4R_H
8.666, 0.00, 0.0002, 0.0001, 3.1730e-04, 0.1980, 0.1071, 1.1712e-01, 9.2212e+02, 1.83667, a>0.4R_H
8.667, 0.00, 0.0002, 0.0001, 3.1813e-04, 0.1922, 0.1169, 1.2017e-01, 9.2212e+02, 1.83446, a>0.4R_H
8.668, 0.00, 0.0002, 0.0001, 3.1909e-04, 0.1873, 0.1253, 1.2463e-01, 9.2212e+02, 1.80843, a>0.4R_H
8.669, 0.00, 0.0002, 0.0001, 3.2018e-04, 0.1878, 0.1320, 1.3069e-01, 9.2212e+02, 1.83479, a>0.4R_H
8.670, 0.00, 0.0002, 0.0001, 3.2140e-04, 0.2007, 0.1368, 1.3841e-01, 9.2212e+02, 1.83182, a>0.4R_H
8.671, 0.00, 0.0002, 0.0001, 3.2270e-04, 0.2145, 0.1394, 1.4768e-01, 9.2212e+02, 1.84715, a>0.4R_H
8.672, 0.00, 0.0002, 0.0001, 3.2397e-04, 0.2287, 0.1399, 1.5814e-01, 9.2212e+02, 1.80820, a>0.4R_H
8.673, 0.00, 0.0002, 0.0001, 3.2503e-04, 0.2430, 0.1383, 1.6909e-01, 9.2212e+02, 1.82371, a>0.4R_H
8.674, 0.00, 0.0002, 0.0001, 3.2557e-04, 0.2566, 0.1348, 1.7938e-01, 9.2212e+02, 1.85276, a>0.4R_H
8.675, 0.00, 0.0002, 0.0001, 3.2516e-04, 0.2685, 0.1300, 1.8739e-01, 9.2212e+02, 1.93947, a>0.4R_H
8.676, 0.00, 0.0002, 0.0001, 3.2343e-04, 0.2775, 0.1245, 1.9114e-01, 9.2212e+02, 1.89335, a>0.4R_H
8.677, 0.00, 0.0002, 0.0001, 3.2027e-04, 0.2824, 0.1195, 1.8867e-01, 9.2212e+02, 1.92248, a>0.4R_H
8.678, 0.00, 0.0002, 0.0001, 3.1616e-04, 0.2826, 0.1161, 1.7862e-01, 9.2212e+02, 2.33708, a>0.4R_H
8.679, 0.00, 0.0002, 0.0001, 3.1220e-04, 0.2779, 0.1153, 1.6086e-01, 9.2212e+02, 2.13469, a>0.4R_H
8.680, 0.00, 0.0002, 0.0001, 3.0960e-04, 0.2694, 0.1175, 1.3675e-01, 9.2212e+02, 1.95772, a>0.4R_H
8.681, 0.00, 0.0002, 0.0001, 3.0897e-04, 0.2590, 0.1222, 1.0874e-01, 9.2212e+02, 2.08927, a>0.4R_H
8.682, 0.00, 0.0002, 0.0000, 3.2700e-04, 0.2491, 0.0202, 2.2014e-01, 9.5627e+02, 1.97611, a>0.4R_H
8.683, 0.00, 0.0002, 0.0000, 3.2685e-04, 0.2418, 0.0293, 2.0891e-01, 9.5627e+02, 2.02359, a>0.4R_H
8.684, 0.00, 0.0002, 0.0000, 3.2660e-04, 0.2383, 0.0401, 1.9546e-01, 9.5627e+02, 2.09033, a>0.4R_H
8.685, 0.00, 0.0002, 0.0000, 3.2626e-04, 0.2386, 0.0524, 1.8034e-01, 9.5627e+02, 1.96041, a>0.4R_H
8.686, 0.00, 0.0002, 0.0000, 3.2584e-04, 0.2419, 0.0655, 1.6408e-01, 9.5627e+02, 2.25191, a>0.4R_H
8.687, 0.00, 0.0002, 0.0000, 3.2534e-04, 0.2467, 0.0793, 1.4721e-01, 9.5627e+02, 2.37990, a>0.4R_H
8.688, 0.00, 0.0002, 0.0000, 3.2475e-04, 0.2520, 0.0932, 1.3021e-01, 9.5627e+02, 2.02478, a>0.4R_H
8.689, 0.00, 0.0002, 0.0000, 3.2408e-04, 0.2565, 0.1068, 1.1348e-01, 9.5627e+02, 2.01461, a>0.4R_H
8.690, 0.00, 0.0002, 0.0000, 3.2332e-04, 0.2596, 0.1200, 9.7395e-02, 9.5627e+02, 2.12523, a>0.4R_H
8.691, 0.00, 0.0002, 0.0000, 3.5186e-04, 0.2610, 0.1241, 1.5671e-01, 9.9043e+02, 2.03497, a>0.4R_H
8.692, 0.00, 0.0002, 0.0000, 3.5115e-04, 0.2603, 0.1163, 1.6104e-01, 9.9043e+02, 1.95878, a>0.4R_H
8.694, 0.00, 0.0001, 0.0001, 2.8850e-04, 0.0979, 0.0979, 9.5027e-02, 8.5381e+02, 1.68502, a>0.4R_H
8.693, 0.00, 0.0002, 0.0000, 3.5048e-04, 0.2575, 0.1075, 1.6508e-01, 9.9043e+02, 1.96620, a>0.4R_H
8.695, 0.00, 0.0001, 0.0001, 2.8912e-04, 0.0877, 0.0877, 1.0204e-01, 8.5381e+02, 1.68445, a>0.4R_H
8.696, 0.00, 0.0001, 0.0001, 2.8965e-04, 0.0770, 0.0770, 1.1010e-01, 8.5381e+02, 1.68064, a>0.4R_H
8.698, 0.00, 0.0001, 0.0001, 2.9046e-04, 0.0557, 0.0557, 1.2924e-01, 8.5381e+02, 1.24671, a>0.4R_H
8.697, 0.00, 0.0001, 0.0001, 2.9009e-04, 0.0662, 0.0662, 1.1920e-01, 8.5381e+02, 1.68100, a>0.4R_H
8.699, 0.00, 0.0001, 0.0001, 2.9075e-04, 0.0465, 0.0465, 1.4006e-01, 8.5381e+02, 1.54438, a>0.4R_H
8.552, 0.00, 0.0003, 0.0000, 3.3078e-02, 0.2295, 0.0015, 2.2404e-01, 9.3817e+04, 164.72102, a>0.4R_H
7.341, 0.0000, 0.1266, 0.0000, 0.0000, 0.1647, 0.0000, 0.0000, 1.0000e+07, 5878.13966, tmax
7.317, 0.0000, 0.1299, 0.0000, 0.0000, 0.1613, 0.0000, 0.0000, 1.0000e+07, 5887.10322, tmax
7.334, 0.0000, 0.1264, 0.0000, 0.0000, 0.1660, 0.0000, 0.0000, 1.0000e+07, 5890.85201, tmax
7.322, 0.0000, 0.1274, 0.0000, 0.0000, 0.1623, 0.0000, 0.0000, 1.0000e+07, 5893.44332, tmax
7.339, 0.0000, 0.1266, 0.0000, 0.0000, 0.1664, 0.0000, 0.0000, 1.0000e+07, 5893.49778, tmax
7.298, 0.0000, 0.1277, 0.0000, 0.0000, 0.1612, 0.0000, 0.0000, 1.0000e+07, 5894.99861, tmax
7.340, 0.0000, 0.1277, 0.0000, 0.0000, 0.1657, 0.0000, 0.0000, 1.0000e+07, 5895.04049, tmax
7.329, 0.0000, 0.1277, 0.0000, 0.0000, 0.1625, 0.0000, 0.0000, 1.0000e+07, 5897.28056, tmax
7.279, 0.0000, 0.1265, 0.0000, 0.0000, 0.1624, 0.0000, 0.0000, 1.0000e+07, 5897.70939, tmax
7.330, 0.0000, 0.1243, 0.0000, 0.0000, 0.1608, 0.0000, 0.0000, 1.0000e+07, 5897.90412, tmax
7.327, 0.0000, 0.1292, 0.0000, 0.0000, 0.1658, 0.0000, 0.0000, 1.0000e+07, 5902.18365, tmax
7.277, 0.0000, 0.1265, 0.0000, 0.0000, 0.1572, 0.0000, 0.0000, 1.0000e+07, 5902.35084, tmax
7.321, 0.0000, 0.1272, 0.0000, 0.0000, 0.1624, 0.0000, 0.0000, 1.0000e+07, 5903.20468, tmax
7.310, 0.0000, 0.1270, 0.0000, 0.0000, 0.1626, 0.0000, 0.0000, 1.0000e+07, 5908.66998, tmax
7.289, 0.0000, 0.1280, 0.0000, 0.0000, 0.1629, 0.0000, 0.0000, 1.0000e+07, 5911.93997, tmax
7.325, 0.0000, 0.1297, 0.0000, 0.0000, 0.1671, 0.0000, 0.0000, 1.0000e+07, 5915.54369, tmax
7.201, 0.0000, 0.1259, 0.0000, 0.0000, 0.1397, 0.0000, 0.0000, 1.0000e+07, 5920.02466, tmax
7.320, 0.0000, 0.1284, 0.0000, 0.0000, 0.1606, 0.0000, 0.0000, 1.0000e+07, 5920.00910, tmax
7.331, 0.0000, 0.1258, 0.0000, 0.0000, 0.1600, 0.0000, 0.0000, 1.0000e+07, 5922.59622, tmax
7.205, 0.0000, 0.1270, 0.0000, 0.0000, 0.1409, 0.0000, 0.0000, 1.0000e+07, 5922.75112, tmax
7.275, 0.0000, 0.1239, 0.0000, 0.0000, 0.1570, 0.0000, 0.0000, 1.0000e+07, 5925.23978, tmax
7.335, 0.0000, 0.1265, 0.0000, 0.0000, 0.1649, 0.0000, 0.0000, 1.0000e+07, 5928.97004, tmax
7.326, 0.0000, 0.1272, 0.0000, 0.0000, 0.1640, 0.0000, 0.0000, 1.0000e+07, 5929.13350, tmax
7.313, 0.0000, 0.1302, 0.0000, 0.0000, 0.1642, 0.0000, 0.0000, 1.0000e+07, 5929.54825, tmax
7.296, 0.0000, 0.1255, 0.0000, 0.0000, 0.1623, 0.0000, 0.0000, 1.0000e+07, 5931.71035, tmax
7.323, 0.0000, 0.1274, 0.0000, 0.0000, 0.1640, 0.0000, 0.0000, 1.0000e+07, 5932.35448, tmax
7.285, 0.0000, 0.1286, 0.0000, 0.0000, 0.1580, 0.0000, 0.0000, 1.0000e+07, 5932.60298, tmax
7.336, 0.0000, 0.1262, 0.0000, 0.0000, 0.1648, 0.0000, 0.0000, 1.0000e+07, 5935.00915, tmax
7.203, 0.0000, 0.1300, 0.0000, 0.0000, 0.1311, 0.0000, 0.0000, 1.0000e+07, 5937.77691, tmax
7.210, 0.0000, 0.1306, 0.0000, 0.0000, 0.1386, 0.0000, 0.0000, 1.0000e+07, 5938.24181, tmax
7.278, 0.0000, 0.1262, 0.0000, 0.0000, 0.1620, 0.0000, 0.0000, 1.0000e+07, 5941.80498, tmax
7.274, 0.0000, 0.1247, 0.0000, 0.0000, 0.1586, 0.0000, 0.0000, 1.0000e+07, 5942.04165, tmax
7.263, 0.0000, 0.1285, 0.0000, 0.0000, 0.1522, 0.0000, 0.0000, 1.0000e+07, 5942.84930, tmax
7.315, 0.0000, 0.1286, 0.0000, 0.0000, 0.1643, 0.0000, 0.0000, 1.0000e+07, 5943.36086, tmax
7.316, 0.0000, 0.1296, 0.0000, 0.0000, 0.1647, 0.0000, 0.0000, 1.0000e+07, 5944.99384, tmax
7.291, 0.0000, 0.1267, 0.0000, 0.0000, 0.1594, 0.0000, 0.0000, 1.0000e+07, 5945.19876, tmax
7.342, 0.0000, 0.1291, 0.0000, 0.0000, 0.1638, 0.0000, 0.0000, 1.0000e+07, 5945.29564, tmax
7.280, 0.0000, 0.1344, 0.0000, 0.0000, 0.1524, 0.0000, 0.0000, 1.0000e+07, 5945.80377, tmax
7.295, 0.0000, 0.1249, 0.0000, 0.0000, 0.1600, 0.0000, 0.0000, 1.0000e+07, 5946.20113, tmax
7.297, 0.0000, 0.1257, 0.0000, 0.0000, 0.1609, 0.0000, 0.0000, 1.0000e+07, 5946.26433, tmax
7.306, 0.0000, 0.1261, 0.0000, 0.0000, 0.1629, 0.0000, 0.0000, 1.0000e+07, 5946.29525, tmax
7.303, 0.0000, 0.1286, 0.0000, 0.0000, 0.1642, 0.0000, 0.0000, 1.0000e+07, 5946.85890, tmax
7.305, 0.0000, 0.1272, 0.0000, 0.0000, 0.1635, 0.0000, 0.0000, 1.0000e+07, 5947.17516, tmax
7.314, 0.0000, 0.1281, 0.0000, 0.0000, 0.1663, 0.0000, 0.0000, 1.0000e+07, 5947.48112, tmax
7.294, 0.0000, 0.1267, 0.0000, 0.0000, 0.1592, 0.0000, 0.0000, 1.0000e+07, 5951.40143, tmax
7.304, 0.0000, 0.1275, 0.0000, 0.0000, 0.1629, 0.0000, 0.0000, 1.0000e+07, 5951.73636, tmax
7.308, 0.0000, 0.1278, 0.0000, 0.0000, 0.1639, 0.0000, 0.0000, 1.0000e+07, 5953.31275, tmax
7.311, 0.0000, 0.1318, 0.0000, 0.0000, 0.1655, 0.0000, 0.0000, 1.0000e+07, 5955.19131, tmax
7.288, 0.0000, 0.1244, 0.0000, 0.0000, 0.1605, 0.0000, 0.0000, 1.0000e+07, 5955.82831, tmax
7.218, 0.0000, 0.1347, 0.0000, 0.0000, 0.1348, 0.0000, 0.0000, 1.0000e+07, 5956.27269, tmax
7.292, 0.0000, 0.1267, 0.0000, 0.0000, 0.1608, 0.0000, 0.0000, 1.0000e+07, 5956.29335, tmax
7.287, 0.0000, 0.1285, 0.0000, 0.0000, 0.1622, 0.0000, 0.0000, 1.0000e+07, 5956.90215, tmax
7.302, 0.0000, 0.1289, 0.0000, 0.0000, 0.1654, 0.0000, 0.0000, 1.0000e+07, 5960.96262, tmax
7.225, 0.0000, 0.1394, 0.0000, 0.0000, 0.1321, 0.0000, 0.0000, 1.0000e+07, 5961.25077, tmax
7.216, 0.0000, 0.1348, 0.0000, 0.0000, 0.1350, 0.0000, 0.0000, 1.0000e+07, 5961.95311, tmax
7.273, 0.0000, 0.1284, 0.0000, 0.0000, 0.1633, 0.0000, 0.0000, 1.0000e+07, 5961.95419, tmax
7.284, 0.0000, 0.1410, 0.0000, 0.0000, 0.1464, 0.0000, 0.0000, 1.0000e+07, 5963.73653, tmax
7.232, 0.0000, 0.1372, 0.0000, 0.0000, 0.1264, 0.0000, 0.0000, 1.0000e+07, 5965.11612, tmax
7.226, 0.0000, 0.1392, 0.0000, 0.0000, 0.1341, 0.0000, 0.0000, 1.0000e+07, 5965.49455, tmax
7.337, 0.0000, 0.1344, 0.0000, 0.0000, 0.1609, 0.0000, 0.0000, 1.0000e+07, 5965.84712, tmax
7.200, 0.0000, 0.1295, 0.0000, 0.0000, 0.1346, 0.0000, 0.0000, 1.0000e+07, 5969.42216, tmax
7.233, 0.0000, 0.1357, 0.0000, 0.0000, 0.1249, 0.0000, 0.0000, 1.0000e+07, 5969.86048, tmax
7.283, 0.0000, 0.1427, 0.0000, 0.0000, 0.1402, 0.0000, 0.0000, 1.0000e+07, 5970.19813, tmax
7.238, 0.0000, 0.1380, 0.0000, 0.0000, 0.1316, 0.0000, 0.0000, 1.0000e+07, 5970.71702, tmax
7.227, 0.0000, 0.1370, 0.0000, 0.0000, 0.1301, 0.0000, 0.0000, 1.0000e+07, 5971.43453, tmax
7.234, 0.0000, 0.1392, 0.0000, 0.0000, 0.1290, 0.0000, 0.0000, 1.0000e+07, 5971.67143, tmax
7.230, 0.0000, 0.1395, 0.0000, 0.0000, 0.1272, 0.0000, 0.0000, 1.0000e+07, 5974.89863, tmax
7.241, 0.0000, 0.1401, 0.0000, 0.0000, 0.1296, 0.0000, 0.0000, 1.0000e+07, 5974.92329, tmax
7.235, 0.0000, 0.1397, 0.0000, 0.0000, 0.1262, 0.0000, 0.0000, 1.0000e+07, 5975.41684, tmax
7.211, 0.0000, 0.1283, 0.0000, 0.0000, 0.1467, 0.0000, 0.0000, 1.0000e+07, 5975.46530, tmax
7.251, 0.0000, 0.1405, 0.0000, 0.0000, 0.1320, 0.0000, 0.0000, 1.0000e+07, 5976.30934, tmax
7.262, 0.0000, 0.1412, 0.0000, 0.0000, 0.1416, 0.0000, 0.0000, 1.0000e+07, 5976.51182, tmax
7.207, 0.0000, 0.1302, 0.0000, 0.0000, 0.1408, 0.0000, 0.0000, 1.0000e+07, 5976.65954, tmax
